pose_landmarking_mem.committed_Committed_AS,pose_landmarking_system.active_processes_active,pose_landmarking_system.cpu_user,pose_landmarking_system.file_nr_used_used,pose_landmarking_system.processes_running,pose_landmarking_system.ram_buffers,pose_landmarking_system.ram_cached,pose_landmarking_system.ram_free,pose_landmarking_system.ram_used,Target
31831.85,1650,10.092515,15349,4,52.94922,1642.8008,188.832,4906.512,6
31861.42,1651,9.840202,15285,4,52.95703,1642.8008,185.582,4909.754,6
31831.86,1651,10.260723,15317,4,52.95703,1642.8008,188.1367,4907.199,6
31831.86,1651,10.050251,15317,4,52.97266,1642.8086,187.543,4907.77,6
31833.84,1653,10.486577,15317,5,52.97266,1642.8086,190.6719,4904.641,6
31831.86,1652,10.092515,15349,5,52.97266,1642.8086,186.8281,4908.484,6
31831.86,1652,10.402685,15349,4,52.97266,1642.8086,180.5664,4914.746,6
31831.86,1652,10.0,15349,4,52.97266,1642.8125,182.3438,4912.965,6
31831.7,1652,10.420168,15413,4,52.98047,1642.8086,182.7539,4912.551,6
31833.57,1654,10.050251,15381,5,52.98047,1642.8164,179.5273,4915.77,6
31831.71,1653,10.477787,15381,6,52.98047,1642.8164,177.5625,4917.734,6
31827.85,1654,10.460251,15381,4,53.07422,1642.8242,176.7461,4918.449,6
31827.85,1654,10.151007,15381,4,53.07422,1642.8242,177.2266,4917.969,6
31827.85,1654,9.707113,15349,4,53.08203,1642.8242,176.6445,4918.543,6
31831.08,1658,9.958159,15413,6,53.08203,1642.8242,174.9062,4920.281,6
31827.85,1654,10.22632,15349,4,53.08203,1642.8281,182.668,4912.516,6
31827.85,1654,9.615385,15349,4,53.08203,1642.832,187.7578,4907.422,6
31827.79,1654,10.168067,15349,4,53.08203,1642.832,186.7695,4908.41,6
31827.82,1654,9.907641,15381,4,53.08984,1642.8242,195.1289,4900.051,6
31829.55,1655,10.411419,15349,5,53.08984,1642.8359,194.457,4900.711,6
31828.09,1654,9.907641,15349,5,53.08984,1642.8359,195.8281,4899.34,6
31828.34,1654,9.76431,15349,20,53.11328,1642.8359,194.9531,4900.191,6
31828.43,1653,10.59714,15317,5,53.12891,1642.8398,186.9141,4908.211,6
31828.43,1653,9.823678,15285,4,53.12891,1642.8398,185.332,4909.793,6
31830.15,1654,10.252101,15285,5,53.12891,1642.8398,179.0547,4916.07,6
31828.43,1653,9.815436,15285,4,53.12891,1642.8398,177.6641,4917.461,6
32559.98,1654,10.22632,15317,6,53.12891,1642.8398,175.2812,4919.844,6
31828.43,1653,10.353535,15317,4,53.12891,1642.8398,177.3594,4917.766,6
31828.27,1653,10.729254,15349,4,53.13672,1642.8398,176.3242,4918.793,6
31830.07,1654,10.151007,15349,5,53.13672,1642.8398,182.0625,4913.055,6
31828.34,1653,10.327456,15349,4,53.13672,1642.8398,189.8867,4905.23,6
31828.34,1653,9.915966,15349,4,53.14453,1642.8438,193.8438,4901.262,6
31828.34,1653,10.142498,15349,5,53.14453,1642.8438,194.9844,4900.121,6
31826.38,1653,10.756303,15285,4,53.14453,1642.8555,188.4492,4906.645,6
31830.1,1654,9.915966,15285,5,53.14453,1642.8555,188.6484,4906.445,6
31828.38,1653,10.420168,15317,5,53.14453,1642.8594,194.1719,4900.918,6
31828.38,1653,9.831933,15349,4,53.16406,1642.875,193.3164,4901.738,6
31826.38,1653,10.756303,15317,4,53.17578,1642.8711,184.9492,4910.098,6
31828.23,1653,10.168067,15317,4,53.17969,1642.875,201.4531,4893.586,6
31829.96,1654,10.318792,15349,5,53.17969,1643.0,197.8398,4897.074,6
31828.24,1653,9.899329,15317,4,53.17969,1643.0039,197.6992,4897.211,6
31828.25,1653,10.151007,15317,4,53.1875,1643.0039,204.4102,4890.492,6
31828.25,1653,10.075567,15349,4,53.1875,1643.0039,203.1797,4891.723,6
31832.4,1654,10.43771,15349,5,53.1875,1643.0039,201.418,4893.484,6
31834.23,1655,10.243493,15349,5,53.1875,1643.0703,201.4219,4893.414,6
31832.5,1654,10.15953,15349,4,53.1875,1643.0703,196.1602,4898.676,6
31832.5,1654,10.092515,15349,4,53.1875,1643.0703,198.1602,4896.676,6
31828.36,1653,10.336134,15349,4,53.20312,1643.0742,201.1289,4893.688,6
31828.39,1653,10.050251,15349,4,53.20312,1643.0742,199.1953,4895.621,6
31830.12,1654,9.924306,15381,5,53.20312,1643.0742,196.3086,4898.508,6
31828.41,1653,10.411419,15349,5,53.20312,1643.0742,192.0977,4902.719,6
31829.91,1656,9.907641,15349,5,53.21875,1643.0742,191.9141,4902.887,6
31828.41,1653,10.504202,15349,4,53.22656,1643.0742,190.3047,4904.488,6
31828.43,1653,9.747899,15349,4,53.22656,1643.0742,190.293,4904.5,6
31830.15,1654,9.815436,15349,17,53.22656,1643.0742,186.75,4908.043,6
31828.54,1653,10.53075,15317,4,53.22656,1643.0781,184.7539,4910.035,6
31828.54,1653,10.151007,15285,4,53.22656,1643.0781,183.3867,4911.402,6
31841.01,1654,10.243493,15285,5,53.23438,1643.0703,182.5352,4912.254,6
31828.26,1653,10.134003,15285,4,53.23438,1643.0781,189.9922,4904.789,6
31830.07,1654,10.243493,15285,5,53.23438,1643.0781,189.0312,4905.75,6
31828.35,1653,10.26936,15253,4,53.23438,1643.0781,196.8516,4897.93,6
31828.35,1653,10.125523,15253,4,53.23438,1643.082,196.1602,4898.617,6
31828.35,1653,10.134003,15285,4,53.24219,1643.082,196.2422,4898.527,6
31828.35,1653,10.217755,15317,17,53.24219,1643.082,195.1328,4899.637,6
32081.91,1654,10.22632,15285,7,53.25,1643.0781,199.4492,4895.316,6
31828.36,1653,10.050251,15285,6,53.25,1643.0898,205.1094,4889.645,6
31828.36,1653,10.292887,15317,4,53.25,1643.0938,199.2031,4895.547,6
31828.36,1653,9.815436,15349,4,53.25,1643.0938,202.1094,4892.641,6
31828.32,1653,10.858586,15381,4,53.25,1643.0938,196.418,4898.332,6
32080.15,1654,9.899329,15381,6,53.25781,1643.0938,196.9766,4897.766,6
31826.59,1653,15.033784,15285,5,53.28125,1643.2109,188.875,4905.727,6
31833.65,1653,10.469012,15285,5,53.28125,1643.2109,185.2227,4909.379,6
31835.62,1654,10.446504,15285,5,53.28125,1643.2148,187.6836,4906.914,6
31830.6,1652,11.288964,15381,5,53.28125,1643.2148,183.2305,4911.367,6
31832.58,1653,10.00841,15381,5,53.28125,1643.2148,190.3789,4904.219,6
31830.6,1652,10.168067,15349,4,53.28906,1643.2148,188.9922,4905.598,6
31830.6,1652,10.0,15349,4,53.28906,1643.2227,179.1641,4915.418,6
31832.56,1654,10.831234,15317,5,53.28906,1643.2227,177.1953,4917.387,6
31830.5,1653,10.00841,15317,4,53.28906,1643.2227,184.5898,4909.992,6
31832.49,1654,9.915966,15349,5,53.28906,1643.2227,182.7383,4911.844,6
31830.52,1653,10.193766,15381,5,53.29688,1643.2266,176.6328,4917.938,6
31830.53,1653,9.756098,15381,4,53.3125,1643.2305,175.332,4919.219,6
31832.49,1654,10.504202,15349,5,53.32812,1643.2266,170.1953,4924.344,6
31830.66,1654,10.252101,15349,5,53.34375,1643.2305,165.64062,4928.879,6
31832.64,1655,10.168067,15317,5,53.34375,1643.3594,170.168,4924.223,6
31830.66,1654,9.891031,15285,4,53.34375,1643.3594,171.2188,4923.172,6
31830.66,1654,10.243493,15285,4,53.34375,1643.3594,173.0742,4921.316,6
31832.63,1655,10.699242,15285,5,53.34375,1643.3594,180.4492,4913.941,6
31936.19,1663,10.840336,15285,6,53.35156,1643.3633,175.3984,4918.98,6
31832.83,1655,9.815436,15285,5,53.35938,1643.3633,180.168,4914.203,6
31830.73,1654,10.344828,15285,4,53.35938,1643.3633,187.6289,4906.742,6
31830.73,1654,9.756098,15285,4,53.35938,1643.3633,194.0,4900.371,6
31832.69,1655,10.393965,15253,5,53.35938,1643.3672,193.375,4900.992,6
31830.73,1653,10.234899,15317,4,53.35938,1643.3672,191.7812,4902.586,6
31832.71,1654,10.10101,15349,18,53.36719,1643.3711,196.8945,4897.461,6
31830.73,1653,10.672269,15349,5,53.36719,1643.375,200.9727,4893.379,6
31830.73,1653,9.739715,15349,4,53.36719,1643.375,199.9883,4894.363,6
31832.56,1654,10.579345,15381,5,53.36719,1643.3867,202.0781,4892.262,6
31828.63,1653,10.243493,15381,4,53.36719,1643.3984,199.0586,4895.27,6
31832.57,1654,10.849453,15413,5,53.37891,1643.3945,196.6172,4897.703,6
31830.72,1653,10.15953,15381,4,53.37891,1643.4102,194.2383,4900.066,6
31830.73,1653,10.43771,15381,4,53.37891,1643.4102,191.2031,4903.102,6
31832.44,1654,10.084034,15381,5,53.37891,1643.4141,195.0234,4899.277,6
31830.73,1652,10.067114,15381,4,53.37891,1643.4141,187.8281,4906.473,6
31832.45,1653,9.882747,15349,6,53.38672,1643.4141,188.1211,4906.172,6
31830.73,1652,10.362258,15317,4,53.38672,1643.4141,182.207,4912.086,6
31830.73,1652,10.142498,15317,4,53.38672,1643.4141,181.2227,4913.07,6
31832.57,1653,10.142498,15285,5,53.38672,1643.4141,186.3633,4907.93,6
31830.64,1652,10.402685,15285,4,53.38672,1643.4141,184.3945,4909.898,6
31832.55,1653,10.058676,15317,5,53.39453,1643.418,185.9492,4908.332,6
31830.69,1652,10.393965,15349,5,53.39453,1643.418,183.4805,4910.801,6
31830.7,1653,9.958159,15413,5,53.39453,1643.418,177.8398,4916.441,6
31832.53,1654,10.200669,15381,5,53.39453,1643.418,179.3594,4914.922,6
31830.7,1653,10.016835,15317,4,53.39453,1643.418,172.3555,4921.926,6
31832.55,1654,9.395973,15317,17,53.40234,1643.4219,172.7227,4921.547,6
31830.7,1653,10.477787,15317,4,53.40234,1643.4219,184.0938,4910.176,6
31830.7,1653,10.050251,15317,4,53.40234,1643.4219,183.9492,4910.32,6
31832.41,1654,10.402685,15285,5,53.40234,1643.4219,187.957,4906.312,6
31830.67,1653,9.815436,15285,4,53.40234,1643.4258,184.0078,4910.258,6
31832.4,1656,12.447435,15381,7,53.41016,1643.4258,178.0469,4916.211,6
31831.39,1654,18.02864,15413,5,53.41016,1643.4258,176.2422,4918.016,6
31831.47,1654,10.327456,15381,4,53.41016,1643.4258,175.0391,4919.219,6
31833.18,1655,10.252101,15381,5,53.41016,1643.4297,174.0547,4920.199,6
31831.47,1654,10.495382,15349,10,53.41016,1643.4297,174.0547,4920.199,6
31833.2,1659,9.891031,15381,6,53.41797,1643.4336,170.3633,4923.879,6
31831.48,1655,10.185185,15381,5,53.41797,1643.4336,171.4805,4922.762,6
31831.48,1654,10.26936,15381,4,53.42578,1643.4258,179.8867,4914.355,6
31833.18,1655,9.823678,15381,5,53.42578,1643.4258,179.5508,4914.691,6
31831.32,1654,10.588235,15349,4,53.44141,1643.4258,180.2891,4913.938,6
31833.08,1654,9.899329,15349,5,53.44141,1643.4258,183.2969,4910.93,6
31831.36,1653,10.53075,15381,4,53.44141,1643.5547,188.3398,4905.758,6
31834.43,1653,10.252101,15381,4,53.44141,1643.6797,184.6172,4909.355,6
31836.19,1654,10.495382,15349,5,53.44141,1643.6797,189.1836,4904.789,6
31831.42,1654,9.756098,15381,4,53.44141,1643.6797,186.4609,4907.512,6
31833.14,1655,9.991604,15413,5,53.44922,1643.6836,189.0195,4904.941,6
31831.43,1654,10.176619,15413,4,53.44922,1643.6836,186.5938,4907.367,6
31831.3,1654,9.93266,15381,4,53.44922,1643.6836,194.1797,4899.781,6
32084.88,1654,10.579345,15349,5,53.45703,1643.6836,190.3789,4903.574,6
31831.23,1654,10.344828,15349,4,53.45703,1643.6836,195.3008,4898.652,6
32071.2,1654,10.301508,15381,5,53.45703,1643.6836,197.9922,4895.961,6
31831.23,1653,10.067114,15349,5,53.45703,1643.6875,196.1289,4897.82,6
31831.23,1653,9.924306,15349,4,53.45703,1643.6875,195.4961,4898.453,6
32084.62,1653,10.318792,15317,5,53.47266,1643.6875,190.3281,4903.605,6
31831.3,1653,10.420168,15317,5,53.47266,1643.6875,187.375,4906.559,6
32084.87,1654,9.823678,15317,5,53.47266,1643.6914,192.1055,4901.824,6
31831.3,1653,10.336134,15317,5,53.47266,1643.6914,195.1992,4898.73,6
31835.46,1654,10.43771,15317,4,53.47266,1643.6914,195.1914,4898.738,6
31992.52,1654,9.739715,15317,5,53.48047,1643.6914,192.3047,4901.617,6
31835.37,1653,10.636516,15317,4,53.48047,1643.6914,195.6992,4898.223,6
31867.64,1652,9.76431,15317,5,53.48047,1643.6914,197.3867,4896.535,6
31831.29,1652,10.420168,15285,4,53.48047,1643.6914,193.543,4900.379,6
31831.29,1652,9.731544,15285,4,53.48047,1643.6914,190.7891,4903.133,6
32813.4,1653,9.899329,15285,6,53.48828,1643.6953,187.2617,4906.648,6
31831.3,1653,10.15953,15317,4,53.48828,1643.6992,178.6836,4915.223,6
32084.86,1654,9.715243,15349,6,53.48828,1643.6992,176.1953,4917.711,6
31831.3,1653,10.446504,15349,5,53.48828,1643.6992,173.043,4920.863,6
31831.3,1653,9.555742,15349,4,53.48828,1643.6992,171.3945,4922.512,6
31832.82,1654,10.336134,15317,5,53.49609,1643.6992,172.1602,4921.738,6
31831.17,1653,10.411419,15349,4,53.49609,1643.6992,168.8203,4925.078,6
32076.89,1653,10.22632,15349,5,53.5,1643.7148,176.6602,4917.219,6
31831.18,1653,9.966499,15381,4,53.5,1643.7227,175.5469,4918.324,6
31831.62,1653,10.301508,15317,4,53.5,1643.7227,179.1719,4914.699,6
32084.8,1653,10.050251,15349,5,53.5,1643.7227,176.1016,4917.77,6
31831.49,1653,10.092515,15349,4,53.50781,1643.7227,176.2109,4917.652,6
32085.05,1654,9.798995,15349,5,53.50781,1643.7227,173.6445,4920.219,6
31831.74,1653,10.050251,15317,17,53.50781,1643.7227,180.1484,4913.715,6
31831.74,1653,10.050251,15253,4,53.50781,1643.7227,179.543,4914.32,6
32081.95,1653,10.411419,15285,5,53.50781,1643.7227,170.7539,4923.109,6
31831.98,1653,9.991604,15285,4,53.51562,1643.7227,169.2539,4924.602,6
31876.32,1653,9.807209,15285,5,53.51562,1643.7227,165.64062,4928.215,6
31832.01,1653,10.420168,15285,5,53.51562,1643.7227,163.07031,4930.785,6
31831.95,1653,10.084034,15253,4,53.51562,1643.7227,169.8516,4924.004,6
31833.93,1654,9.924306,15285,5,53.53125,1643.6836,169.2695,4924.609,6
31831.94,1653,10.15953,15253,4,53.53125,1643.7227,172.7695,4921.07,6
31831.95,1653,10.142498,15253,8,53.59375,1643.9102,171.6289,4921.961,6
31831.95,1653,10.521886,15253,4,53.59375,1643.9102,175.7773,4917.812,6
31831.96,1653,9.587889,15253,4,53.59375,1643.9102,174.3281,4919.262,6
31833.81,1654,10.075567,15253,5,53.59375,1643.9102,164.10156,4929.488,6
31832.05,1654,10.495382,15253,4,53.59375,1643.9102,161.13672,4932.453,6
31832.06,1654,10.402685,15285,4,53.60156,1643.9102,168.1719,4925.41,6
31832.06,1654,10.22632,15285,4,53.60156,1643.9102,167.55469,4926.027,6
31832.06,1654,9.831933,15317,4,53.60156,1643.9102,167.02344,4926.559,6
31833.91,1655,9.882747,15317,5,53.60156,1643.9102,164.80859,4928.773,6
32563.61,1655,10.645432,15381,7,53.60156,1643.9141,162.59375,4930.984,6
31832.06,1654,9.907641,15349,4,53.60938,1643.9141,162.96484,4930.605,6
31832.06,1654,10.067114,15349,5,53.60938,1643.9141,161.53516,4932.035,6
31832.06,1654,10.10101,15349,4,53.60938,1643.9141,160.11328,4933.457,6
31833.91,1655,9.974853,15349,5,53.60938,1643.9141,166.35938,4927.211,6
31831.98,1654,10.738255,15349,4,53.60938,1643.9141,164.98047,4928.59,6
31831.98,1654,9.571788,15349,4,53.60938,1643.9141,164.48828,4929.082,6
31832.11,1654,10.486577,15317,4,53.63281,1643.9141,175.2227,4918.324,6
31835.2,1654,10.402685,15317,4,53.63281,1643.9141,171.6211,4921.926,6
31880.2,1661,11.064189,15445,6,53.74219,1659.7617,151.91016,4925.68,6
31832.64,1654,10.185185,15413,4,53.75391,1660.0195,152.52734,4924.793,6
31832.84,1654,9.823678,15349,4,53.75391,1660.0195,156.72656,4920.594,6
31834.43,1656,10.336134,15381,5,53.75391,1660.0195,157.47656,4919.844,6
31833.34,1653,10.142498,15381,4,53.75391,1660.0195,159.98828,4917.332,6
31835.06,1654,10.243493,15381,5,53.75391,1660.0195,160.58984,4916.73,6
31833.36,1653,10.327456,15349,4,53.77344,1660.0195,159.08203,4918.219,6
31833.37,1653,10.142498,15349,4,53.77344,1660.0195,158.875,4918.426,6
31833.38,1653,10.513036,15381,5,53.77344,1660.0195,162.77734,4914.523,6
31833.38,1653,10.075567,15349,4,53.77344,1660.0195,160.87891,4916.422,6
31835.23,1654,9.983221,15317,5,53.77344,1660.0195,162.46094,4914.84,6
31833.38,1653,9.907641,15317,5,53.77344,1660.0195,159.64844,4917.652,6
31833.38,1653,9.915966,15381,4,53.78125,1660.0195,157.60156,4919.691,6
31833.39,1653,9.891031,15349,4,53.78125,1660.0195,161.95703,4915.336,6
31833.41,1653,9.924306,15381,4,53.78125,1660.1172,163.16406,4914.031,6
31835.27,1654,9.823678,15381,5,53.78906,1660.1172,158.83984,4918.348,6
31833.26,1653,10.849453,15349,4,53.78906,1660.1172,162.16016,4915.027,6
31833.34,1653,9.949833,15349,4,53.78906,1660.1172,160.77344,4916.414,6
31833.34,1653,10.26936,15381,4,53.78906,1660.1172,159.19531,4917.992,6
31833.34,1653,10.209205,15381,4,53.82031,1660.1328,150.09375,4927.047,6
31835.2,1654,10.142498,15349,8,53.82031,1660.1328,150.54688,4926.594,6
31833.35,1653,10.041841,15349,4,53.82031,1660.1328,149.69531,4927.445,6
32569.05,1655,9.674729,15349,5,53.82031,1660.1328,149.49609,4927.645,6
31837.5,1655,10.57047,15349,6,53.82031,1660.1367,166.12109,4911.016,6
31837.5,1655,9.47192,15349,4,53.82812,1660.1406,162.73047,4914.395,6
31839.23,1656,10.067114,15317,5,53.82812,1660.1406,153.96094,4923.164,6
31833.39,1654,10.15953,15253,4,53.82812,1660.1406,153.46094,4923.664,6
31833.4,1654,10.168067,15253,4,53.82812,1660.1406,155.55859,4921.566,6
31833.4,1654,10.336134,15285,4,53.83203,1660.2695,154.86719,4922.125,6
31833.34,1654,10.579345,15285,4,53.83984,1660.2773,159.98438,4916.992,6
31835.07,1655,9.647651,15317,5,53.83984,1660.2852,159.27344,4917.695,6
31833.34,1654,10.10952,15317,5,53.83984,1660.2852,155.10938,4921.859,6
31833.34,1654,10.058676,15285,4,53.83984,1660.2852,152.5625,4924.406,6
31833.35,1654,10.176619,15285,4,53.83984,1660.2891,149.93359,4927.031,6
31833.35,1654,9.983221,15285,4,53.84766,1660.2891,150.05469,4926.902,6
31835.09,1654,10.016835,15285,5,53.86328,1660.2891,153.57031,4923.371,6
31833.4,1653,10.495382,15285,4,53.86328,1660.2891,154.9375,4922.004,6
31833.41,1653,9.647651,15285,4,53.86328,1660.2891,161.25781,4915.684,6
31833.38,1653,10.318792,15285,5,53.86328,1660.2891,156.67188,4920.27,6
31834.78,1655,10.260723,15285,5,53.86328,1660.2891,157.46094,4919.48,6
32087.0,1654,10.058676,15317,6,53.87109,1660.2891,153.88672,4923.047,6
31833.43,1653,10.286678,15317,4,53.87109,1660.2891,151.9375,4924.996,6
31833.43,1653,9.47192,15317,17,53.87109,1660.2891,154.04297,4922.891,6
31833.43,1653,10.234899,15317,5,53.87109,1660.2891,157.35938,4919.574,6
31833.43,1653,9.655751,15317,4,53.87109,1660.2891,154.44141,4922.492,6
32087.0,1654,10.234899,15349,5,53.87891,1660.2891,157.46875,4919.457,6
31833.34,1653,10.243493,15381,4,53.87891,1660.2891,158.99219,4917.934,6
31833.43,1653,10.168067,15349,4,53.87891,1660.2891,164.73438,4912.191,6
31833.43,1653,10.168067,15349,4,53.89453,1660.2891,158.53516,4918.375,6
31833.43,1653,10.260723,15349,6,53.90234,1660.2734,154.83594,4922.082,6
31992.01,1653,10.075567,15349,5,53.90234,1660.2852,153.08203,4923.824,6
31833.31,1653,10.99916,15317,15,53.90234,1660.2852,154.10938,4922.797,6
31833.32,1653,9.983221,15285,4,53.90234,1660.2852,153.37109,4923.535,6
31933.03,1655,10.278012,15317,6,53.90234,1660.2852,149.82031,4927.086,6
31833.32,1653,10.151007,15349,4,53.91016,1660.2852,155.64453,4921.254,6
32048.68,1653,9.807209,15349,5,53.91016,1660.2852,153.07031,4923.828,6
31833.23,1653,10.623946,15381,4,53.91016,1660.2852,160.85547,4916.043,6
31833.24,1653,9.739715,15413,4,53.91016,1660.2852,156.35938,4920.539,6
31834.62,1654,10.420168,15413,6,53.91797,1660.2422,158.60156,4918.332,6
31836.3,1653,10.376569,15413,4,53.91797,1660.2852,157.58984,4919.301,6
31838.29,1654,10.176619,15413,5,53.91797,1660.2852,159.51172,4917.379,6
31833.24,1653,10.016835,15349,4,53.92578,1660.2852,158.15625,4918.727,6
31831.68,1653,21.54233,15349,4,53.92578,1660.2852,160.79688,4916.086,6
31833.39,1656,10.362258,15349,5,53.92969,1660.2812,160.93359,4915.949,6
31830.98,1655,12.616427,15349,7,53.92969,1660.3555,186.2305,4890.578,6
31832.46,1656,11.008403,15381,5,53.92969,1660.3555,178.2852,4898.523,6
31828.59,1655,10.243493,15285,4,53.9375,1660.3672,178.1406,4898.648,6
31828.59,1661,9.798995,15285,4,53.94531,1660.3672,176.9805,4899.801,6
31830.38,1655,10.15953,15317,6,53.94531,1660.3672,186.5039,4890.277,6
31828.67,1654,10.252101,15349,4,53.94531,1660.3672,183.6836,4893.098,6
31830.39,1655,9.555742,15317,5,53.96094,1660.3672,185.1016,4891.664,6
31828.72,1654,10.033445,15285,4,53.96094,1660.3672,182.1289,4894.637,6
31828.73,1654,10.234899,15317,4,53.96094,1660.3672,177.207,4899.559,6
31830.43,1655,9.891031,15317,6,53.96094,1660.3672,175.0195,4901.746,6
31828.73,1654,10.075567,15285,4,53.96094,1660.4102,176.7539,4899.969,6
31830.45,1655,9.631491,15285,5,53.96875,1660.3672,172.5234,4904.234,6
31828.7,1654,10.513036,15285,4,53.96875,1660.3672,180.1055,4896.652,6
31828.7,1654,9.739715,15317,4,53.96875,1660.3711,180.1055,4896.648,6
31830.41,1655,10.344828,15317,5,53.98438,1660.3711,174.2109,4902.527,6
31828.71,1654,9.723386,15317,4,53.98438,1660.3711,175.2344,4901.504,6
31829.15,1655,9.983221,15317,9,53.98438,1660.3711,179.5234,4897.215,6
31828.71,1654,10.393965,15317,4,53.98438,1660.3711,179.6445,4897.094,6
31828.71,1654,9.840202,15317,4,53.98438,1660.3711,182.6562,4894.082,6
31830.7,1655,10.327456,15285,6,53.99219,1660.3711,181.7461,4894.984,6
31841.19,1655,9.815436,15253,8,53.99219,1660.3711,179.2266,4897.504,6
31828.71,1654,10.0,15285,4,53.99219,1660.3711,171.5742,4905.156,6
31828.69,1654,10.411419,15285,4,53.99219,1660.3711,168.8242,4907.906,6
31828.69,1654,9.899329,15285,4,53.99219,1660.3711,172.3398,4904.391,6
31881.32,1655,10.168067,15317,5,54.0,1660.3711,172.2617,4904.461,6
31826.73,1655,10.336134,15253,4,54.01172,1660.3828,171.5547,4905.145,6
32082.29,1656,9.815436,15349,5,54.01172,1660.3828,170.8398,4905.859,6
31828.68,1655,10.43771,15349,8,54.01172,1660.3945,169.8672,4906.82,6
31828.74,1655,9.655751,15349,4,54.02734,1660.3906,170.9805,4905.695,6
31985.8,1655,10.22632,15349,5,54.02734,1660.3945,177.5469,4899.125,6
31828.74,1655,10.420168,15349,4,54.02734,1660.3945,175.3359,4901.336,6
31964.25,1655,9.731544,15381,5,54.02734,1660.3945,174.0977,4902.574,6
31828.77,1655,10.393965,15381,5,54.02734,1660.3945,171.1953,4905.477,6
31828.77,1655,9.815436,15349,4,54.03516,1660.3906,173.2734,4903.395,6
32035.41,1655,10.10101,15349,6,54.03516,1660.3945,170.9688,4905.695,6
31828.81,1655,9.915966,15349,4,54.04297,1660.3945,169.4961,4907.16,6
32082.38,1656,9.655751,15317,11,54.04297,1660.3945,167.39453,4909.262,6
31828.87,1654,10.286678,15285,4,54.04297,1660.3945,163.125,4913.531,6
31828.87,1654,9.807209,15285,4,54.04297,1660.3945,163.23828,4913.418,6
32077.65,1654,10.411419,15221,5,54.04297,1660.3945,171.5312,4905.125,6
31828.87,1653,9.571788,15221,6,54.04688,1660.3984,168.168,4908.48,6
32082.55,1653,10.252101,15221,5,54.05078,1660.3984,171.1055,4905.539,6
31828.84,1653,10.243493,15253,4,54.05078,1660.4023,170.2617,4906.379,6
31828.92,1653,10.22632,15253,4,54.05078,1660.4023,171.6914,4904.949,6
