gesture_recognition_mem.committed_Committed_AS,gesture_recognition_system.active_processes_active,gesture_recognition_system.cpu_user,gesture_recognition_system.file_nr_used_used,gesture_recognition_system.processes_running,gesture_recognition_system.ram_buffers,gesture_recognition_system.ram_cached,gesture_recognition_system.ram_free,gesture_recognition_system.ram_used,Target
28695.73,1610,10.168067,14976,4,49.25781,1512.1211,545.4531,4684.262,5
28697.43,1612,10.971524,15008,4,49.25781,1512.125,536.7461,4692.965,5
28695.73,1611,10.310142,14976,5,49.25781,1512.1289,548.3945,4681.312,5
28693.25,1611,10.0,14880,4,49.25781,1512.1289,545.75,4683.957,5
28811.63,1618,11.139241,14912,4,49.28906,1512.1641,543.1719,4686.469,5
28682.74,1611,9.511785,14944,6,49.29688,1512.1641,539.6758,4689.957,5
28692.41,1613,9.511785,14944,4,49.29688,1512.168,555.4961,4674.133,5
28692.36,1611,12.731872,14912,6,49.29688,1512.1758,526.6602,4702.961,5
28697.6,1611,19.83193,14912,4,49.30469,1512.1953,547.8477,4681.746,5
28697.92,1611,13.717189,14912,7,49.30469,1512.2031,530.2891,4699.297,5
28694.86,1611,14.370748,14880,18,49.3125,1512.207,555.7812,4673.793,5
28695.0,1611,11.299915,14880,4,49.3125,1512.207,556.1172,4673.457,5
28695.0,1611,8.53971,14880,4,49.3125,1512.207,553.8359,4675.738,5
29403.66,1610,8.030431,14912,5,49.3125,1512.207,551.6914,4677.883,5
28688.72,1609,10.656436,14912,5,49.3125,1512.1992,563.0469,4666.535,5
28693.55,1609,12.180579,14976,4,49.32422,1512.2031,542.3477,4687.219,5
28693.55,1609,11.754685,14944,5,49.33203,1512.2031,542.4883,4687.07,5
28684.21,1607,9.940527,14912,6,49.33203,1512.2031,559.8867,4669.672,5
28684.45,1609,10.315431,14912,6,49.33203,1512.207,561.3711,4668.184,5
28684.45,1607,8.460237,14912,7,49.33203,1512.207,574.1484,4655.406,5
28712.27,1607,8.22838,14944,4,49.33203,1512.3359,566.0742,4663.352,5
28681.68,1607,8.860759,14944,3,49.33984,1512.3359,565.5977,4663.82,5
28681.68,1607,10.050676,14976,3,49.34766,1512.3242,570.0078,4659.414,5
28681.68,1607,11.261643,14944,3,49.34766,1512.3281,572.9883,4656.43,5
28688.09,1607,10.886076,14912,16,49.34766,1512.3281,569.9805,4659.438,5
28688.09,1607,10.915197,14912,5,49.37891,1512.3359,555.9688,4673.41,5
28691.22,1611,9.41968,14880,5,49.39453,1512.332,548.25,4681.117,5
28691.17,1611,10.455312,14880,4,49.39453,1512.4492,547.5586,4681.691,5
28695.91,1612,7.588533,14880,4,49.39453,1512.4492,549.4922,4679.758,5
28723.82,1612,9.006734,14880,4,49.39453,1512.4492,540.0078,4689.242,5
28696.01,1612,11.298482,14880,6,49.39453,1512.4648,556.1758,4673.059,5
28691.86,1612,9.604044,14848,5,49.39453,1512.4648,549.7656,4679.469,5
28682.07,1611,10.252101,14848,6,49.40234,1512.4688,552.2344,4676.988,5
28682.13,1611,9.182814,14880,5,49.40234,1512.4688,560.8438,4668.379,5
28682.13,1612,9.435552,14912,4,49.40234,1512.4727,562.6914,4666.527,5
28682.13,1611,8.868243,14912,4,49.40234,1512.4727,559.2188,4670.0,5
28679.36,1611,8.651399,14912,4,49.41016,1512.5117,564.7656,4664.406,5
28679.18,1611,8.629442,14912,3,49.41016,1512.4727,564.5312,4664.68,5
28679.2,1611,7.19729,14912,3,49.41016,1512.4727,566.0898,4663.121,5
28679.2,1611,7.027942,14912,3,49.41016,1512.4727,566.1836,4663.027,5
28679.2,1611,7.191201,14912,5,49.41016,1512.4766,567.2539,4661.953,5
28679.21,1611,7.172996,14912,5,49.41797,1512.4766,565.832,4663.367,5
28679.21,1612,8.860759,14880,4,49.41797,1512.4805,570.043,4659.152,5
28679.21,1612,9.182814,14880,4,49.41797,1512.4844,560.5625,4668.629,5
28691.79,1612,9.121622,14880,4,49.41797,1512.4844,564.2227,4664.969,5
28688.4,1612,9.98308,14848,5,49.41797,1512.4844,553.3398,4675.852,5
28689.16,1614,9.2827,14880,6,49.42578,1512.4883,547.5352,4681.645,5
28694.16,1612,9.07563,14880,5,49.42578,1512.4961,525.0938,4704.078,5
28698.99,1612,14.382403,14880,6,49.42578,1512.5078,487.1562,4742.004,5
28699.13,1615,15.182358,14880,4,49.43359,1512.5078,517.1094,4712.043,5
28696.08,1615,21.91201,14880,4,49.43359,1512.5234,533.3125,4695.824,5
28696.08,1615,12.405063,14912,4,49.44141,1512.5234,554.1211,4675.008,5
28696.08,1615,12.352941,14912,4,49.44141,1512.5234,534.3047,4694.824,5
28698.11,1616,15.611814,14976,3,49.44141,1512.5273,528.625,4700.5,5
28698.19,1615,13.468013,14976,8,49.44922,1512.5312,519.207,4709.906,5
28696.0,1616,12.111018,14944,5,49.46484,1512.5312,519.9062,4709.191,5
28949.88,1616,23.03797,14976,6,49.46484,1512.5469,502.7422,4726.34,5
28696.85,1615,15.855705,14944,6,49.47266,1512.5469,539.1445,4689.93,5
28700.0,1615,17.88413,14944,5,49.47266,1512.6797,524.1953,4704.746,5
28950.81,1616,13.659359,14976,4,49.48047,1512.6875,535.9648,4692.961,5
28697.84,1615,26.79628,14976,8,49.48047,1512.6953,520.9648,4707.953,5
28697.84,1615,14.189189,14976,7,49.48828,1512.6953,525.082,4703.828,5
28699.49,1616,11.496196,14912,6,49.48828,1512.6992,533.7852,4695.121,5
28792.01,1621,16.397621,14912,6,49.48828,1512.7109,489.375,4739.52,5
28785.69,1619,19.3825,14912,6,49.51953,1512.7227,491.5312,4737.32,5
28699.18,1615,15.784983,14912,6,49.52734,1512.7305,488.5391,4740.297,5
28700.06,1615,18.19728,14912,3,49.52734,1512.7344,512.6484,4716.184,5
28704.92,1618,15.945717,14912,5,49.52734,1512.7461,488.0781,4740.742,5
28705.02,1616,14.919011,14944,10,49.53516,1512.7617,527.1289,4701.668,5
28705.24,1616,11.290323,14944,12,49.53516,1512.7617,504.4727,4724.324,5
28701.1,1615,24.15254,14944,7,49.53516,1512.7734,520.9531,4707.832,5
28701.05,1615,11.639762,14944,4,49.54297,1512.7734,521.8594,4706.918,5
28701.13,1615,17.25888,14976,6,49.54297,1512.7812,512.5156,4716.254,5
28703.77,1615,13.367174,14976,4,49.55078,1512.7812,538.7461,4690.016,5
28706.42,1615,11.922754,14912,4,49.55078,1512.7812,548.6094,4680.152,5
28997.36,1617,19.23729,14912,7,49.55859,1512.7852,529.4219,4699.328,5
28712.43,1615,32.0643,14912,6,49.58984,1512.7656,475.043,4753.695,5
28715.42,1615,21.96777,14912,6,49.58984,1512.8086,506.6641,4722.031,5
28970.62,1617,18.58483,14944,8,49.58984,1512.8086,521.7305,4706.965,5
28700.82,1616,14.237574,14944,6,49.58984,1512.8086,508.8398,4719.855,5
28692.79,1615,18.54975,15008,4,49.58984,1512.8242,515.2969,4713.383,5
28696.55,1616,13.05813,14976,4,49.59766,1512.8516,536.0234,4692.621,5
28695.47,1615,10.636516,14944,12,49.59766,1512.8516,539.0078,4689.637,5
28697.23,1615,16.020236,14912,17,49.59766,1512.8516,517.0,4711.645,5
28704.26,1615,24.42748,14944,6,49.60547,1512.8516,525.4844,4703.152,5
28710.28,1615,14.551607,14912,5,49.62109,1512.8633,517.0742,4711.535,5
28712.91,1615,18.00507,14912,5,49.62109,1512.875,514.6094,4713.988,5
28713.11,1615,15.261383,14880,5,49.62891,1512.8789,518.1641,4710.422,5
28716.5,1620,17.20339,14880,4,49.62891,1512.8867,509.168,4719.41,5
28717.36,1621,21.41638,14880,4,49.63672,1512.8945,509.5195,4719.043,5
28723.15,1621,13.423959,14848,5,49.63672,1512.9102,500.832,4727.715,5
28730.18,1622,23.04422,14880,7,49.63672,1513.1836,493.4688,4734.805,5
28737.18,1622,17.17949,14880,4,49.64453,1513.3086,472.0312,4756.109,5
28736.36,1621,13.921902,14912,5,49.64453,1513.3125,466.5664,4761.57,5
28738.99,1621,18.80851,14912,6,49.64453,1513.3203,467.8711,4760.258,5
28739.87,1621,13.65564,14912,8,49.65234,1513.3203,469.3008,4758.82,5
28740.72,1623,12.320675,14944,10,49.66797,1513.3203,476.8477,4751.258,5
28739.7,1621,25.65622,14880,24,49.66797,1513.332,438.7852,4789.309,5
28741.5,1622,18.7447,14880,4,49.67578,1513.332,485.4766,4742.609,5
28745.9,1621,16.104553,14912,6,49.67578,1513.3398,492.1758,4735.902,5
28745.9,1621,21.2585,14912,6,49.68359,1513.3438,467.8477,4760.219,5
28747.95,1622,20.42373,14912,5,49.68359,1513.3438,506.793,4721.273,5
28746.77,1621,12.405063,14944,7,49.68359,1513.3477,500.7422,4727.32,5
28734.98,1622,16.468591,14944,6,49.68359,1513.3594,495.6289,4732.422,5
28724.82,1622,16.709075,14912,6,49.69141,1513.3633,479.9102,4748.129,5
28726.37,1621,23.95922,14944,17,49.69141,1513.375,504.7422,4723.285,5
28727.25,1621,27.95608,14944,5,49.69922,1513.3789,530.4492,4697.566,5
28980.21,1622,16.765453,14944,6,49.69922,1513.3867,535.5703,4692.438,5
28728.95,1622,16.596105,14912,7,49.70703,1513.3867,529.832,4698.168,5
28723.87,1621,23.56419,15008,6,49.71484,1513.4062,516.9844,4710.988,5
28724.54,1622,22.56974,15008,16,49.71484,1513.4062,523.2422,4704.73,5
28721.59,1621,25.80101,14976,18,49.71484,1514.0586,501.3164,4726.004,5
28704.01,1621,22.41087,14912,8,49.71484,1514.0625,511.2227,4716.094,5
28704.48,1622,13.080169,14944,4,49.71484,1514.0625,536.168,4691.148,5
28704.02,1621,10.535259,14944,7,49.72266,1514.0664,523.2891,4704.016,5
28700.06,1621,11.462789,14944,6,49.72266,1514.0664,544.6523,4682.652,5
28953.05,1622,16.623822,14912,5,49.72266,1514.0664,529.9805,4697.324,5
28699.16,1621,11.30137,14944,5,49.88281,1514.1016,551.0859,4676.023,5
28699.24,1621,13.356164,14880,7,49.88281,1514.1016,521.2891,4705.82,5
28701.24,1622,14.786325,14880,6,49.88281,1514.1055,523.8242,4703.281,5
29423.92,1622,17.20613,14912,5,49.90625,1514.0938,537.3516,4689.742,5
28699.26,1621,12.105712,14944,5,49.90625,1514.0938,538.6445,4688.449,5
28702.02,1621,9.50764,14944,3,49.90625,1514.0938,530.4219,4696.672,5
28711.7,1621,16.20017,14944,21,49.90625,1514.0938,502.9648,4724.129,5
28702.14,1620,28.70528,14976,21,49.94141,1514.1602,505.8242,4721.168,5
28702.14,1620,20.47579,14944,16,49.94922,1514.1602,528.5156,4698.469,5
28702.16,1620,19.50806,14944,11,49.94922,1514.1758,524.0352,4702.934,5
28702.14,1620,17.62712,14912,7,49.96484,1514.1836,526.0547,4700.891,5
28702.16,1620,19.12384,14944,5,49.96484,1514.1836,555.3867,4671.559,5
28702.17,1620,14.755481,14944,4,49.96484,1514.1875,549.3945,4677.547,5
28702.27,1621,16.512216,14976,5,49.98047,1514.1992,495.4453,4731.469,5
28697.89,1621,14.949324,14944,7,49.98047,1514.1992,556.7305,4670.184,5
28697.92,1621,16.568047,15008,6,49.98828,1514.2109,533.2617,4693.633,5
28718.33,1621,14.297729,14944,5,49.99609,1514.2266,514.0703,4712.801,5
28702.47,1621,29.53586,14944,7,50.00391,1514.3594,523.5195,4703.211,5
28702.47,1621,21.48273,14944,6,50.00391,1514.3633,503.4688,4723.258,5
28703.47,1620,17.80591,14944,8,50.01172,1514.3672,515.4609,4711.254,5
28703.66,1620,16.229924,14944,5,50.01172,1514.3711,499.9883,4726.723,5
28703.78,1620,27.97971,14944,8,50.01172,1514.3789,532.5469,4694.156,5
28703.78,1621,18.54975,14944,7,50.01172,1514.3828,537.582,4689.117,5
28703.79,1620,11.685013,14912,4,50.01172,1514.3828,536.125,4690.574,5
28701.41,1620,12.308998,14912,4,50.01953,1514.3867,539.3594,4687.328,5
28704.44,1620,18.46154,14944,7,50.03125,1514.4062,525.5938,4701.062,5
28957.44,1621,20.39417,14944,5,50.03125,1514.4102,503.9023,4722.75,5
28691.92,1620,15.260017,14944,10,50.03125,1514.4141,485.7656,4740.883,5
28693.54,1620,22.5641,14944,6,50.07031,1514.4023,522.3984,4704.223,5
28698.79,1621,12.765957,14944,4,50.07031,1514.4375,550.2656,4676.32,5
28696.32,1620,16.197783,14944,5,50.07812,1514.4453,539.6406,4686.93,5
28696.33,1620,13.254036,14880,4,50.07812,1514.4531,544.0664,4682.496,5
28698.06,1621,15.449915,14880,3,50.08594,1514.4648,546.7734,4679.77,5
28696.41,1620,10.143702,14880,6,50.08594,1514.4688,541.1367,4685.402,5
28696.41,1620,10.998308,14880,4,50.08594,1514.4688,540.6211,4685.918,5
28713.8,1622,17.56757,14976,16,50.08594,1514.4688,527.6094,4698.93,5
28707.4,1620,23.32485,14976,6,50.09375,1514.4883,537.3398,4689.172,5
28707.4,1620,21.87234,14976,5,50.09375,1514.4883,532.2773,4694.234,5
28711.44,1620,18.46154,15008,5,50.09375,1514.4883,530.1367,4696.375,5
28711.44,1620,32.91032,15008,5,50.09375,1514.5,495.3086,4731.191,5
28696.86,1619,16.82243,14944,7,50.09375,1514.5,523.4766,4703.023,5
28697.13,1619,12.973884,14944,4,50.10156,1514.5078,512.1367,4714.348,5
28700.65,1619,14.406066,14912,8,50.10938,1514.5078,489.3281,4737.148,5
28700.65,1619,24.09129,14976,6,50.11328,1514.5352,490.5938,4735.852,5
28700.73,1619,13.266163,14944,5,50.11328,1514.5352,499.5352,4726.91,5
28700.89,1619,18.73418,14976,4,50.11328,1514.5469,489.0234,4737.41,5
28700.88,1619,19.29233,14944,4,50.12109,1514.5547,512.7188,4713.699,5
28700.89,1622,10.059172,14944,6,50.12109,1514.5547,499.4023,4727.016,5
28696.27,1620,10.810811,14944,6,50.12109,1514.5586,526.4922,4699.922,5
28697.9,1620,17.69166,14944,5,50.13281,1514.5703,517.5586,4708.832,5
28715.23,1621,25.40494,14944,4,50.13281,1514.5703,475.9297,4750.461,5
28699.15,1620,30.18707,14944,5,50.13281,1514.5977,484.5078,4741.855,5
28699.9,1620,17.32419,14944,12,50.13281,1514.5977,509.1797,4717.184,5
28699.91,1620,16.382253,14976,5,50.14453,1514.6133,499.7227,4726.613,5
28722.72,1621,25.04288,14944,5,50.14453,1514.625,486.7031,4739.621,5
28705.26,1620,30.08547,14944,9,50.14453,1514.6367,489.3711,4736.941,5
28706.02,1620,23.82177,14944,4,50.14453,1514.7695,497.4531,4728.727,5
29430.95,1622,14.723404,14976,6,50.14453,1514.7695,489.3711,4736.809,5
28697.12,1620,18.49957,14976,7,50.16016,1514.793,491.9062,4734.234,5
28802.33,1624,14.974619,15008,4,50.16016,1514.8008,497.1484,4728.984,5
28700.28,1620,20.05055,14944,21,50.16797,1514.8086,478.9805,4747.137,5
28638.66,1620,26.38298,14880,5,50.16797,1514.8242,494.1328,4731.969,5
28643.03,1621,26.78571,14912,4,50.19922,1514.8438,515.5312,4710.52,5
28635.13,1621,14.761092,14912,4,50.19922,1514.8555,519.1016,4706.938,5
28634.14,1616,12.373737,14880,7,50.19922,1514.8633,527.8281,4698.203,5
28634.15,1616,15.895711,14848,4,50.19922,1514.8633,528.2383,4697.793,5
28634.15,1616,9.427609,14880,8,50.19922,1514.8633,533.0938,4692.938,5
28631.37,1616,10.59714,14912,4,50.20703,1515.4297,530.1641,4695.293,5
28631.37,1616,11.354079,14912,4,50.21484,1515.4961,532.1992,4693.184,5
28631.25,1616,12.070411,14912,4,50.23047,1516.1172,536.0312,4688.715,5
28631.25,1616,13.411567,14912,4,50.23828,1516.1211,532.8477,4691.887,5
28631.26,1617,11.288964,14912,4,50.23828,1516.1211,532.7148,4692.02,5
28631.26,1616,8.571429,14944,4,50.23828,1516.1289,531.5664,4693.16,5
28635.41,1617,8.952703,14944,5,50.23828,1516.1289,528.1797,4696.547,5
28888.4,1618,10.304054,14912,5,50.23828,1516.1289,525.582,4699.145,5
28627.84,1617,11.898734,14944,14,50.24609,1516.1328,524.1641,4700.551,5
28629.47,1617,13.910093,14944,4,50.24609,1517.1133,536.0,4687.734,5
28627.08,1616,10.468085,14976,4,50.24609,1517.1172,532.4727,4691.258,5
28632.36,1616,11.754685,14976,5,50.24609,1517.1172,534.0312,4689.699,5
28633.12,1616,18.08149,14976,5,50.25391,1517.1172,530.1719,4693.551,5
28633.07,1616,18.59083,14976,11,50.25391,1517.1172,573.0312,4650.691,5
28633.08,1616,11.167513,14976,18,50.25391,1517.1289,573.9414,4649.77,5
28633.22,1616,11.515665,14944,4,50.25391,1517.1328,572.4453,4651.262,5
28633.48,1618,11.280746,14944,4,50.25391,1517.1367,572.2266,4651.477,5
28633.6,1616,20.20287,14944,4,50.26172,1517.2617,566.6172,4656.953,5
28636.66,1616,13.113367,14848,4,50.26562,1517.5352,564.6484,4658.645,5
28627.25,1616,13.006757,14816,5,50.26562,1517.5352,566.7422,4656.551,5
28698.96,1616,18.98305,14848,7,50.40625,1518.6406,541.9414,4680.105,5
28696.78,1616,27.20339,14848,8,50.4375,1518.6445,496.1328,4725.879,5
28698.53,1616,12.384162,14880,5,50.4375,1518.7734,507.0938,4714.789,5
28703.11,1616,15.905245,14880,7,50.4375,1518.7891,499.0508,4722.816,5
28703.12,1616,19.79695,14912,8,50.44922,1518.8047,499.1797,4722.66,5
28703.14,1616,16.003387,14944,5,50.47266,1518.8086,455.9961,4765.816,5
28708.22,1616,15.709459,14944,11,50.48047,1518.7969,503.5078,4718.309,5
28709.19,1616,19.91597,14944,27,50.48047,1518.8008,488.0859,4733.727,5
28711.83,1617,17.79089,14944,5,50.49609,1518.8594,467.1367,4754.602,5
28716.23,1616,13.417722,14976,5,50.50391,1518.8594,475.0078,4746.723,5
28718.86,1616,12.070411,14976,6,50.50391,1518.8594,474.4805,4747.25,5
28792.3,1619,14.141414,15008,7,50.50391,1518.8594,470.1445,4751.586,5
29445.42,1616,22.75804,15008,10,50.51172,1518.8789,431.9141,4789.789,5
28729.01,1616,38.44857,14944,13,50.51172,1518.8867,397.957,4823.738,5
28733.77,1617,24.59712,14944,7,50.51172,1518.8867,512.0156,4709.68,5
28738.73,1616,12.851064,15008,5,50.51172,1518.8867,502.5273,4719.168,5
28765.87,1617,15.16184,15008,6,50.51172,1518.9023,483.4258,4738.254,5
28744.92,1617,20.4953,15008,6,50.52344,1518.9219,458.7109,4762.938,5
28726.22,1617,15.879828,14944,8,50.52344,1518.9219,467.0625,4754.586,5
28720.2,1616,28.71795,14976,8,50.52344,1518.9375,487.2695,4734.363,5
28820.62,1618,19.24399,14944,4,50.52344,1518.9414,516.5117,4705.117,5
28718.46,1617,17.10638,14912,12,50.53516,1518.9609,494.2344,4727.363,5
28698.98,1616,19.94885,14912,9,50.53516,1518.9688,502.3164,4719.273,5
28952.75,1617,16.044143,14880,8,50.53516,1518.9688,497.4062,4724.184,5
28701.82,1616,13.667233,14912,12,50.53516,1518.9688,507.1055,4714.484,5
28714.87,1620,24.80948,14944,5,50.53516,1518.9805,522.1406,4699.438,5
28719.49,1622,29.82158,14976,4,50.54297,1519.3203,506.6523,4714.578,5
28721.91,1621,15.495343,14944,5,50.58203,1520.1211,501.1953,4719.195,5
28721.39,1623,16.737109,14944,4,50.58203,1520.1289,493.0,4727.383,5
28660.57,1623,23.18221,14944,6,50.59766,1520.1367,457.6797,4762.68,5
28658.29,1622,25.19149,14976,6,50.62109,1525.0508,469.3281,4746.094,5
28659.36,1622,19.13997,15008,5,50.62109,1525.0586,457.3945,4758.02,5
28651.57,1624,15.09754,15008,4,50.62891,1525.0625,457.8242,4757.578,5
28649.36,1622,16.314455,15008,6,50.62891,1525.418,460.7188,4754.328,5
28645.32,1622,13.790186,14976,4,50.62891,1525.4219,461.3086,4753.734,5
28659.16,1622,11.720067,15008,5,50.64062,1525.5469,461.0234,4753.883,5
28659.16,1622,12.542088,15008,4,50.64844,1525.5469,450.6133,4764.285,5
28659.16,1622,11.279461,15008,13,50.64844,1525.5469,450.9219,4763.977,5
28638.49,1623,12.468408,15008,4,50.66016,1525.5508,454.7969,4760.086,5
28637.9,1625,18.27411,15040,6,50.66016,1525.7617,485.9375,4728.734,5
28646.7,1622,11.814346,15040,8,50.66016,1525.7617,486.3945,4728.277,5
28684.26,1627,10.611205,15072,5,50.73047,1525.8945,470.9414,4743.527,5
28646.5,1620,11.699402,15008,7,50.87891,1537.832,457.3398,4745.043,5
28646.44,1620,12.0,14944,6,50.88672,1538.0391,447.8438,4754.324,5
28636.71,1619,12.286689,14976,4,50.88672,1538.0938,455.8203,4746.293,5
28638.98,1618,16.298812,14976,4,50.88672,1538.1016,465.0859,4737.02,5
28642.35,1618,8.445946,14976,4,50.89844,1538.1016,453.2031,4748.891,5
28643.05,1618,11.195286,14976,12,50.90625,1538.1016,459.9648,4742.121,5
28633.26,1618,10.970464,15008,3,50.90625,1538.1055,468.8281,4733.254,5
28633.26,1618,7.445008,14976,3,50.90625,1538.1055,475.7461,4726.336,5
28700.64,1618,10.050676,14976,3,50.91406,1538.1055,485.4297,4716.645,5
28634.68,1618,11.541702,14976,10,51.3125,1539.9688,483.957,4715.855,5
28631.55,1618,20.89679,15008,6,51.33203,1539.9805,480.2109,4719.57,5
28631.45,1618,11.223629,15008,4,51.33203,1540.0195,483.4102,4716.332,5
28646.73,1618,11.176471,15008,4,51.33203,1540.0273,488.3555,4711.379,5
28650.25,1619,12.846348,14976,9,51.33984,1540.0312,479.3086,4720.414,5
28643.04,1619,22.58883,14976,5,51.34375,1540.0352,466.543,4733.172,5
28641.92,1618,9.647651,14944,4,51.35156,1541.3867,475.3789,4722.977,5
28636.07,1618,8.214585,14944,4,51.35156,1541.418,476.9727,4721.352,5
28636.19,1618,8.670034,14976,4,51.35156,1541.418,483.7617,4714.562,5
28634.0,1618,9.327731,14944,4,51.35156,1541.418,481.8359,4716.488,5
28637.02,1618,10.446504,14944,4,51.38281,1541.4258,479.4766,4718.809,5
28633.77,1618,18.69237,14944,3,51.95703,1542.25,470.6016,4726.285,5
28631.82,1618,18.41884,14944,4,51.95703,1542.2695,469.6992,4727.168,5
28631.79,1618,11.973019,14976,3,51.95703,1542.2773,497.7812,4699.078,5
28880.41,1618,9.98308,15008,16,51.95703,1542.4727,502.9727,4693.691,5
28631.94,1618,16.83502,15008,15,51.96484,1543.0977,481.2109,4714.82,5
28631.97,1618,12.48938,14976,4,51.96875,1543.6328,464.875,4730.617,5
28628.91,1619,7.385399,14976,4,51.96875,1543.7617,457.8594,4737.504,5
28628.91,1618,7.366638,14944,4,51.96875,1543.7617,454.8242,4740.539,5
28626.14,1618,7.763713,14944,4,51.96875,1543.7617,454.8008,4740.562,5
28627.91,1619,8.706678,14976,4,51.97656,1543.8125,456.2656,4739.039,5
28626.21,1618,9.737511,14976,5,51.98047,1543.8398,458.5273,4736.746,5
28626.16,1618,8.983051,14976,4,51.98047,1543.8477,457.4102,4737.855,5
28631.46,1619,9.106239,14912,4,51.98047,1543.8477,450.6875,4744.578,5
28688.64,1620,15.669756,14912,6,51.98047,1543.8516,457.7227,4737.539,5
28630.74,1618,15.131023,14976,17,51.99609,1543.8555,449.0586,4746.184,5
28630.74,1618,20.76596,14976,4,52.0,1543.8594,443.5352,4751.699,5
28630.74,1618,11.447811,14944,3,52.0,1543.9219,444.6016,4750.57,5
28630.81,1618,10.7173,14912,18,52.0,1543.9219,447.8164,4747.355,5
28883.8,1619,10.428932,14944,15,52.0,1543.9258,446.4102,4748.758,5
28643.38,1618,9.411765,14944,5,52.00781,1543.9297,448.832,4746.324,5
28643.38,1618,9.756098,14944,5,52.00781,1543.9297,438.4219,4756.734,5
28642.9,1618,11.279461,14944,4,52.00781,1543.9336,422.3125,4772.84,5
28642.79,1619,17.0302,14880,4,52.00781,1544.3984,419.8594,4774.828,5
28642.82,1621,10.980721,14880,5,52.00781,1544.3984,419.1875,4775.5,5
28632.28,1621,14.634146,14880,4,52.15234,1544.5664,416.4492,4777.926,5
28635.12,1623,8.868243,14848,5,52.16016,1544.5703,423.0312,4771.332,5
28635.27,1621,18.98734,14880,6,52.16016,1544.5742,419.8203,4774.539,5
28633.14,1620,11.054852,14912,4,52.16016,1544.5742,419.3281,4775.031,5
28632.48,1620,10.659898,14912,3,52.16016,1544.5781,419.293,4775.062,5
28632.5,1620,11.590525,14912,6,52.16016,1544.5781,427.0938,4767.262,5
