object_detection_mem.committed_Committed_AS,object_detection_system.active_processes_active,object_detection_system.cpu_user,object_detection_system.file_nr_used_used,object_detection_system.processes_running,object_detection_system.ram_buffers,object_detection_system.ram_cached,object_detection_system.ram_free,object_detection_system.ram_used,Target
22145.12,1654,7.905803,14956,1,48.88672,1878.406,958.25,3905.555,0
22145.12,1654,6.025105,15020,1,48.88672,1878.719,964.6094,3898.883,0
22142.97,1654,6.015038,15020,2,48.88672,1878.719,964.0156,3899.477,0
22141.12,1653,6.638655,15020,2,48.88672,1878.719,961.9648,3901.527,0
22141.12,1653,6.968934,15020,2,48.88672,1878.719,961.7305,3901.762,0
22297.88,1653,7.058824,15020,3,48.89453,1878.719,970.875,3892.609,0
22143.07,1656,6.896552,15084,3,48.89453,1878.719,969.6562,3893.828,0
22141.15,1653,7.575758,15084,2,48.89453,1878.723,971.6602,3891.82,0
22141.16,1653,5.47138,15084,1,48.89453,1878.723,972.0859,3891.395,0
22141.16,1653,5.981466,15084,1,48.89453,1878.723,979.875,3883.605,0
22141.16,1653,5.360134,15084,1,48.90234,1878.723,973.2383,3890.234,0
22145.23,1654,5.546218,15084,1,48.90234,1878.723,974.7109,3888.762,0
22145.23,1654,6.554622,15084,2,48.90234,1878.723,975.8828,3887.59,0
22148.49,1654,7.148865,15084,2,48.91016,1878.715,972.207,3891.266,0
22144.48,1653,7.04698,15084,3,48.91016,1878.723,971.6992,3891.766,0
22144.48,1653,7.394958,15020,2,48.91016,1878.734,973.3867,3890.066,0
22146.19,1654,7.052897,15020,3,48.92578,1878.734,972.3242,3891.113,0
22141.23,1653,7.058824,15020,2,48.92578,1878.734,976.1797,3887.258,0
22141.24,1653,7.142857,15020,2,48.92578,1878.734,973.6406,3889.797,0
22143.09,1654,7.556675,15020,3,48.92578,1878.734,976.5547,3886.883,0
22141.25,1653,7.298658,14988,2,48.92578,1878.734,975.5547,3887.883,0
22141.25,1653,7.376362,15020,2,48.94141,1878.723,979.3633,3884.07,0
22141.25,1653,7.304786,15052,2,48.94141,1878.734,977.4336,3885.988,0
22141.25,1653,7.983193,15052,2,48.94141,1878.734,974.2852,3889.137,0
22141.25,1653,6.772575,15052,1,48.94141,1878.734,973.5391,3889.883,0
22141.25,1653,6.020067,15020,1,48.94141,1878.734,977.1133,3886.309,0
22141.25,1653,6.129303,14988,1,48.94141,1878.734,974.8047,3888.617,0
22141.21,1653,6.04534,14988,1,48.94922,1878.734,974.3711,3889.043,0
22141.22,1653,5.709488,15020,1,48.94922,1878.734,974.1562,3889.258,0
22141.23,1653,5.946399,14988,1,48.94922,1878.734,976.0,3887.414,0
22141.3,1653,5.541562,14988,1,48.94922,1878.734,977.6367,3885.777,0
22397.26,1655,5.644482,15020,2,48.94922,1878.734,979.9219,3883.492,0
22145.31,1654,6.291946,15020,2,48.96484,1878.734,977.4375,3885.961,0
22145.31,1654,6.856187,15020,2,49.03516,1878.734,974.5,3888.828,0
22141.3,1653,6.527197,15052,2,49.03516,1878.742,972.8945,3890.426,0
22141.3,1653,6.986532,15084,2,49.03516,1878.742,975.7227,3887.598,0
22144.11,1655,7.148865,15052,3,49.04688,1878.773,970.7461,3892.531,0
22142.12,1654,7.070707,15020,2,49.0625,1878.758,977.9922,3885.285,0
22142.13,1654,7.16091,15020,2,49.0625,1878.77,974.832,3888.434,0
22144.24,1655,7.214765,15052,2,49.07812,1878.77,975.3555,3887.895,0
22142.13,1654,7.041073,15052,1,49.07812,1878.77,971.0234,3892.227,0
22142.13,1654,7.466443,15020,1,49.07812,1878.77,969.4297,3893.82,0
22142.13,1654,7.13686,15052,2,49.07812,1878.77,967.6328,3895.617,0
22142.13,1654,7.718121,15084,2,49.08594,1878.766,970.3125,3892.934,0
22142.13,1654,7.608696,15084,2,49.08594,1878.766,969.7617,3893.484,0
22142.13,1654,7.364017,15084,2,49.08594,1878.766,975.5547,3887.691,0
22142.13,1654,7.537688,15052,2,49.08594,1878.766,973.9219,3889.324,0
22353.53,1654,7.634228,15020,3,49.10156,1878.762,973.9492,3889.285,0
22142.17,1654,6.9747900000000005,15020,2,49.10156,1878.766,974.5859,3888.645,0
22233.5,1660,6.896552,14988,4,49.10156,1878.766,971.6133,3891.617,0
22142.18,1654,7.13686,14988,2,49.10156,1878.766,975.8398,3887.391,0
22142.18,1654,7.142857,15020,2,49.10156,1878.766,975.7109,3887.52,0
22142.18,1654,7.750631999999999,15020,2,49.10938,1878.859,977.8945,3885.234,0
22142.18,1654,5.550883,15020,1,49.10938,1878.859,977.4648,3885.664,0
22142.18,1654,5.8873,15020,1,49.10938,1878.859,980.6641,3882.465,0
22142.21,1654,5.709488,15020,1,49.10938,1878.859,978.1875,3884.941,0
22142.21,1654,5.369128,15020,1,49.10938,1878.859,980.3008,3882.828,0
22151.18,1655,5.620805,15020,1,49.10938,1878.859,977.3086,3885.82,0
22151.2,1655,5.550883,14988,1,49.11719,1878.859,977.4375,3885.684,0
22158.19,1655,5.649241,14988,1,49.11719,1878.875,966.1133,3896.992,0
22158.19,1655,5.574324,15084,1,49.11719,1879.059,962.3242,3900.598,0
22155.13,1656,7.413648,15084,2,49.23047,1889.145,946.8164,3905.906,0
22155.13,1656,7.142857,15084,1,49.23047,1889.16,954.5508,3898.156,0
22155.14,1656,7.06476,15084,1,49.24219,1889.16,951.5625,3901.133,0
22155.14,1656,7.808564,15084,1,49.24219,1889.16,954.2148,3898.48,0
22155.14,1656,6.113903,15084,1,49.24219,1889.164,954.4453,3898.246,0
22154.31,1655,5.862647,15084,1,49.27344,1889.156,955.6992,3896.969,0
22154.21,1655,6.113903,14988,1,49.27344,1889.152,952.7695,3899.902,0
22154.22,1655,5.877414,15020,1,49.27344,1889.152,953.2148,3899.457,0
22154.17,1655,7.376362,15020,1,49.27344,1889.152,952.7188,3899.953,0
22154.17,1655,7.788945,15020,1,49.28906,1889.152,954.3242,3898.332,0
22154.23,1655,6.896552,15052,2,49.28906,1889.152,954.4883,3898.168,0
22154.23,1655,7.317073,15020,2,49.28906,1889.152,954.8047,3897.852,0
22406.18,1656,7.04698,14988,2,49.28906,1889.152,955.0703,3897.586,0
22154.23,1655,7.220823,14988,1,49.28906,1889.152,954.7109,3897.945,0
22154.23,1655,6.992418,14988,2,49.29688,1889.152,956.0195,3896.629,0
22406.18,1656,6.968934,15020,2,49.29688,1889.305,956.5625,3895.934,0
22154.3,1655,7.06476,15020,1,49.29688,1889.305,955.3906,3897.105,0
22154.3,1655,6.963087,15020,1,49.29688,1889.305,957.3828,3895.113,0
22154.3,1655,6.700168,15020,1,49.29688,1889.305,959.1211,3893.375,0
22154.3,1655,7.214765,14988,2,49.29688,1889.305,953.5,3898.996,0
22156.01,1656,7.070707,14988,3,49.30469,1889.305,952.9609,3899.527,0
22154.3,1655,6.980656,14988,1,49.30469,1889.305,955.8906,3896.598,0
22154.3,1655,7.226891,14988,1,49.30469,1889.305,959.1367,3893.352,0
22156.02,1656,6.963087,14988,2,49.30469,1889.43,962.4258,3889.938,0
22154.3,1655,6.543624,14988,1,49.30469,1889.43,959.8203,3892.543,0
22154.3,1655,5.798319,14988,1,49.3125,1889.43,959.9023,3892.453,0
22156.05,1656,6.025105,14988,2,49.3125,1889.43,957.7969,3894.559,0
22154.27,1655,5.951383,14956,1,49.3125,1889.43,959.1719,3893.184,0
22155.15,1656,5.862647,14956,1,49.3125,1889.441,952.9766,3899.367,0
22157.13,1657,6.108787,14956,2,49.3125,1889.441,956.6016,3895.742,0
22155.16,1656,6.113903,14988,1,49.32031,1889.441,954.5508,3897.785,0
22155.1,1656,6.113903,15052,1,49.32031,1889.441,955.2109,3897.125,0
22156.8,1657,5.951383,15052,2,49.32031,1889.441,950.75,3901.586,0
22155.14,1656,7.401177,15020,1,49.32031,1889.445,953.4258,3898.906,0
22155.14,1656,7.38255,15020,1,49.32031,1889.445,955.7734,3896.559,0
22156.87,1657,7.214765,14988,2,49.32031,1889.445,962.3672,3889.965,0
22157.18,1657,7.569386,14988,1,49.33594,1889.453,963.6016,3888.707,0
22159.2,1657,7.491582,15020,1,49.33594,1889.457,955.8438,3896.461,0
22160.06,1660,6.722689,15020,3,49.34375,1889.457,957.2891,3895.008,0
22155.19,1656,6.980656,15020,3,49.34375,1889.457,962.4844,3889.812,0
22156.94,1657,6.939799,15052,2,49.34375,1889.457,958.9766,3893.32,0
22155.23,1656,6.879195,15052,1,49.34375,1889.457,962.6719,3889.625,0
22155.23,1656,6.806723,15020,1,49.35156,1889.457,960.293,3891.996,0
22294.5,1659,6.908172,14988,3,49.35156,1889.457,961.5352,3890.754,0
22155.23,1656,7.052897,14956,1,49.35156,1889.457,959.5234,3892.766,0
22155.23,1656,5.733558,14956,1,49.35156,1889.457,955.9727,3896.316,0
22407.02,1657,5.546218,14956,2,49.35156,1889.457,955.6328,3896.656,0
22155.08,1656,5.803196,14956,1,49.35156,1889.457,956.1484,3896.141,0
22155.08,1656,5.803196,14988,1,49.36719,1889.457,954.6406,3897.633,0
22160.94,1659,7.124895,14988,2,49.36719,1889.457,953.9023,3898.371,0
22159.22,1658,7.531381,14988,1,49.36719,1889.457,954.1328,3898.141,0
22159.22,1660,7.466443,14988,2,49.375,1889.457,953.9375,3898.328,0
22155.21,1657,7.544007,14988,1,49.375,1889.457,951.6758,3900.59,0
22155.21,1657,7.615063,14988,1,49.375,1889.457,952.1484,3900.117,0
22157.05,1658,7.20268,14988,2,49.375,1889.457,949.8242,3902.441,0
22161.19,1657,8.746846,15020,1,49.375,1889.457,937.5977,3914.668,0
22161.15,1657,7.569386,15020,1,49.375,1889.457,927.7461,3924.52,0
22163.27,1658,6.527197,15020,2,49.38281,1889.457,927.8711,3924.387,0
22163.39,1656,6.621961,15052,1,49.40234,1889.457,930.4922,3921.746,0
22163.39,1656,5.798319,15052,1,49.40234,1889.457,928.0859,3924.152,0
22162.03,1658,5.827703,15020,2,49.40234,1889.523,936.0156,3916.156,0
22160.33,1657,6.20285,15020,1,49.40234,1889.523,936.0547,3916.117,0
22160.33,1657,7.035176,15052,1,49.40234,1889.531,939.0039,3913.16,0
22162.05,1658,6.78392,15084,2,49.41016,1889.531,938.1797,3913.977,0
22160.33,1657,7.058824,15084,1,49.41016,1889.531,945.5625,3906.594,0
22171.49,1657,13.237774,15084,1,49.41016,1889.531,926.0312,3926.125,0
22171.45,1657,5.649241,15052,1,49.41016,1889.531,922.3047,3929.852,0
22168.41,1656,5.644482,15020,1,49.42578,1889.531,920.7578,3931.383,0
22168.41,1656,5.798319,14988,1,49.42578,1889.531,929.3555,3922.785,0
22162.19,1657,6.040268,14988,2,49.42578,1889.531,934.0273,3918.113,0
22160.46,1656,7.04698,14988,1,49.42578,1889.531,923.5898,3928.551,0
22160.46,1656,7.544007,14988,2,49.42578,1889.531,923.3086,3928.832,0
22160.46,1656,7.537688,15020,1,49.43359,1889.531,929.4336,3922.699,0
22160.46,1656,7.647059,15020,1,49.43359,1889.531,931.6562,3920.477,0
22162.17,1657,7.627829,15020,2,49.43359,1889.531,928.5742,3923.559,0
22160.46,1656,7.052897,15020,1,49.44531,1889.535,927.6445,3924.473,0
22160.41,1656,8.040201,15052,1,49.51562,1889.539,932.543,3919.5,0
22164.27,1657,7.06476,15052,4,49.51562,1889.656,929.2617,3922.664,0
22163.68,1656,7.38255,15052,1,49.51562,1889.691,928.0352,3923.855,0
22163.7,1656,7.640638,15052,1,49.52344,1889.691,930.2656,3921.617,0
22163.7,1656,6.986532,15020,1,49.52344,1889.691,932.9219,3918.961,0
22163.7,1656,7.401177,15020,1,49.52344,1889.691,932.7695,3919.113,0
22162.41,1657,7.323232,14988,2,49.52344,1889.691,934.3945,3917.488,0
22160.44,1656,7.154882,14988,1,49.52344,1889.691,936.4648,3915.418,0
22160.44,1656,7.220823,14988,1,49.53125,1889.691,938.2031,3913.672,0
22409.15,1656,6.9747900000000005,15020,2,49.53125,1889.691,935.0273,3916.848,0
22160.41,1656,7.06476,15020,1,49.53906,1889.691,943.75,3908.117,0
22160.41,1656,6.890756,15020,1,49.60156,1889.691,941.0938,3910.711,0
22160.46,1656,7.130872,14988,1,49.60156,1889.691,942.2578,3909.547,0
22160.46,1656,6.801008,14988,1,49.60156,1889.691,941.4297,3910.375,0
22160.46,1656,7.04698,15020,1,49.60156,1889.691,942.0469,3909.758,0
22160.46,1656,6.957251,15020,1,49.60156,1889.695,943.3047,3908.496,0
22160.46,1656,7.220823,14988,1,49.60156,1889.695,944.4102,3907.391,0
22412.41,1657,7.460184,15020,2,49.60938,1889.695,946.1719,3905.621,0
22160.47,1656,7.376362,15052,1,49.60938,1889.695,947.7109,3904.082,0
22156.23,1656,10.579345,15052,1,49.625,1889.719,951.2734,3900.48,0
22156.2,1656,7.569386,15084,1,49.625,1889.719,952.3359,3899.418,0
22156.21,1656,7.872697,15052,1,49.63672,1889.723,949.0859,3902.652,0
22156.21,1649,6.448911,15084,1,49.65234,1889.73,945.9883,3905.727,0
22156.21,1649,5.616094,15052,1,49.65234,1889.73,945.1133,3906.602,0
22168.73,1650,6.030151,15020,2,49.65234,1889.742,947.9883,3903.715,0
22156.26,1649,5.951383,15020,2,49.65234,1889.742,951.6602,3900.043,0
22156.26,1649,5.685619,15020,1,49.65234,1889.742,949.7109,3901.992,0
22156.26,1649,6.035205,15020,1,49.65234,1889.742,952.4219,3899.281,0
22156.26,1649,5.625525,15020,2,49.66016,1889.742,949.8711,3901.824,0
22158.11,1650,5.733558,14988,2,49.66797,1889.742,951.1875,3900.5,0
22156.21,1649,5.793451,14988,1,49.73828,1889.75,950.7656,3900.844,0
22156.21,1649,5.457599,14988,1,49.73828,1889.75,949.7031,3901.906,0
22408.16,1650,5.546218,14988,2,49.73828,1889.75,945.0547,3906.555,0
22156.23,1649,5.630252,15020,1,49.73828,1889.75,949.4375,3902.172,0
22156.23,1649,5.405405,14988,1,49.73828,1889.75,953.5977,3898.012,0
22156.23,1649,5.907173,15020,1,49.73828,1889.75,952.8828,3898.727,0
22156.23,1649,5.5696200000000005,15020,1,49.74609,1889.75,952.2148,3899.387,0
22156.23,1649,5.812974,15020,1,49.74609,1889.75,954.6445,3896.957,0
22156.23,1649,5.966387,15020,1,49.74609,1889.75,953.9336,3897.668,0
22156.24,1649,5.620805,15020,1,49.74609,1889.75,955.4062,3896.195,0
22160.16,1650,6.119028,15020,1,49.75391,1889.75,950.2422,3901.352,0
22160.16,1650,5.946399,14988,1,49.75391,1889.75,950.9414,3900.652,0
22157.99,1652,6.516291,14988,2,49.75391,1889.75,954.5742,3897.02,0
22152.26,1650,7.460184,14988,1,49.75391,1889.75,960.0469,3891.547,0
22152.27,1650,7.460184,15020,1,49.75391,1889.852,957.1523,3894.34,0
22152.27,1650,7.634228,14988,1,49.75391,1889.855,963.2266,3888.262,0
22152.2,1650,7.634228,14988,1,49.76172,1889.855,960.0273,3891.453,0
22154.04,1651,7.239057,14988,2,49.76172,1889.855,956.0469,3895.434,0
22152.2,1650,7.394958,14988,1,49.76172,1889.855,962.2852,3889.195,0
22152.87,1650,7.323232,14956,1,49.76172,1889.855,960.8203,3890.66,0
22155.24,1651,6.986532,14956,2,49.76172,1889.855,959.1016,3892.379,0
22153.28,1650,6.908172,14924,1,49.76953,1889.855,958.9883,3892.484,0
22153.28,1650,7.058824,14956,1,49.78516,1889.859,957.5273,3893.926,0
22153.28,1650,6.884971,14956,1,49.78516,1889.859,956.5156,3894.938,0
22154.46,1650,7.190635,14988,1,49.79297,1889.848,956.6953,3894.762,0
22154.46,1650,7.058824,15020,1,49.79297,1889.848,954.6602,3896.797,0
22154.46,1650,6.806723,15020,1,49.79297,1889.848,953.8516,3897.605,0
22154.46,1650,7.154882,14988,1,49.79297,1889.848,953.1953,3898.262,0
22156.18,1651,7.214765,14924,2,49.79297,1889.848,951.3633,3900.094,0
22158.47,1651,7.148865,14924,1,49.80078,1889.848,948.8789,3902.57,0
22158.48,1651,7.537688,14956,1,49.80078,1889.848,945.582,3905.867,0
22158.48,1651,7.232969,14924,2,49.80078,1889.848,950.2383,3901.211,0
22154.48,1650,7.388749,14924,1,49.80078,1889.848,948.3242,3903.125,0
22154.49,1650,6.549118,14924,1,49.80078,1889.848,951.3008,3900.148,0
22154.49,1650,5.690377,14924,1,49.80859,1889.914,950.8516,3900.523,0
22154.49,1650,5.872483,14988,1,49.80859,1889.914,955.0742,3896.301,0
22154.5,1650,5.951383,14988,1,49.80859,1889.914,954.5391,3896.836,0
22156.22,1651,5.946399,14988,2,49.80859,1889.914,956.8438,3894.531,0
22154.5,1650,6.093489,14988,1,49.80859,1889.914,955.3672,3896.008,0
22154.5,1650,5.798319,14988,1,49.80859,1889.914,955.2266,3896.148,0
22156.18,1651,5.877414,14988,2,49.81641,1889.914,952.8125,3898.555,0
22154.46,1650,6.621961,14988,1,49.81641,1889.914,959.3594,3892.008,0
22154.48,1650,6.963087,14956,1,49.81641,1889.914,955.0508,3896.316,0
22404.16,1650,7.076664,14988,2,49.81641,1889.922,958.8125,3892.547,0
22158.5,1651,7.06476,15020,1,49.81641,1889.926,954.6367,3896.719,0
22158.5,1650,6.297229,14988,1,49.82422,1889.926,956.082,3895.266,0
22158.5,1650,5.205709,14956,1,49.82422,1889.926,953.332,3898.016,0
22154.49,1649,5.714286,15020,1,49.82422,1889.926,951.7539,3899.594,0
22154.47,1649,5.47138,15020,1,49.82422,1890.008,947.7422,3903.523,0
22156.2,1650,5.882353,15020,2,49.82422,1890.008,952.4883,3898.777,0
22154.43,1649,7.214765,15052,1,49.83203,1890.008,949.6133,3901.645,0
22154.45,1649,7.239057,15020,1,49.83984,1890.008,957.457,3893.793,0
22152.45,1649,6.968934,15052,1,49.85547,1890.02,955.4336,3895.789,0
22247.14,1648,6.711409,15052,2,49.85547,1890.02,952.582,3898.641,0
22154.46,1648,5.882353,15052,1,49.85547,1890.02,945.9141,3905.309,0
22154.46,1648,5.857741,15052,1,49.85547,1890.02,947.7734,3903.449,0
22154.46,1648,6.20285,15116,1,49.85547,1890.02,954.1328,3897.09,0
22154.46,1648,6.276151,15116,2,49.85547,1890.02,954.2344,3896.988,0
22154.47,1647,7.866109,15084,1,49.86328,1890.016,957.0859,3894.133,0
22154.47,1647,7.38255,14988,1,49.86328,1890.016,956.0938,3895.125,0
22154.52,1647,7.802013,14988,1,49.86328,1890.016,956.9766,3894.242,0
22154.52,1647,7.208718,14988,1,49.86328,1890.016,958.5039,3892.715,0
22154.52,1646,7.070707,14988,1,49.86328,1890.016,958.5859,3892.633,0
22155.0,1647,7.124895,14988,2,49.87109,1890.016,958.3438,3892.867,0
22154.52,1646,7.65349,15020,1,49.87109,1890.016,961.2031,3890.008,0
22154.52,1647,7.394958,15020,1,49.87109,1890.016,960.668,3890.543,0
22256.85,1647,6.035205,14988,2,49.87109,1890.016,958.832,3892.379,0
22154.54,1647,6.035205,14988,1,49.87109,1890.016,955.6562,3895.555,0
22154.54,1647,5.961377,14988,1,49.87109,1890.016,954.2539,3896.957,0
22156.27,1648,5.625525,14988,2,49.87891,1890.016,954.0547,3897.148,0
22154.57,1647,5.639731,14988,1,49.87891,1890.016,952.2812,3898.922,0
22154.57,1647,5.232068,15020,1,49.87891,1890.016,951.0078,3900.195,0
22161.59,1647,6.070826,15020,1,49.87891,1890.02,942.5898,3908.609,0
22161.59,1647,5.634987,15020,1,49.87891,1890.02,942.6953,3908.504,0
22156.54,1647,5.798319,14988,1,49.88672,1890.027,947.9453,3903.238,0
22158.54,1647,5.714286,15020,1,49.88672,1890.031,945.1016,3906.078,0
22158.54,1647,5.793451,14988,1,49.88672,1890.031,945.0508,3906.129,0
22158.54,1647,6.20285,14988,1,49.88672,1890.031,946.1133,3905.066,0
22158.54,1647,7.058824,15020,1,49.88672,1890.031,943.5156,3907.664,0
22158.54,1647,7.208718,15020,1,49.89453,1890.031,942.8594,3908.312,0
22158.44,1647,7.640638,15020,1,49.89453,1890.031,940.8945,3910.277,0
22159.19,1648,7.310924,15084,3,49.89453,1890.031,940.4258,3910.746,0
22158.39,1647,7.298658,15084,1,49.89453,1890.031,946.043,3905.129,0
22158.39,1647,7.208718,15052,1,49.89453,1890.031,945.9648,3905.207,0
22160.18,1648,7.148865,15052,3,49.90234,1890.031,942.6172,3908.547,0
22158.46,1647,7.544007,14988,1,49.90234,1890.031,942.918,3908.246,0
22158.46,1647,7.226891,14988,1,49.90234,1890.035,943.5703,3907.59,0
22158.46,1647,6.896552,15020,1,49.90234,1890.035,944.8984,3906.262,0
22158.46,1647,7.460184,15020,2,49.90234,1890.035,948.4258,3902.734,0
22158.46,1647,7.154882,15020,1,49.90234,1890.035,949.0859,3902.074,0
22158.5,1647,6.124161,15020,1,49.91797,1890.035,952.1914,3898.953,0
22158.5,1647,5.360134,15020,1,49.91797,1890.035,950.8164,3900.328,0
22158.5,1647,5.630252,15020,1,49.91797,1890.035,949.8633,3901.281,0
22158.5,1647,5.387205,14988,1,49.91797,1890.035,950.4023,3900.742,0
22158.5,1647,6.397306,14988,1,49.91797,1890.035,952.8789,3898.266,0
22158.5,1647,7.058824,14988,1,49.92578,1890.098,949.1836,3901.891,0
22162.46,1648,7.148865,15020,1,49.92578,1890.098,950.2969,3900.777,0
22162.46,1649,6.9747900000000005,15052,1,49.92578,1890.098,948.2969,3902.777,0
22164.44,1650,6.890756,15052,2,49.92578,1890.098,945.4375,3905.637,0
22158.45,1648,6.711409,15052,1,49.92578,1890.098,947.8984,3903.176,0
22158.48,1648,7.317073,15084,1,49.93359,1890.098,947.3359,3903.73,0
22314.34,1648,7.118928,15052,2,49.93359,1890.102,946.6133,3904.449,0
22158.47,1648,7.634228,15084,1,49.93359,1890.102,957.375,3893.688,0
22158.47,1648,7.13686,15084,1,49.93359,1890.102,948.1641,3902.898,0
22158.48,1648,7.052897,15052,1,49.93359,1890.102,950.3398,3900.723,0
22158.48,1648,7.376362,15052,1,49.93359,1890.102,949.543,3901.52,0
22160.32,1649,7.478992,15020,2,49.94141,1890.102,942.0234,3909.031,0
22158.48,1648,6.73968,15020,1,49.94141,1890.102,944.5078,3906.547,0
22158.48,1648,7.388749,15020,1,49.94141,1890.102,947.9844,3903.07,0
22160.33,1649,6.980656,15020,2,49.94141,1890.102,947.7109,3903.344,0
22372.66,1648,6.925676,15020,2,49.94141,1890.102,944.7695,3906.285,0
22158.46,1648,7.004219,15052,1,49.94922,1890.102,945.293,3905.754,0
22158.77,1654,6.896552,14988,4,49.96484,1890.102,945.7461,3905.285,0
22158.46,1648,6.968934,14988,1,49.97266,1890.113,943.1289,3907.883,0
22160.56,1649,6.789606,14988,2,49.97266,1890.113,946.1055,3904.906,0
22158.46,1648,5.649241,15020,1,49.97266,1890.113,941.9375,3909.074,0
22158.46,1648,5.723906,15020,1,49.97266,1890.113,941.9961,3909.016,0
22158.46,1649,5.639731,14988,1,49.97266,1890.113,946.0273,3904.984,0
22158.46,1649,5.699916,14956,1,49.97266,1890.113,945.582,3905.43,0
22158.47,1649,6.968934,14988,1,49.98828,1890.113,947.9453,3903.051,0
22158.47,1649,7.052897,15020,1,50.05859,1890.121,946.0742,3904.844,0
22158.47,1649,7.052897,15020,1,50.05859,1890.121,945.832,3905.086,0
22158.47,1649,7.447699,15052,1,50.07422,1890.121,947.8867,3903.016,0
22158.47,1649,6.448911,15020,2,50.07422,1890.121,947.9492,3902.953,0
22158.47,1649,5.931495,15020,1,50.07422,1890.121,947.125,3903.777,0
22158.47,1649,6.035205,15020,1,50.07422,1890.121,950.8008,3900.102,0
22158.41,1649,6.265664,15084,1,50.07422,1890.121,950.2773,3900.625,0
22158.41,1649,6.861925,15084,1,50.08203,1890.121,951.7344,3899.16,0
22158.41,1649,7.38255,15084,1,50.08203,1890.121,948.082,3902.812,0
22160.12,1650,7.148865,15052,2,50.08203,1890.121,951.2734,3899.621,0
22158.38,1649,7.245156,15020,1,50.08984,1890.125,947.2812,3903.602,0
22158.38,1649,6.454317,15020,1,50.08984,1890.125,945.6016,3905.281,0
22162.23,1650,5.892256,15052,2,50.09766,1890.125,938.8906,3911.984,0
22163.84,1650,7.640638,15020,3,50.09766,1890.125,940.6953,3910.18,0
