idle1_rpi_mem.committed_Committed_AS,idle1_rpi_system.active_processes_active,idle1_rpi_system.cpu_user,idle1_rpi_system.file_nr_used_used,idle1_rpi_system.processes_running,idle1_rpi_system.ram_buffers,idle1_rpi_system.ram_cached,idle1_rpi_system.ram_free,idle1_rpi_system.ram_used,Target
3328.043,415,2.5,4256,3,14.015625,219.0469,178.7969,495.2695,5
3328.043,415,0.5025126,4256,3,14.015625,219.0469,179.043,495.0234,5
3328.043,415,1.5,4256,2,14.015625,219.0469,179.2383,494.8281,5
3328.043,415,1.2531328,4256,2,14.023438,219.0469,179.2891,494.7695,5
3328.043,415,1.0,4256,4,14.023438,219.0469,179.043,495.0156,5
3328.043,415,1.2562814,4256,3,14.023438,219.0469,179.043,495.0156,5
3328.043,415,3.015075,4256,2,14.023438,219.0469,178.5508,495.5078,5
3328.043,415,1.0,4256,2,14.023438,219.0469,178.5508,495.5078,5
3328.043,415,1.2531328,4256,2,14.023438,219.0469,178.3047,495.7539,5
3328.043,415,1.0025063,4256,2,14.023438,219.0469,178.3047,495.7539,5
3328.043,415,1.0025063,4256,2,14.023438,219.0469,178.2539,495.8047,5
3328.043,415,2.238806,4256,2,14.023438,219.0469,178.3047,495.7539,5
3328.043,415,1.2562814,4256,2,14.023438,219.0469,178.5,495.5586,5
3328.043,415,0.7518796999999999,4256,2,14.023438,219.0469,178.0586,496.0,5
3328.043,415,1.4962594,4256,3,14.023438,219.0469,182.875,491.1836,5
3328.043,415,0.0,4256,2,14.023438,219.0469,183.1211,490.9375,5
3328.043,415,0.75,4256,3,14.023438,219.0469,182.6289,491.4297,5
3328.043,415,1.75,4256,2,14.023438,219.0469,182.875,491.1836,5
3328.043,415,1.0025063,4256,2,14.023438,219.0469,182.3828,491.6758,5
3328.043,415,1.5037594,4256,2,14.023438,219.0469,182.3828,491.6758,5
3328.043,415,1.0,4256,3,14.023438,219.0469,182.3828,491.6758,5
3328.043,415,1.5037594,4256,2,14.023438,219.0469,182.3828,491.6758,5
3328.043,415,1.5037594,4256,3,14.023438,219.0469,182.5781,491.4805,5
3328.043,414,1.2531328,4256,2,14.023438,219.0469,182.625,491.4336,5
3328.043,414,1.2531328,4256,2,14.023438,219.0469,182.3828,491.6758,5
3328.043,414,1.0050251,4256,2,14.023438,219.0469,182.3828,491.6758,5
3328.043,414,1.75,4256,2,14.023438,219.0469,181.8164,492.2422,5
3328.043,414,2.244389,4256,2,14.023438,219.0469,182.1641,491.8945,5
3328.043,414,0.75,4256,3,14.023438,219.0469,181.918,492.1406,5
3328.043,414,0.25,4256,2,14.023438,219.0469,181.918,492.1406,5
3328.043,415,1.5037594,4256,2,14.023438,219.0469,181.918,492.1406,5
3328.043,415,1.0025063,4256,2,14.03125,219.0469,181.6211,492.4297,5
3328.043,415,1.25,4256,2,14.03125,219.0469,181.8672,492.1836,5
3328.043,415,2.01005,4256,2,14.03125,219.0469,181.4258,492.625,5
3328.043,415,1.4962594,4256,2,14.03125,219.0469,181.4258,492.625,5
3328.043,415,1.25,4256,2,14.03125,219.0469,181.375,492.6758,5
3328.043,415,1.5037594,4256,2,14.03125,219.0469,181.5703,492.4805,5
3328.043,415,1.2531328,4256,2,14.03125,219.0469,181.6719,492.3789,5
3328.043,415,2.0,4256,2,14.03125,219.0469,181.6211,492.4297,5
3328.043,415,1.2562814,4256,3,14.03125,219.0469,181.918,492.1328,5
3328.043,415,1.5037594,4256,2,14.03125,219.0469,182.1133,491.9375,5
3328.043,415,0.75,4256,2,14.03125,219.0469,181.8672,492.1836,5
3328.043,415,0.7518796999999999,4256,3,14.03125,219.0469,182.1641,491.8867,5
3328.043,415,0.75,4256,2,14.03125,219.0469,181.4258,492.625,5
3328.043,415,2.005013,4256,2,14.03125,219.0469,181.457,492.5938,5
3328.043,415,0.9975062,4256,2,14.03125,219.0469,181.457,492.5938,5
3328.043,415,1.25,4256,2,14.03125,219.0469,181.7031,492.3477,5
3328.043,415,1.0050251,4256,2,14.03125,219.0469,181.9492,492.1016,5
3328.043,415,1.2531328,4256,2,14.03125,219.0469,181.7031,492.3477,5
3328.043,415,2.255639,4256,3,14.03125,219.0469,181.9492,492.1016,5
3328.043,415,1.0025063,4256,2,14.03125,219.0469,181.4062,492.6445,5
3328.043,415,1.5,4256,2,14.03125,219.0469,181.7031,492.3477,5
3328.043,415,0.9975062,4256,2,14.03125,219.0469,181.9492,492.1016,5
3328.043,415,1.0050251,4256,2,14.03125,219.0469,181.457,492.5938,5
3328.043,415,2.25,4256,2,14.03125,219.0469,185.8711,488.1797,5
3328.043,415,1.75,4256,2,14.03125,219.0469,185.3789,488.6719,5
3328.043,415,1.0,4256,3,14.03125,219.0469,185.082,488.9688,5
3328.043,415,0.5012531,4256,2,14.03125,219.0469,185.1328,488.918,5
3328.043,415,1.5075377,4256,2,14.03125,219.0469,184.8867,489.1641,5
3328.043,415,0.9950249,4256,2,14.03125,219.0469,184.8867,489.1641,5
3328.043,415,2.756892,4256,2,14.03125,219.0469,184.8867,489.1641,5
3328.043,415,0.7518796999999999,4256,2,14.03125,219.0469,184.6406,489.4102,5
3328.043,415,1.4962594,4256,2,14.03125,219.0469,184.6406,489.4102,5
3328.043,415,1.0,4256,2,14.03125,219.0469,184.3945,489.6562,5
3328.043,415,1.0025063,4256,3,14.03125,219.0469,184.3945,489.6562,5
3328.043,415,2.506266,4256,2,14.03125,219.0469,184.3945,489.6562,5
3328.043,415,1.0050251,4256,2,14.03125,219.0469,184.1484,489.9023,5
3328.043,415,0.9950249,4256,2,14.03125,219.0469,183.9297,490.1211,5
3328.043,415,2.005013,4256,2,14.03125,219.0469,183.6836,490.3672,5
3328.043,415,1.0025063,4256,2,14.03125,219.0469,183.6836,490.3672,5
3328.043,415,1.995012,4256,3,14.03125,219.0469,183.6836,490.3672,5
3328.043,415,0.5012531,4256,3,14.03125,219.0469,183.6836,490.3672,5
3328.043,414,0.7537688,4256,2,14.03125,219.0469,183.6836,490.3672,5
3328.043,414,1.75,4256,2,14.03125,219.0469,183.9297,490.1211,5
3328.043,414,1.2594458,4256,2,14.03125,219.0469,183.9297,490.1211,5
3328.043,414,1.745636,4256,2,14.03125,219.0469,184.125,489.9258,5
3328.043,414,2.01005,4256,2,14.039062,219.0469,184.1758,489.8672,5
3328.043,414,1.0,4256,2,14.039062,219.0469,184.3711,489.6719,5
3328.043,414,1.5037594,4256,2,14.039062,219.0469,184.4219,489.6211,5
3328.043,414,1.0025063,4256,2,14.039062,219.0469,184.4219,489.6211,5
3328.043,414,1.25,4256,2,14.039062,219.0469,184.1758,489.8672,5
3328.043,414,2.261307,4256,2,14.039062,219.0469,184.1758,489.8672,5
3328.043,414,1.25,4256,2,14.039062,219.0469,184.3711,489.6719,5
3328.043,414,1.0025063,4256,2,14.039062,219.0469,184.4219,489.6211,5
3328.043,414,1.754386,4256,3,14.039062,219.0469,184.4219,489.6211,5
3328.043,414,0.0,4256,2,14.039062,219.0469,183.9297,490.1133,5
3328.043,414,1.2531328,4256,2,14.039062,219.0469,183.9297,490.1133,5
3328.043,414,1.754386,4256,2,14.039062,219.0469,183.6836,490.3594,5
3328.043,414,1.25,4256,2,14.039062,219.0469,183.6836,490.3594,5
3328.043,413,1.2468828,4256,2,14.046875,219.0391,183.4375,490.6055,5
3328.043,413,1.0025063,4256,2,14.046875,219.0469,183.1914,490.8438,5
3328.043,413,1.2531328,4256,2,14.046875,219.0469,183.1914,490.8438,5
3328.043,413,2.005013,4256,2,14.046875,219.0469,182.9453,491.0898,5
3328.043,413,1.25,4256,2,14.046875,219.0469,182.9453,491.0898,5
3328.043,413,1.0050251,4256,2,14.046875,219.0469,183.1406,490.8945,5
3328.043,413,1.0025063,4256,2,14.046875,219.0469,182.6992,491.3359,5
3328.043,413,1.4962594,4256,2,14.046875,219.0469,182.6992,491.3359,5
3328.043,413,2.743142,4256,2,14.046875,219.0469,182.6992,491.3359,5
3328.043,413,0.75,4256,2,14.054688,219.0469,182.6992,491.3281,5
3328.043,413,0.5,4256,3,14.054688,219.0469,182.9453,491.082,5
3328.043,413,0.5012531,4256,2,14.054688,219.0469,182.9453,491.082,5
3328.043,413,1.5,4256,2,14.054688,219.0469,182.9453,491.082,5
3328.043,413,1.25,4256,2,14.054688,219.0469,182.9453,491.082,5
3328.043,413,1.2562814,4256,2,14.054688,219.0469,182.9453,491.082,5
3328.043,413,1.2531328,4256,2,14.054688,219.0469,182.9453,491.082,5
3328.043,413,1.2468828,4256,2,14.054688,219.0469,182.9453,491.082,5
3328.043,413,1.2531328,4256,2,14.054688,219.0469,183.1406,490.8867,5
3328.043,413,1.754386,4256,2,14.054688,219.0469,183.4336,490.5938,5
3328.043,413,1.741294,4256,2,14.054688,219.0469,183.1914,490.8359,5
3328.043,413,1.2531328,4256,2,14.054688,219.0469,183.1914,490.8359,5
3328.043,413,1.25,4256,2,14.054688,219.0469,183.1914,490.8359,5
3328.043,413,0.75,4256,2,14.054688,219.0469,182.9453,491.082,5
3328.043,413,1.0050251,4256,2,14.054688,219.0469,183.1914,490.8359,5
3328.043,413,2.0,4256,3,14.054688,219.0469,182.9453,491.082,5
3328.043,413,0.2493765999999999,4256,2,14.054688,219.0469,182.9453,491.082,5
3328.043,413,1.25,4256,2,14.054688,219.0469,182.9453,491.082,5
3328.043,413,2.005013,4256,2,14.054688,219.0469,182.6992,491.3281,5
3328.043,413,1.0025063,4256,2,14.054688,219.0469,182.6992,491.3281,5
3328.043,413,1.0025063,4256,2,14.054688,219.0469,182.6992,491.3281,5
3328.043,413,2.255639,4256,2,14.054688,219.0469,182.4531,491.5742,5
3328.043,413,1.25,4256,2,14.054688,219.0469,182.4531,491.5742,5
3328.043,413,0.9975062,4256,2,14.054688,219.0469,182.207,491.8203,5
3328.043,413,1.2531328,4256,2,14.054688,219.0469,181.9609,492.0664,5
3328.043,413,0.7537688,4256,2,14.054688,219.0469,181.9609,492.0664,5
3328.043,413,3.25,4256,2,14.054688,219.0469,181.4688,492.5586,5
3328.043,413,1.0075567,4256,2,14.054688,219.0469,181.6641,492.3633,5
3328.043,413,1.4925373,4256,2,14.054688,219.0469,181.4688,492.5586,5
3328.043,413,0.7518796999999999,4256,3,14.054688,219.0469,181.4688,492.5586,5
3328.043,413,0.7518796999999999,4256,2,14.054688,219.0469,181.7148,492.3125,5
3328.043,413,0.7518796999999999,4256,2,14.054688,219.0469,181.2227,492.8047,5
3328.043,413,2.005013,4256,2,14.054688,219.0469,181.4688,492.5586,5
3328.043,413,1.4962594,4256,2,14.054688,219.0469,181.4688,492.5586,5
3328.043,413,1.2531328,4256,2,14.054688,219.0469,181.2227,492.8047,5
3328.043,413,1.2531328,4256,2,14.054688,219.0469,181.1719,492.8555,5
3328.043,413,1.4962594,4256,2,14.054688,219.0469,180.9766,493.0508,5
3328.043,413,1.511335,4256,2,14.054688,219.0469,181.1719,492.8555,5
3328.043,413,1.0,4256,2,14.054688,219.0469,180.9258,493.1016,5
3328.043,413,1.5,4256,2,14.054688,219.0469,180.7305,493.2969,5
3328.043,413,1.25,4256,2,14.054688,219.0469,180.4844,493.543,5
3328.043,413,1.2531328,4256,2,14.054688,219.0469,180.2383,493.7891,5
3328.043,413,2.25,4256,3,14.054688,219.0469,180.1875,493.8398,5
3328.043,413,1.5,4256,3,14.054688,219.0469,180.2383,493.7891,5
3328.043,413,0.0,4256,2,14.054688,219.0469,180.1875,493.8398,5
3328.043,413,1.5037594,4256,2,14.054688,219.0469,179.9922,494.0352,5
3328.043,413,1.25,4256,2,14.054688,219.0469,179.9922,494.0352,5
3328.043,413,1.25,4256,2,14.054688,219.0469,179.9922,494.0352,5
3328.043,413,2.255639,4256,2,14.0625,219.0469,179.9922,494.0273,5
3328.043,413,1.2531328,4256,2,14.0625,219.0469,179.7461,494.2734,5
3328.043,413,1.2562814,4256,2,14.0625,219.0469,179.7461,494.2734,5
3328.043,413,1.0,4256,2,14.0625,219.0469,179.9414,494.0781,5
3328.043,413,1.5,4256,2,14.0625,219.0469,179.5,494.5195,5
3328.043,413,2.25,4256,2,14.0625,219.0469,179.5,494.5195,5
3328.043,413,1.0025063,4256,2,14.0625,219.0469,179.0078,495.0117,5
3328.043,413,1.5037594,4256,2,14.0625,219.0469,179.2031,494.8164,5
3328.043,413,1.2531328,4256,3,14.0625,219.0469,179.2539,494.7656,5
3328.043,413,1.754386,4256,2,14.0625,219.0469,179.2539,494.7656,5
3328.043,413,0.2506266,4256,3,14.0625,219.0469,179.2539,494.7656,5
3328.043,413,1.754386,4256,2,14.0625,219.0469,179.5,494.5195,5
3328.043,413,1.2468828,4256,2,14.0625,219.0469,179.2539,494.7656,5
3328.043,413,1.5037594,4256,2,14.0625,219.0469,179.5,494.5195,5
3328.043,413,1.5,4256,2,14.0625,219.0469,179.5,494.5195,5
3328.043,413,1.2562814,4256,2,14.0625,219.0469,179.5,494.5195,5
3328.043,413,2.01005,4256,2,14.0625,219.0469,179.5,494.5195,5
3328.043,413,0.7481297,4256,2,14.0625,219.0469,179.2539,494.7656,5
3328.043,413,1.0075567,4256,2,14.0625,219.0469,179.0078,495.0117,5
3328.043,413,1.4925373,4256,2,14.0625,219.0469,179.2031,494.8164,5
3328.043,413,1.5037594,4256,2,14.0625,219.0469,178.7617,495.2578,5
3328.043,413,1.758794,4256,2,14.0625,219.0469,178.957,495.0625,5
3328.043,414,0.7481297,4256,2,14.0625,219.0469,178.957,495.0625,5
3328.043,414,1.5037594,4256,2,14.0625,219.0469,179.0078,495.0117,5
3328.043,414,0.0,4256,3,14.0625,219.0469,179.0078,495.0117,5
3328.043,414,0.9975062,4256,2,14.070312,219.0469,178.7617,495.25,5
3328.043,414,1.2562814,4256,2,14.070312,219.0469,179.0078,495.0039,5
3328.043,414,1.754386,4256,2,14.070312,219.0469,178.7617,495.25,5
3328.043,414,1.25,4256,2,14.070312,219.0469,182.707,491.3047,5
3328.043,414,1.2468828,4256,2,14.070312,219.0469,182.707,491.3047,5
3328.043,415,1.511335,4256,2,14.070312,219.0469,182.707,491.3047,5
3328.043,415,1.4925373,4256,2,14.070312,219.0469,182.9023,491.1094,5
3328.043,415,2.01005,4256,2,14.070312,219.0469,182.9531,491.0586,5
3328.043,415,1.2531328,4256,2,14.070312,219.0469,182.707,491.3047,5
3328.043,415,1.5,4256,2,14.070312,219.0469,182.4609,491.5508,5
3328.043,415,0.7537688,4256,2,14.070312,219.0469,182.2148,491.7969,5
3328.043,415,1.5,4256,2,14.070312,219.0469,182.2148,491.7969,5
3328.043,415,2.01005,4256,3,14.070312,219.0469,182.2148,491.7969,5
3328.043,414,0.4987531,4256,2,14.070312,219.0469,182.1641,491.8477,5
3328.043,414,1.0025063,4256,2,14.070312,219.0469,182.2148,491.7969,5
3328.043,414,1.5,4256,2,14.070312,219.0469,182.2148,491.7969,5
3328.043,414,1.0075567,4256,2,14.070312,219.0469,181.6719,492.3398,5
3328.043,414,2.75,4256,2,14.070312,219.0469,181.2305,492.7812,5
3328.043,414,2.0,4256,2,14.070312,219.0469,181.4766,492.5352,5
3328.043,414,1.0025063,4256,2,14.070312,219.0469,181.4766,492.5352,5
3328.043,414,1.5,4256,2,14.070312,219.0469,181.4258,492.5859,5
3328.043,414,1.0025063,4256,2,14.070312,219.0469,181.7188,492.293,5
3328.043,414,1.2531328,4256,2,14.070312,219.0469,181.7227,492.2891,5
3328.043,414,2.512563,4256,2,14.070312,219.0469,185.8477,488.1641,5
3328.043,414,0.9925558,4256,2,14.070312,219.0469,186.043,487.9688,5
3328.043,414,1.511335,4256,2,14.070312,219.0469,186.0938,487.918,5
3328.043,414,0.9975062,4256,3,14.070312,219.0469,186.0938,487.918,5
3328.043,414,0.0,4256,2,14.070312,219.0469,186.0938,487.918,5
3328.043,414,1.0025063,4256,3,14.070312,219.0469,185.6016,488.4102,5
3328.043,414,1.75,4256,2,14.070312,219.0469,185.3555,488.6562,5
3328.043,414,1.75,4256,2,14.070312,219.0469,185.3047,488.707,5
3328.043,414,1.0,4256,2,14.070312,219.0469,185.3555,488.6562,5
3328.043,414,1.0050251,4256,2,14.070312,219.0469,185.3555,488.6562,5
3328.043,414,2.0,4256,2,14.070312,219.0469,185.3047,488.707,5
3328.043,414,1.2531328,4256,2,14.070312,219.0469,185.5977,488.4141,5
3328.043,414,1.0,4256,2,14.078125,219.0469,185.6016,488.4023,5
3328.043,414,1.5075377,4256,2,14.078125,219.0469,185.3555,488.6484,5
3328.043,414,1.0,4256,3,14.078125,219.0469,185.3555,488.6484,5
3328.043,414,1.754386,4256,2,14.078125,219.0469,185.1094,488.8945,5
3328.043,414,3.0,4256,2,14.078125,219.0469,185.1094,488.8945,5
3328.043,414,1.2531328,4256,3,14.078125,219.0469,185.3555,488.6484,5
3328.043,414,0.0,4256,2,14.078125,219.0469,185.1094,488.8945,5
3328.043,414,1.5,4256,2,14.078125,219.0469,185.1094,488.8945,5
3328.043,414,1.2531328,4256,5,14.078125,219.0469,184.8633,489.1406,5
3328.043,414,1.5037594,4256,2,14.078125,219.0469,185.1094,488.8945,5
3328.043,414,1.758794,4256,2,14.085938,219.0469,185.3555,488.6406,5
3328.043,414,1.5037594,4256,2,14.085938,219.0469,185.1094,488.8867,5
3328.043,414,1.5,4256,2,14.085938,219.0469,183.8789,490.1172,5
3328.043,414,1.0025063,4256,2,14.085938,219.0469,184.0742,489.9219,5
3328.043,414,1.5037594,4256,2,14.085938,219.0469,184.0742,489.9219,5
3328.043,414,2.25,4256,2,14.085938,219.0469,183.8789,490.1172,5
3328.043,414,1.2531328,4256,2,14.085938,219.0469,183.8789,490.1172,5
3328.043,414,1.0025063,4256,2,14.085938,219.0469,183.6328,490.3633,5
3328.043,414,1.2562814,4256,2,14.085938,219.0469,183.6367,490.3594,5
3328.043,414,0.75,4256,2,14.085938,219.0469,183.832,490.1641,5
3328.043,414,0.4987531,4256,3,14.085938,219.0469,183.6367,490.3594,5
3328.043,414,2.261307,4256,3,14.085938,219.0469,183.8828,490.1133,5
3328.043,414,2.0,4256,2,14.085938,219.0469,183.1445,490.8516,5
3328.043,414,1.4962594,4256,2,14.085938,219.0469,183.1445,490.8516,5
3328.043,414,0.7537688,4256,2,14.085938,219.0469,183.3906,490.6055,5
3328.043,414,1.5075377,4256,2,14.085938,219.0469,183.1445,490.8516,5
3328.043,414,1.995012,4256,3,14.085938,219.0469,183.1445,490.8516,5
3328.043,414,1.0,4256,2,14.085938,219.0469,183.1445,490.8516,5
3328.043,414,1.2531328,4256,2,14.085938,219.0469,182.8984,491.0977,5
3328.043,414,1.0126582,4256,2,14.085938,219.0469,182.8984,491.0977,5
3328.043,414,0.9975062,4256,2,14.085938,219.0469,183.3906,490.6055,5
3328.043,414,2.01005,4256,2,14.085938,219.0469,187.5078,486.4883,5
3328.043,414,2.0,4256,2,14.085938,219.0469,186.7695,487.2266,5
3328.043,414,1.5037594,4256,3,14.09375,219.0469,186.7695,487.2188,5
3328.043,414,0.2506266,4256,2,14.09375,219.0469,186.7695,487.2188,5
3328.043,414,1.2468828,4256,2,14.09375,219.0469,186.2773,487.7109,5
3328.043,414,1.25,4256,2,14.09375,219.0469,186.2773,487.7109,5
3328.043,414,3.02267,4256,2,14.09375,219.0469,186.0312,487.957,5
3328.043,414,1.4962594,4256,2,14.09375,219.0469,185.7852,488.2031,5
3328.043,414,1.2594458,4256,2,14.09375,219.0469,185.7852,488.2031,5
3328.043,414,1.0,4256,2,14.09375,219.0469,185.5391,488.4492,5
3328.043,414,1.2468828,4256,2,14.09375,219.0469,185.5391,488.4492,5
3328.043,414,2.512563,4256,2,14.09375,219.0469,185.5391,488.4492,5
3328.043,414,1.2531328,4256,2,14.09375,219.0469,185.0469,488.9414,5
3328.043,414,1.2531328,4256,2,14.09375,219.0469,185.0469,488.9414,5
3328.043,414,1.5,4256,2,14.09375,219.0469,184.8008,489.1875,5
3328.043,414,0.75,4256,2,14.09375,219.0469,184.8008,489.1875,5
3328.043,414,1.0025063,4256,3,14.09375,219.0469,184.8008,489.1875,5
3328.043,414,1.25,4256,2,14.09375,219.0469,184.5547,489.4336,5
3328.043,414,1.2531328,4256,2,14.09375,219.0469,184.5547,489.4336,5
3328.043,414,1.0025063,4256,2,14.09375,219.0469,184.3086,489.6797,5
3328.043,414,1.0,4256,2,14.09375,219.0469,184.3086,489.6797,5
3328.043,414,1.5,4256,2,14.09375,219.0469,183.5703,490.418,5
3328.043,414,2.244389,4256,2,14.09375,219.0469,183.5703,490.418,5
3328.043,414,1.0075567,4256,2,14.09375,219.0469,183.5703,490.418,5
3328.043,414,1.4962594,4256,3,14.09375,219.0469,183.5703,490.418,5
3328.043,414,1.0,4256,2,14.09375,219.0469,183.3242,490.6641,5
3328.043,414,1.0050251,4256,2,14.09375,219.0469,183.3242,490.6641,5
3328.043,414,2.25,4256,2,14.09375,219.0469,182.832,491.1562,5
3328.043,414,1.5037594,4256,2,14.09375,219.0469,182.832,491.1562,5
3328.043,414,1.0050251,4256,2,14.09375,219.0469,182.832,491.1562,5
3328.043,414,0.9925558,4256,3,14.09375,219.0469,182.5859,491.4023,5
3328.043,414,0.5025126,4256,2,14.09375,219.0469,182.3398,491.6484,5
3328.043,413,1.0,4256,2,14.09375,219.0469,182.0938,491.8945,5
3328.043,413,1.745636,4256,2,14.09375,219.0469,182.0938,491.8945,5
3328.043,413,1.2562814,4256,2,14.09375,219.0469,181.6016,492.3867,5
3328.043,413,1.0025063,4256,2,14.09375,219.0469,181.6016,492.3867,5
3328.043,413,1.5037594,4256,2,14.09375,219.0469,181.3555,492.6328,5
3328.043,413,1.5,4256,2,14.09375,219.0469,181.3555,492.6328,5
3328.043,413,2.0,4256,2,14.09375,219.0469,181.3555,492.6328,5
3328.043,413,1.2531328,4256,2,14.09375,219.0469,181.1094,492.8789,5
3328.043,413,1.0050251,4256,2,14.09375,219.0469,181.1094,492.8789,5
3328.043,413,1.5,4256,2,14.09375,219.0469,180.8633,493.125,5
3328.043,413,1.25,4256,2,14.09375,219.0469,180.8633,493.125,5
3328.043,413,1.0050251,4256,2,14.09375,219.0469,180.6172,493.3711,5
3328.043,413,1.4925373,4256,3,14.09375,219.0469,180.3711,493.6172,5
3328.043,413,0.2518892,4256,2,14.09375,219.0469,180.3711,493.6172,5
3328.043,413,1.25,4256,2,14.09375,219.0469,180.125,493.8633,5
3328.043,413,1.0050251,4256,2,14.101562,219.0391,184.957,489.0312,5
3328.043,413,1.75,4256,2,14.101562,219.0469,184.7109,489.2695,5
3328.043,412,1.5075377,4256,2,14.101562,219.0469,184.4648,489.5156,5
3328.043,412,1.2562814,4256,2,14.101562,219.0469,184.4648,489.5156,5
3328.043,412,1.754386,4256,2,14.101562,219.0469,184.2188,489.7617,5
3328.043,412,1.2468828,4256,2,14.101562,219.0469,184.2188,489.7617,5
3328.043,412,1.25,4256,2,14.101562,219.0469,183.9727,490.0078,5
3328.043,412,2.255639,4256,2,14.101562,219.0469,183.2617,490.7188,5
3328.043,412,1.25,4256,2,14.101562,219.0469,183.2617,490.7188,5
3328.043,412,1.5075377,4256,2,14.101562,219.0469,183.0156,490.9648,5
3328.043,412,1.0,4256,2,14.101562,219.0469,183.0156,490.9648,5
3328.043,412,1.25,4256,2,14.101562,219.0469,183.0156,490.9648,5
3328.043,412,0.4975123999999999,4256,4,14.101562,219.0469,182.7695,491.2109,5
3328.043,412,1.511335,4256,2,14.101562,219.0469,183.0156,490.9648,5
3328.043,412,1.0025063,4256,2,14.101562,219.0469,183.0156,490.9648,5
3328.043,412,1.4962594,4256,2,14.101562,219.0469,182.7695,491.2109,5
3328.043,412,1.0050251,4256,2,14.101562,219.0469,183.0156,490.9648,5
3328.043,412,1.4925373,4256,2,14.101562,219.0469,182.7695,491.2109,5
3328.043,412,1.5037594,4256,2,14.101562,219.0469,182.9648,491.0156,5
3328.043,412,1.0025063,4256,2,14.101562,219.0469,182.9648,491.0156,5
3328.043,412,0.7518796999999999,4256,2,14.101562,219.0469,182.5234,491.457,5
3328.043,412,1.25,4256,2,14.101562,219.0469,182.5234,491.457,5
3328.043,412,1.0050251,4256,2,14.101562,219.0469,182.0312,491.9492,5
3328.043,412,1.995012,4256,2,14.101562,219.0469,182.0312,491.9492,5
3328.043,412,1.2531328,4256,2,14.101562,219.0469,182.2266,491.7539,5
3328.043,412,1.5037594,4256,2,14.101562,219.0469,182.5234,491.457,5
3328.043,412,0.0,4256,3,14.101562,219.0469,182.5234,491.457,5
3328.043,412,1.2468828,4256,2,14.109375,219.0391,182.5234,491.457,5
3328.043,412,1.0025063,4256,2,14.109375,219.0469,182.2773,491.6953,5
3328.043,412,2.005013,4256,2,14.109375,219.0469,182.5234,491.4492,5
3328.043,413,1.758794,4256,2,14.109375,219.0469,182.5234,491.4492,5
3328.043,414,0.9975062,4256,2,14.109375,219.0469,182.5234,491.4492,5
3328.043,414,1.5075377,4256,2,14.109375,219.0469,182.2773,491.6953,5
3328.043,414,1.25,4256,2,14.109375,219.0469,182.2773,491.6953,5
3328.043,414,2.506266,4256,2,14.109375,219.0469,182.0312,491.9414,5
3328.043,414,1.0,4256,2,14.109375,219.0469,182.0312,491.9414,5
3328.043,414,1.2531328,4256,2,14.109375,219.0508,181.5391,492.4297,5
3328.043,414,1.0,4256,2,14.109375,219.0508,181.7344,492.2344,5
3328.043,414,1.25,4256,2,14.109375,219.0508,181.7344,492.2344,5
3328.043,414,1.754386,4256,3,14.109375,219.0508,181.7852,492.1836,5
3328.043,414,0.5,4256,2,14.109375,219.0508,181.7852,492.1836,5
3328.043,415,1.5075377,4256,2,14.109375,219.0508,181.7852,492.1836,5
3328.043,415,1.25,4256,2,14.109375,219.0508,182.0312,491.9375,5
3328.043,415,1.5,4256,2,14.109375,219.0508,182.0312,491.9375,5
3328.043,415,1.5,4256,2,14.109375,219.0508,182.0312,491.9375,5
3328.043,415,1.763224,4256,2,14.109375,219.0508,181.7852,492.1836,5
3328.043,415,1.5037594,4256,2,14.109375,219.0508,181.7344,492.2344,5
3328.043,415,1.2468828,4256,2,14.109375,219.0508,181.7852,492.1836,5
3328.043,415,0.9975062,4256,2,14.109375,219.0508,181.7852,492.1836,5
3328.043,415,1.5,4256,2,14.109375,219.0508,181.5391,492.4297,5
3329.969,415,2.525253,4256,2,14.109375,219.0508,181.5391,492.4297,5
3329.969,414,1.2531328,4256,2,14.117188,219.0508,181.5391,492.4219,5
3329.969,414,1.2562814,4256,3,14.117188,219.0508,181.5391,492.4219,5
3329.969,414,1.25,4256,2,14.117188,219.0508,181.7344,492.2266,5
3329.969,414,0.25,4256,3,14.117188,219.0508,181.7344,492.2266,5
3329.969,414,1.5037594,4256,2,14.117188,219.0508,181.7852,492.1758,5
3329.969,414,2.0,4256,2,14.117188,219.0508,181.7852,492.1758,5
3329.969,414,1.0050251,4256,2,14.117188,219.0508,181.9805,491.9805,5
3329.969,414,1.4962594,4256,2,14.117188,219.0508,181.9805,491.9805,5
3329.969,414,1.2531328,4256,2,14.117188,219.0508,182.0312,491.9297,5
3329.969,414,1.0025063,4256,2,14.117188,219.0508,182.2773,491.6836,5
3329.969,414,1.754386,4256,2,14.117188,219.0508,182.2773,491.6836,5
3328.043,414,1.25,4256,2,14.117188,219.0508,182.0312,491.9297,5
3328.043,415,1.2562814,4256,2,14.117188,219.0508,182.0312,491.9297,5
3328.043,415,1.4962594,4256,2,14.117188,219.0508,182.0312,491.9297,5
3328.043,415,1.0025063,4256,2,14.117188,219.0508,182.0312,491.9297,5
3328.043,415,1.2468828,4256,2,14.117188,219.0508,181.9805,491.9805,5
3328.043,417,1.2626263,4256,2,14.117188,219.0508,182.0312,491.9297,5
3328.043,417,0.7518796999999999,4256,3,14.117188,219.0508,182.0312,491.9297,5
3328.043,417,0.9975062,4256,3,14.117188,219.0508,182.0312,491.9297,5
