face_detection_mem.committed_Committed_AS,face_detection_system.active_processes_active,face_detection_system.cpu_user,face_detection_system.file_nr_used_used,face_detection_system.processes_running,face_detection_system.ram_buffers,face_detection_system.ram_cached,face_detection_system.ram_free,face_detection_system.ram_used,Target
26607.14,1707.0,2.192243,14806.0,1.0,48.53125,1421.1016,1098.1875,4223.277,4
26607.14,1707.0,2.104377,14774.0,1.0,48.53906,1421.1016,1104.8086,4216.648,4
26609.19,1708.0,2.439024,14838.0,2.0,48.53906,1421.1016,1102.4023,4219.055,4
26607.23,1707.0,2.441077,14838.0,1.0,48.53906,1421.1055,1105.3398,4216.113,4
26608.94,1708.0,1.940928,14870.0,2.0,48.53906,1421.1055,1107.0391,4214.414,4
26607.23,1707.0,2.274642,14870.0,1.0,48.53906,1421.1094,1107.7148,4213.734,4
26869.26,1709.0,2.436975,14838.0,2.0,48.54688,1421.1094,1110.2305,4211.211,4
26607.14,1708.0,2.693603,14902.0,2.0,48.54688,1421.1133,1095.7812,4225.656,4
26607.08,1708.0,3.271812,14902.0,1.0,48.54688,1421.1133,1096.3867,4225.051,4
26607.11,1708.0,2.605042,14870.0,1.0,48.54688,1421.1133,1089.8203,4231.617,4
26607.11,1708.0,1.932773,14870.0,1.0,48.54688,1421.1133,1091.043,4230.395,4
26638.22,1709.0,2.94861,14902.0,2.0,48.55469,1421.1133,1067.5391,4253.891,4
26636.5,1708.0,2.343096,14870.0,1.0,48.55469,1421.2422,1070.0195,4251.281,4
26898.55,1709.0,2.602855,14838.0,2.0,48.55469,1421.2539,1073.0625,4248.227,4
26640.51,1708.0,2.684564,14838.0,1.0,48.55469,1421.2539,1068.4688,4252.82,4
26616.26,1708.0,2.938707,14774.0,1.0,48.57031,1421.2539,1088.0781,4233.195,4
26616.26,1708.0,2.691337,14806.0,1.0,48.57031,1421.2578,1084.2656,4237.004,4
26612.32,1707.0,2.766136,14806.0,1.0,48.57031,1421.2578,1083.5312,4237.738,4
26614.03,1708.0,2.770781,14806.0,2.0,48.57031,1421.2578,1080.3867,4240.883,4
26607.05,1707.0,3.350084,14806.0,1.0,48.57031,1421.2578,1093.1719,4228.098,4
26609.26,1708.0,2.763819,14806.0,2.0,48.57812,1421.2578,1092.9297,4228.332,4
26611.33,1707.0,3.098827,14774.0,1.0,48.57812,1421.2695,1094.6641,4226.586,4
26611.33,1707.0,2.602855,14774.0,1.0,48.57812,1421.2734,1096.9805,4224.266,4
26611.33,1707.0,2.768456,14742.0,1.0,48.57812,1421.2734,1092.0312,4229.215,4
26611.33,1707.0,2.682313,14806.0,1.0,48.57812,1421.3984,1091.2266,4229.895,4
26608.05,1707.0,3.106633,14806.0,1.0,48.58594,1421.3984,1094.7617,4226.352,4
26608.05,1707.0,2.770781,14806.0,1.0,48.59375,1421.4023,1098.0742,4223.027,4
26722.11,1715.0,3.015075,14806.0,3.0,48.59375,1421.4023,1089.5664,4231.535,4
26608.03,1708.0,3.104027,14838.0,1.0,48.59375,1421.4023,1096.8008,4224.301,4
26609.88,1709.0,2.775442,14838.0,2.0,48.59375,1421.4023,1098.3516,4222.75,4
26608.03,1708.0,3.364172,14838.0,1.0,48.59375,1421.4023,1098.25,4222.852,4
26608.05,1709.0,2.441077,14838.0,3.0,48.60938,1421.4023,1099.6055,4221.48,4
26608.05,1709.0,2.946128,14838.0,1.0,48.60938,1421.4062,1104.2812,4216.801,4
26610.19,1709.0,2.677824,14838.0,1.0,48.60938,1421.4062,1101.6836,4219.398,4
26608.07,1709.0,3.174603,14806.0,1.0,48.60938,1421.5117,1101.0156,4219.961,4
26609.45,1712.0,2.263202,14806.0,2.0,48.60938,1421.5156,1097.2773,4223.695,4
26608.07,1709.0,2.598491,14806.0,1.0,48.61719,1421.5156,1100.5781,4220.387,4
26608.07,1709.0,1.927913,14838.0,1.0,48.61719,1421.5195,1108.5273,4212.434,4
26608.07,1709.0,2.680067,14806.0,1.0,48.61719,1421.5195,1109.6484,4211.312,4
26608.18,1709.0,2.265101,14806.0,1.0,48.61719,1421.5195,1112.1875,4208.773,4
26608.18,1709.0,2.356902,14838.0,1.0,48.61719,1421.5195,1103.4727,4217.488,4
26607.93,1709.0,2.523129,14838.0,2.0,48.61719,1421.5195,1105.1094,4215.852,4
26607.95,1709.0,2.780118,14806.0,1.0,48.625,1421.5195,1106.3867,4214.566,4
26607.95,1709.0,2.616034,14806.0,1.0,48.64844,1421.5195,1109.1758,4211.754,4
26874.04,1711.0,2.874049,14806.0,2.0,48.64844,1421.9492,1105.6875,4214.812,4
26612.0,1710.0,2.192243,14838.0,1.0,48.64844,1421.9531,1106.1133,4214.383,4
26649.64,1711.0,2.356902,14870.0,2.0,48.64844,1421.9531,1103.8906,4216.605,4
26625.58,1710.0,3.706824,14870.0,1.0,48.64844,1422.4805,1089.5742,4230.395,4
26625.58,1710.0,2.113271,14870.0,1.0,48.65625,1422.4805,1092.5156,4227.445,4
26625.64,1710.0,2.432886,14870.0,1.0,48.65625,1422.4805,1092.7227,4227.238,4
26621.64,1709.0,2.698145,14838.0,1.0,48.65625,1422.4922,1087.2031,4232.746,4
26620.8,1707.0,2.428811,14838.0,1.0,48.66406,1422.4844,1083.0391,4236.91,4
26620.8,1707.0,2.436975,14806.0,1.0,48.66406,1422.4844,1084.8594,4235.09,4
26627.56,1708.0,5.699916,14838.0,2.0,48.66406,1422.4844,1067.3086,4252.641,4
26625.85,1707.0,2.099076,14838.0,1.0,48.66406,1422.4844,1072.668,4247.281,4
26627.56,1708.0,2.095557,14838.0,2.0,48.66406,1422.4883,1067.4258,4252.52,4
26625.94,1707.0,1.932773,14838.0,1.0,48.6875,1422.4883,1067.2656,4252.656,4
26616.64,1708.0,2.186712,14838.0,2.0,48.6875,1422.4883,1078.4688,4241.453,4
26616.24,1707.0,2.358888,14838.0,1.0,48.6875,1422.4883,1085.1797,4234.742,4
26616.24,1708.0,2.270816,14838.0,2.0,48.6875,1422.4883,1082.75,4237.172,4
26616.24,1707.0,2.609428,14806.0,1.0,48.6875,1422.4922,1080.4844,4239.434,4
26613.5,1707.0,2.773109,14774.0,1.0,48.6875,1422.4922,1083.3398,4236.578,4
26613.5,1707.0,2.693603,14774.0,1.0,48.69531,1422.4844,1086.043,4233.875,4
26613.31,1707.0,2.52738,14806.0,1.0,48.69531,1422.4922,1086.3867,4233.523,4
26613.32,1707.0,2.436975,14806.0,1.0,48.69531,1422.4961,1088.875,4231.031,4
26617.34,1708.0,2.023609,14806.0,1.0,48.69531,1422.4961,1096.8594,4223.047,4
26617.45,1707.0,2.52738,14838.0,1.0,48.69531,1422.5,1092.2344,4227.668,4
26617.39,1707.0,2.023609,14838.0,2.0,48.70312,1422.5,1087.2109,4232.684,4
26613.38,1706.0,2.94365,14870.0,1.0,48.70312,1422.5,1096.125,4223.77,4
26613.39,1706.0,2.272727,14870.0,1.0,48.70312,1422.5,1090.9961,4228.898,4
26615.22,1707.0,2.184874,14870.0,2.0,48.70312,1422.5039,1089.6836,4230.207,4
26613.39,1706.0,2.680067,14902.0,1.0,48.70312,1422.5039,1086.7031,4233.188,4
26875.44,1707.0,3.104027,14838.0,2.0,48.71094,1422.6289,1087.6719,4232.086,4
26613.39,1706.0,2.523129,14806.0,1.0,48.72656,1422.6289,1087.8789,4231.863,4
26648.98,1706.0,2.675585,14838.0,2.0,48.72656,1423.1953,1090.5352,4228.641,4
26613.35,1706.0,2.268908,14838.0,1.0,48.72656,1423.2031,1090.5898,4228.578,4
26613.35,1706.0,2.518892,14806.0,1.0,48.72656,1423.2031,1084.0742,4235.094,4
26613.35,1706.0,2.689076,14806.0,1.0,48.72656,1423.293,1078.5586,4240.52,4
26613.35,1706.0,2.428811,14774.0,1.0,48.74219,1423.3516,1081.9023,4237.102,4
26613.35,1706.0,2.847571,14806.0,1.0,48.74219,1423.9805,1082.1719,4236.203,4
26613.36,1706.0,2.436975,14838.0,1.0,48.74219,1424.043,1087.9609,4230.352,4
26613.36,1706.0,2.596315,14838.0,1.0,48.74219,1424.0469,1085.6094,4232.699,4
26613.36,1706.0,2.426778,14838.0,1.0,48.74219,1424.0469,1090.0938,4228.215,4
26613.37,1706.0,2.600671,14806.0,1.0,48.75,1424.0469,1085.9727,4232.328,4
26613.18,1706.0,2.842809,14806.0,1.0,48.75,1424.0469,1077.9023,4240.398,4
26613.19,1706.0,2.347024,14806.0,1.0,48.75,1424.0469,1081.6328,4236.668,4
26613.28,1706.0,3.096234,14870.0,2.0,48.75,1424.0469,1087.0391,4231.262,4
26613.29,1706.0,2.847571,14838.0,1.0,48.75,1424.0508,1088.1484,4230.148,4
26613.29,1706.0,2.840434,14870.0,1.0,48.75781,1424.0508,1085.5938,4232.695,4
26879.35,1708.0,3.274559,14870.0,14.0,48.75781,1424.0508,1084.4219,4233.867,4
26617.3,1707.0,2.602855,14838.0,13.0,48.75781,1424.0508,1089.7578,4228.531,4
26654.95,1708.0,2.768456,14838.0,15.0,48.75781,1424.0508,1099.9844,4218.305,4
26613.3,1707.0,2.859546,14838.0,13.0,48.75781,1424.1875,1099.2148,4218.938,4
26615.42,1707.0,3.271812,14838.0,13.0,48.76562,1424.1875,1092.2148,4225.93,4
26613.34,1708.0,3.190596,14870.0,13.0,48.76562,1424.1953,1092.1328,4226.004,4
26613.28,1708.0,2.938707,14870.0,14.0,48.76562,1424.1953,1094.9258,4223.211,4
26613.3,1708.0,2.936242,14902.0,15.0,48.76562,1424.1953,1092.4648,4225.672,4
26613.3,1708.0,2.852349,14870.0,13.0,48.76562,1424.1953,1092.1328,4226.004,4
26615.02,1709.0,2.596315,14870.0,14.0,48.77344,1424.1953,1089.8008,4228.328,4
26613.3,1708.0,2.94365,14870.0,14.0,48.77344,1424.2031,1099.6914,4218.43,4
26615.0,1709.0,2.508361,14870.0,14.0,48.77344,1424.2031,1096.375,4221.746,4
26613.3,1708.0,2.430847,14838.0,13.0,48.77344,1424.3281,1093.4648,4224.531,4
26875.35,1709.0,2.184874,14870.0,14.0,48.77344,1424.3281,1087.0,4230.996,4
26613.3,1708.0,2.775442,14806.0,13.0,48.79688,1424.332,1099.7578,4218.211,4
26615.28,1709.0,2.777778,14838.0,14.0,48.79688,1424.332,1096.9336,4221.035,4
26613.36,1708.0,3.11973,14838.0,13.0,48.79688,1424.332,1089.1055,4228.863,4
26613.36,1708.0,2.441077,14838.0,6.0,48.79688,1424.332,1090.2266,4227.742,4
26613.3,1708.0,2.695872,14838.0,13.0,48.79688,1424.332,1090.3164,4227.652,4
26613.32,1707.0,2.10615,14742.0,13.0,48.80469,1424.332,1093.3555,4224.605,4
26613.38,1707.0,3.114478,14774.0,13.0,48.80469,1424.3359,1091.7695,4226.188,4
26611.38,1707.0,2.192243,14774.0,13.0,48.80469,1424.3555,1094.3789,4223.559,4
26615.22,1708.0,2.186712,14774.0,9.0,48.80469,1424.3594,1094.3164,4223.617,4
26613.38,1707.0,1.936027,14806.0,15.0,48.8125,1424.3555,1090.418,4227.512,4
26613.43,1707.0,2.518892,14838.0,14.0,48.8125,1424.3633,1096.5977,4221.324,4
26613.44,1707.0,2.018503,14838.0,14.0,48.8125,1424.3633,1094.2461,4223.676,4
26615.14,1708.0,2.177554,14838.0,15.0,48.8125,1424.3672,1092.8828,4225.035,4
26613.44,1707.0,2.348993,14838.0,15.0,48.82812,1424.3672,1091.4688,4226.434,4
26875.35,1708.0,2.775442,14838.0,15.0,48.82812,1424.3672,1096.8867,4221.016,4
26613.32,1707.0,2.17938,14806.0,14.0,48.82812,1424.3672,1087.9883,4229.914,4
26613.35,1708.0,2.10084,14838.0,14.0,48.82812,1424.3711,1093.9102,4223.988,4
26613.36,1708.0,2.272727,14838.0,16.0,48.82812,1424.3711,1096.0039,4221.895,4
26613.36,1707.0,2.362869,14870.0,15.0,48.82812,1424.4766,1096.3242,4221.469,4
26613.42,1707.0,2.270816,14870.0,5.0,48.83594,1424.4844,1091.957,4225.82,4
26613.43,1707.0,1.939292,14870.0,14.0,48.83594,1424.4844,1084.543,4233.234,4
26625.82,1707.0,3.751066,14838.0,15.0,48.83594,1424.4844,1072.4766,4245.301,4
26626.21,1708.0,2.707276,14838.0,16.0,48.83594,1424.4883,1072.3633,4245.41,4
26576.46,1708.0,5.419136,14870.0,19.0,48.83594,1424.4883,1044.1523,4273.621,4
26579.96,1708.0,10.441426,14870.0,24.0,48.84375,1424.4922,1035.7109,4282.051,4
26641.93,1708.0,15.195246,14902.0,15.0,48.84375,1424.4922,1012.2891,4305.473,4
26651.26,1708.0,10.778443,14902.0,17.0,48.84375,1424.4922,988.9922,4328.77,4
26646.44,1708.0,14.297872,14870.0,9.0,48.84375,1424.4961,1009.5156,4308.242,4
26643.35,1708.0,3.562341,14870.0,10.0,48.84375,1424.4961,1025.0156,4292.742,4
26648.14,1708.0,8.01364,14902.0,9.0,48.85156,1424.4961,995.8789,4321.871,4
26648.14,1708.0,10.289116,14870.0,6.0,48.89062,1424.4961,991.2461,4326.465,4
26645.11,1708.0,15.829787,14902.0,2.0,48.89844,1424.5,1004.3594,4313.34,4
26689.13,1708.0,6.022053,14902.0,5.0,48.89844,1424.5117,981.3164,4336.371,4
26641.42,1708.0,17.64207,14902.0,2.0,48.89844,1424.5352,889.5898,4428.074,4
26655.86,1709.0,6.323777,14870.0,4.0,48.91797,1424.5547,895.3281,4422.297,4
26640.92,1708.0,7.54877,14902.0,2.0,48.91797,1424.8828,780.7422,4536.555,4
26640.92,1708.0,4.745763,14870.0,4.0,48.93359,1425.3477,800.9727,4515.844,4
26632.93,1709.0,5.017007,14902.0,5.0,48.94922,1425.8906,811.0977,4505.16,4
26635.26,1709.0,4.572396,14902.0,4.0,48.94922,1426.0195,832.1523,4483.977,4
26892.55,1697.0,4.480135,14838.0,5.0,48.94922,1426.0508,835.8359,4480.262,4
26635.07,1697.0,5.30303,14838.0,3.0,48.94922,1426.0508,828.6953,4487.402,4
26642.27,1696.0,11.829787,14838.0,6.0,48.94922,1426.0547,822.4727,4493.621,4
26642.66,1696.0,8.99067,14838.0,3.0,48.94922,1426.0547,819.3359,4496.758,4
26632.96,1696.0,4.11419,14902.0,3.0,48.95703,1426.0547,847.3672,4468.719,4
26844.83,1697.0,4.285714,14870.0,9.0,48.95703,1426.0547,841.1875,4474.898,4
26632.9,1696.0,5.499154,14838.0,4.0,48.95703,1426.0547,840.3828,4475.703,4
26894.96,1696.0,3.878583,14870.0,5.0,48.95703,1426.0547,837.9102,4478.176,4
26630.2,1696.0,4.749788,14870.0,5.0,48.96484,1426.0547,840.8906,4475.188,4
26630.2,1696.0,3.703704,14870.0,1.0,48.96484,1426.0586,843.293,4472.781,4
26630.3,1696.0,4.614094,14870.0,1.0,48.96484,1426.0625,851.3125,4464.758,4
26614.09,1696.0,7.510549,14806.0,3.0,48.96484,1426.0625,853.9961,4462.074,4
26614.07,1697.0,2.866779,14838.0,3.0,48.96484,1426.1289,856.7188,4459.285,4
26611.98,1697.0,3.462838,14838.0,1.0,48.97266,1426.1328,859.1523,4456.84,4
26870.62,1697.0,3.375527,14870.0,3.0,48.98828,1426.1445,862.4336,4453.531,4
26613.11,1697.0,4.128054,14870.0,1.0,48.98828,1426.1328,866.9023,4449.074,4
26613.11,1697.0,2.94365,14838.0,1.0,49.01172,1426.1328,868.25,4447.703,4
26613.05,1697.0,2.352941,14838.0,2.0,49.01172,1426.1328,867.0195,4448.934,4
26871.96,1697.0,2.938707,14838.0,3.0,49.01172,1426.1328,864.4297,4451.523,4
26613.05,1697.0,2.684564,14806.0,1.0,49.01172,1426.2617,866.2188,4449.605,4
26614.92,1696.0,4.145516,14838.0,2.0,49.01172,1426.2617,863.3125,4452.512,4
26609.16,1695.0,5.423729,14838.0,1.0,49.03516,1426.6328,878.668,4436.762,4
26610.89,1696.0,4.054054,14806.0,3.0,49.03516,1426.7539,875.0195,4440.289,4
26624.77,1696.0,3.628692,14838.0,1.0,49.03516,1426.7539,840.4414,4474.867,4
26638.95,1697.0,5.778894,14870.0,2.0,49.03516,1426.7539,821.9023,4493.406,4
26663.69,1694.0,5.579036,14902.0,2.0,49.03906,1426.7578,794.0859,4521.215,4
26798.4,1692.0,5.08044,14838.0,2.0,49.04688,1426.7578,785.3164,4529.977,4
26638.78,1692.0,5.063291,14838.0,6.0,49.04688,1426.7578,780.7188,4534.574,4
26900.48,1694.0,14.978723,14870.0,3.0,49.04688,1426.7578,821.293,4494.0,4
26636.46,1693.0,3.212172,14870.0,2.0,49.04688,1426.7695,825.2695,4490.012,4
26630.48,1694.0,4.322034,14838.0,2.0,49.05469,1426.8945,830.3555,4484.793,4
26628.76,1693.0,4.138514,14838.0,1.0,49.05469,1426.8984,831.1172,4484.027,4
26652.31,1696.0,6.065712,14838.0,3.0,49.0625,1427.0234,802.3906,4512.621,4
26628.77,1694.0,10.783488,14806.0,2.0,49.07031,1427.043,844.1016,4470.883,4
26628.8,1694.0,5.289673,14806.0,1.0,49.09375,1427.0508,813.4023,4501.551,4
26628.81,1694.0,9.335576,14806.0,1.0,49.09375,1427.0664,766.9922,4547.945,4
26628.81,1694.0,5.555556,14806.0,1.0,49.11328,1427.0742,772.6055,4542.305,4
26628.31,1694.0,7.232969,14838.0,1.0,49.11328,1427.0742,703.2656,4611.645,4
26627.18,1694.0,4.476351,14838.0,1.0,49.11328,1427.0781,701.5391,4613.367,4
26627.02,1694.0,5.981466,14838.0,1.0,49.11328,1427.0898,708.7148,4606.18,4
26843.62,1694.0,12.182741,14774.0,3.0,49.13281,1427.2227,655.3633,4659.379,4
26629.09,1695.0,6.081081,14806.0,2.0,49.14062,1427.2227,631.2734,4683.461,4
26627.88,1694.0,4.311074,14838.0,1.0,49.14062,1427.2266,638.2227,4676.508,4
26890.43,1694.0,6.762468,14838.0,2.0,49.14844,1427.2344,578.8281,4735.887,4
26628.38,1694.0,7.85473,14806.0,1.0,49.16016,1427.2422,577.4531,4737.242,4
26632.49,1695.0,11.158433,14838.0,3.0,49.16016,1427.2422,521.9648,4792.73,4
26630.71,1694.0,4.060914,14838.0,1.0,49.16016,1427.2461,601.8555,4712.836,4
26632.43,1695.0,4.318374,14934.0,2.0,49.16016,1427.25,586.875,4727.812,4
26630.71,1694.0,3.81033,14902.0,3.0,49.16016,1427.375,605.2617,4709.301,4
26630.52,1694.0,3.302286,14934.0,2.0,49.16797,1427.3789,602.0352,4712.516,4
26630.55,1694.0,3.898305,14934.0,1.0,49.18359,1427.3789,602.3281,4712.207,4
26630.55,1694.0,3.456998,14934.0,1.0,49.18359,1427.3789,607.0273,4707.508,4
26620.95,1694.0,4.391892,14902.0,1.0,49.19141,1427.3828,620.8594,4693.664,4
26618.95,1694.0,3.628692,14870.0,1.0,49.19141,1427.3906,626.5273,4687.988,4
26626.05,1695.0,4.296546,14838.0,2.0,49.19141,1427.3945,623.2148,4691.297,4
26624.08,1694.0,3.456998,14838.0,1.0,49.19141,1427.3945,624.2969,4690.215,4
26620.12,1695.0,4.131535,14870.0,2.0,49.19141,1427.3984,626.1914,4688.316,4
26608.52,1694.0,4.219409,14806.0,1.0,49.19922,1427.5234,634.3555,4680.02,4
26608.52,1694.0,3.271812,14774.0,1.0,49.19922,1427.5078,745.6836,4568.707,4
26608.52,1694.0,2.766136,14806.0,1.0,49.19922,1427.5078,744.8711,4569.52,4
26754.06,1696.0,2.514669,14806.0,5.0,49.19922,1427.5078,741.1797,4573.211,4
26613.17,1695.0,3.274559,14806.0,2.0,49.19922,1427.5117,747.4141,4566.973,4
26611.48,1693.0,2.591973,14838.0,1.0,49.93359,1430.0195,745.7031,4565.441,4
26608.7,1694.0,2.596315,14870.0,2.0,49.93359,1430.0195,737.9297,4573.215,4
26608.41,1693.0,2.265101,14838.0,1.0,49.94141,1430.0195,739.8203,4571.316,4
26608.41,1693.0,2.602855,14870.0,1.0,49.94141,1430.0195,742.2305,4568.906,4
26608.42,1693.0,2.263202,14870.0,1.0,49.94141,1430.1172,742.0273,4569.012,4
26608.48,1694.0,3.355705,14806.0,1.0,49.94141,1430.125,751.8242,4559.207,4
26608.48,1694.0,2.677824,14774.0,1.0,49.94141,1430.125,751.7695,4559.262,4
26608.48,1694.0,2.516779,14774.0,1.0,49.94922,1430.125,757.1094,4553.914,4
26608.48,1694.0,3.015075,14806.0,1.0,49.94922,1430.125,763.1797,4547.844,4
26608.42,1695.0,3.778338,14806.0,2.0,49.94922,1430.125,764.1328,4546.891,4
26608.43,1695.0,2.92887,14806.0,1.0,49.94922,1430.1289,762.7656,4548.254,4
26874.5,1697.0,3.274559,14806.0,2.0,49.94922,1430.1289,757.8945,4553.125,4
26612.46,1696.0,2.756892,14806.0,1.0,49.95703,1430.1289,754.3594,4556.652,4
26874.51,1696.0,2.773109,14806.0,2.0,49.95703,1430.1289,758.332,4552.68,4
26612.46,1696.0,2.698145,14774.0,1.0,49.98047,1430.1289,753.6094,4557.379,4
26779.86,1697.0,2.605042,14774.0,4.0,49.98047,1430.1289,752.2188,4558.77,4
26612.56,1696.0,2.869198,14742.0,1.0,49.98047,1430.1328,758.707,4552.277,4
26608.55,1695.0,2.443134,14742.0,1.0,49.98047,1430.1328,759.9961,4550.988,4
26621.01,1695.0,2.857143,14742.0,1.0,49.98047,1430.1328,738.0078,4572.977,4
26621.01,1695.0,2.702703,14774.0,1.0,49.98828,1430.1328,748.7344,4562.242,4
26622.88,1695.0,3.02521,14838.0,2.0,49.98828,1430.1328,743.8008,4567.176,4
26620.91,1694.0,2.594142,14838.0,1.0,49.98828,1430.1328,741.6836,4569.293,4
26613.06,1695.0,2.430847,14838.0,2.0,49.98828,1430.1328,751.5195,4559.457,4
26611.21,1694.0,2.777778,14774.0,2.0,49.98828,1430.1328,756.5312,4554.445,4
26611.21,1694.0,2.272727,14806.0,1.0,49.99609,1430.1406,755.3164,4555.645,4
26611.21,1694.0,2.859546,14806.0,2.0,49.99609,1430.1406,759.2891,4551.672,4
26608.46,1694.0,2.192243,14806.0,1.0,49.99609,1430.1406,759.4336,4551.527,4
26608.47,1694.0,3.541315,14806.0,1.0,50.01172,1430.1406,767.0039,4543.941,4
26620.93,1694.0,2.700422,14774.0,1.0,50.01172,1430.1562,747.7461,4563.184,4
26622.63,1695.0,4.556962,14774.0,2.0,50.01172,1430.1562,1029.3867,4281.543,4
26620.86,1694.0,4.128054,14774.0,1.0,50.01953,1430.1562,1036.375,4274.547,4
26620.88,1694.0,2.268908,14806.0,1.0,50.01953,1430.1562,1046.7305,4264.191,4
26611.24,1693.0,1.932773,14806.0,1.0,50.03516,1430.1562,1048.1953,4262.711,4
26611.25,1693.0,2.272727,14838.0,1.0,50.03516,1430.1562,1050.5781,4260.328,4
26611.25,1693.0,2.013423,14838.0,1.0,50.03516,1430.1602,1047.8594,4263.043,4
26612.97,1694.0,2.605042,14806.0,3.0,50.03516,1430.1641,1044.8594,4266.039,4
26627.48,1694.0,6.902357,14838.0,3.0,50.03516,1430.2969,1008.3477,4302.418,4
26891.53,1694.0,4.560811,14806.0,3.0,50.04297,1430.2969,1016.707,4294.051,4
26629.5,1694.0,4.572396,14774.0,2.0,50.04297,1430.2969,1036.9922,4273.766,4
26625.49,1693.0,4.886268,14774.0,1.0,50.04297,1430.2969,1030.8398,4279.918,4
26615.79,1693.0,4.373423,14806.0,1.0,50.04297,1430.2969,1050.9297,4259.828,4
26615.66,1693.0,3.979678,14806.0,1.0,50.04297,1430.2969,1050.8945,4259.863,4
26615.69,1693.0,3.22307,14838.0,1.0,50.05078,1430.2969,1051.6758,4259.074,4
26615.62,1693.0,3.986429,14838.0,5.0,50.05078,1430.3008,1065.9336,4244.812,4
26626.62,1693.0,4.322034,14838.0,1.0,50.05078,1430.3008,1028.8945,4281.852,4
26662.75,1693.0,7.58214,14838.0,2.0,50.05078,1430.4258,940.2266,4370.395,4
26648.73,1694.0,15.914894,14806.0,3.0,50.0625,1430.457,846.1992,4464.379,4
26632.13,1693.0,11.440678,14806.0,2.0,50.0625,1430.4609,858.1641,4452.41,4
26894.18,1693.0,3.307888,14774.0,4.0,50.0625,1430.5625,873.5938,4436.879,4
26632.14,1693.0,3.895004,14806.0,2.0,50.08203,1430.5703,880.3594,4430.086,4
26632.0,1694.0,3.956229,14806.0,2.0,50.08203,1430.6875,869.0117,4441.316,4
26629.14,1693.0,5.316456,14806.0,2.0,50.08203,1430.6914,888.7539,4421.57,4
26628.39,1693.0,3.375527,14806.0,1.0,50.08203,1430.6914,911.4531,4398.871,4
26632.03,1693.0,4.721754,14806.0,1.0,50.08203,1430.7031,898.8906,4411.422,4
26632.04,1693.0,3.032856,14806.0,1.0,50.08984,1430.7031,910.8281,4399.477,4
26633.66,1693.0,3.631757,14806.0,1.0,50.08984,1430.7031,906.1758,4404.129,4
26633.69,1693.0,3.291139,14806.0,1.0,50.08984,1430.7031,898.8477,4411.457,4
26734.31,1693.0,14.720812,14806.0,3.0,50.08984,1430.7188,835.6211,4474.668,4
26632.71,1693.0,8.84583,14806.0,1.0,50.09766,1430.8633,870.0625,4440.074,4
26633.63,1699.0,6.841216,14838.0,4.0,50.10547,1430.875,782.4922,4527.625,4
26630.95,1693.0,10.379747,14838.0,1.0,50.10547,1430.8906,796.9062,4513.195,4
26630.95,1693.0,5.320946,14838.0,1.0,50.11328,1430.8906,728.3477,4581.746,4
26621.24,1693.0,3.959562,14838.0,1.0,50.11328,1430.8945,738.9336,4571.156,4
26621.11,1693.0,4.890388,14870.0,1.0,50.11328,1430.8984,721.3008,4588.785,4
26621.12,1693.0,5.360134,14838.0,2.0,50.11328,1430.8984,728.3711,4581.715,4
26626.82,1695.0,6.040268,14870.0,3.0,50.11719,1430.8984,721.0547,4589.027,4
26626.84,1693.0,6.913997,14838.0,1.0,50.11719,1430.8984,696.9141,4613.168,4
26629.5,1693.0,8.868243,14774.0,1.0,50.125,1430.9141,736.1797,4573.879,4
26629.5,1693.0,4.55312,14774.0,1.0,50.13281,1430.9141,751.1172,4558.934,4
26631.63,1693.0,3.787879,14806.0,1.0,50.13281,1430.9141,751.7344,4558.316,4
26619.8,1693.0,5.050505,14806.0,1.0,50.13281,1430.9141,754.2422,4555.809,4
26621.66,1694.0,4.962153,14838.0,6.0,50.13281,1431.0391,767.3203,4542.605,4
26634.61,1695.0,8.51602,14870.0,2.0,50.13672,1431.0391,756.8477,4553.074,4
26889.52,1695.0,8.585859,14870.0,3.0,50.14453,1431.043,726.5156,4583.395,4
26628.66,1694.0,18.15098,14838.0,1.0,50.16797,1431.0508,803.4492,4506.43,4
26630.02,1695.0,10.185185,14838.0,2.0,50.16797,1431.0625,851.4297,4458.438,4
26618.61,1694.0,12.141653,14838.0,1.0,50.16797,1431.0742,810.5391,4499.316,4
26620.59,1695.0,4.625736,14774.0,2.0,50.17578,1431.082,822.2969,4487.543,4
26619.36,1694.0,4.721754,14806.0,2.0,50.17578,1431.082,829.5938,4480.246,4
26621.5,1694.0,4.064352,14774.0,1.0,50.17578,1431.082,817.2031,4492.637,4
26623.91,1694.0,8.530405,14806.0,12.0,50.17578,1431.082,812.0352,4497.805,4
26627.02,1694.0,17.56757,14838.0,1.0,50.17578,1431.0859,809.5078,4500.328,4
26641.21,1695.0,8.746846,14838.0,2.0,50.1875,1431.0859,765.9766,4543.848,4
26628.22,1694.0,3.274559,14806.0,1.0,50.1875,1431.0859,775.9648,4533.859,4
26628.09,1694.0,4.395604,14838.0,1.0,50.25,1431.0859,833.6445,4476.117,4
26625.89,1694.0,10.584251,14902.0,1.0,50.25,1431.1016,782.8984,4526.848,4
26627.14,1697.0,12.701101,14806.0,1.0,50.25,1431.1016,791.3086,4518.438,4
26627.24,1696.0,13.597973,14806.0,2.0,50.26562,1431.3047,704.875,4604.652,4
