hand_landmarking_mem.committed_Committed_AS,hand_landmarking_system.active_processes_active,hand_landmarking_system.cpu_user,hand_landmarking_system.file_nr_used_used,hand_landmarking_system.processes_running,hand_landmarking_system.ram_buffers,hand_landmarking_system.ram_cached,hand_landmarking_system.ram_free,hand_landmarking_system.ram_used,Target
31426.71,1668,7.20268,15317,6,31.11328,1426.6406,918.3008,4416.473,3
31423.67,1668,7.317073,15317,5,31.11328,1426.6445,916.8711,4421.672,3
31425.28,1665,7.621441,15317,5,31.12891,1426.6289,911.668,4425.789,3
31490.64,1666,7.647059,15317,8,31.12891,1426.6484,907.5469,4432.02,3
31425.45,1665,8.137584,15317,6,31.12891,1426.6484,901.3164,4426.816,3
31423.72,1666,7.879296,15317,7,31.12891,1426.6523,906.5,4428.352,3
31423.72,1665,8.137584,15317,5,31.12891,1426.6562,904.9648,4425.098,3
31425.59,1665,8.053691,15317,5,31.13672,1426.6562,908.2148,4429.793,3
31421.75,1666,7.963118,15317,6,31.13672,1426.6562,903.5156,4431.238,3
31423.75,1665,7.310924,15317,5,31.15234,1426.6523,902.0625,4434.664,3
31423.75,1665,7.472712,15285,5,31.16016,1426.6523,898.6367,4441.699,3
31423.75,1665,7.989907,15285,5,31.16016,1426.6602,891.5898,4445.012,3
31425.1,1665,7.815126,15253,5,31.16016,1426.6602,888.2695,4438.871,3
31423.61,1666,7.232969,15253,6,31.16016,1426.6602,894.4023,4432.711,3
31423.61,1665,7.575758,15253,5,31.16016,1426.6602,900.5625,4425.344,3
31426.26,1665,7.04698,15253,5,31.16797,1426.6641,907.9297,4426.855,3
31424.55,1668,7.575758,15253,10,31.16797,1426.9023,906.418,4424.918,3
31678.2,1666,7.251265,15253,5,31.16797,1426.6797,908.3438,4427.188,3
31424.55,1667,7.569386,15253,6,31.16797,1426.6797,905.8359,4424.262,3
31424.55,1666,8.662742,15253,5,31.16797,1426.6797,908.9844,4426.199,3
31426.28,1666,7.42616,15349,6,31.18359,1426.7617,907.0469,4419.898,3
31424.55,1667,7.58214,15349,6,31.18359,1426.7617,913.3477,4420.223,3
31424.34,1666,7.834878,15349,5,31.18359,1426.7617,912.9258,4426.016,3
31425.72,1666,7.679325,15349,5,31.19922,1426.7617,907.1328,4427.914,3
31424.35,1667,7.329402,15381,6,31.19922,1426.7617,905.2344,4433.812,3
31426.21,1666,7.070707,15317,5,31.19922,1426.7617,899.3203,4430.859,3
31424.36,1667,7.335582,15285,6,31.20703,1426.7539,902.2734,4427.0,3
31424.48,1666,7.401177,15317,5,31.20703,1426.8594,906.1328,4423.578,3
31676.12,1666,7.718121,15317,5,31.20703,1426.9883,909.5547,4427.312,3
31424.49,1666,7.447699,15317,5,31.20703,1426.9883,905.7148,4423.777,3
31424.49,1666,8.187135,15317,5,31.20703,1426.9883,909.1211,4426.891,3
31425.64,1666,8.158116,15317,5,31.22266,1426.9766,906.0078,4429.867,3
31604.94,1669,8.094435,15317,5,31.22266,1427.0898,903.0312,4432.395,3
31454.29,1684,7.523246,15381,8,31.58594,1431.1602,900.5,4435.102,3
31428.91,1669,7.323232,15285,5,31.58594,1431.9609,897.6797,4438.414,3
31428.84,1667,8.438819,15317,5,31.58594,1431.9648,889.9336,4422.566,3
31432.94,1667,8.714044,15285,4,31.59375,1431.9648,904.9805,4427.555,3
31431.23,1668,7.601351,15317,5,31.59375,1431.9688,899.9883,4428.988,3
31684.88,1667,8.684654,15285,4,31.59375,1431.9688,898.5469,4426.508,3
31431.23,1668,12.668919,15285,5,31.59375,1431.9688,901.0234,4431.934,3
31431.29,1667,11.655405,15317,4,31.59375,1431.9688,895.5977,4432.648,3
31433.02,1667,9.974641,15349,4,31.60156,1431.9727,894.8828,4432.953,3
31431.2,1668,9.259259,15317,5,31.60156,1431.9727,894.5781,4433.422,3
31431.31,1667,8.340354,15285,4,31.60156,1431.9766,894.0977,4431.305,3
31433.27,1667,8.037225,15253,4,31.60156,1431.9766,896.2148,4430.121,3
31430.48,1668,8.094435,15285,5,31.60156,1431.9766,897.3945,4421.234,3
31432.34,1666,7.996633,15285,4,31.61719,1431.9648,906.2812,4426.035,3
31430.48,1667,8.00337,15317,6,31.61719,1431.9648,901.4805,4433.008,3
31430.48,1666,9.198312,15349,4,31.61719,1431.9648,894.5039,4427.797,3
31684.13,1665,8.677338,15349,4,31.61719,1431.9688,899.7148,4435.242,3
31430.49,1665,8.00337,15349,6,31.61719,1431.9805,892.2695,4429.727,3
31430.49,1665,7.9459,15349,4,31.625,1431.9961,897.7812,4426.188,3
31430.43,1665,7.179054,15349,5,31.625,1431.9961,901.3086,4427.922,3
31430.43,1665,7.77027,15349,5,31.625,1432.0,899.5508,4420.762,3
31684.08,1665,7.666386,15349,6,31.625,1432.0,906.7109,4423.207,3
31433.51,1666,11.036226,15381,6,31.625,1432.0,904.2617,4428.832,3
31433.45,1665,9.704641,15349,5,31.63281,1432.0,898.6367,4431.633,3
31432.16,1665,7.841484,15349,9,31.64062,1432.0,895.8359,4435.789,3
31430.59,1666,7.892527,15317,6,31.64062,1432.0,891.6719,4435.832,3
31432.32,1666,8.83095,15349,8,31.64062,1432.0,891.6211,4443.121,3
31430.59,1667,7.744108,15317,7,31.64062,1432.0,884.332,4438.457,3
31421.07,1666,8.144416,15349,5,31.64062,1432.0039,888.9961,4438.457,3
31422.96,1665,8.074012,15349,6,31.64844,1432.0039,888.9961,4429.781,3
31533.2,1666,7.892527,15349,5,31.64844,1432.0039,897.668,4424.828,3
31421.25,1672,7.834878,15317,5,31.64844,1432.0078,902.6133,4426.48,3
31421.32,1665,7.879296,15317,6,31.64844,1432.0078,900.9609,4432.453,3
31421.34,1665,8.117155,15349,4,31.64844,1432.0117,894.9844,4431.832,3
31425.91,1664,7.996633,15317,4,31.65625,1432.0156,895.6055,4437.035,3
31425.93,1665,8.571429,15349,5,31.65625,1432.1406,890.3984,4438.277,3
31424.06,1666,8.067227,15317,5,31.65625,1432.1406,889.1445,4440.609,3
31426.17,1664,7.750631999999999,15317,4,31.65625,1432.1406,886.6875,4434.523,3
31424.06,1665,8.4246,15317,5,31.65625,1432.1445,892.7734,4435.207,3
31423.96,1664,8.431703,15317,4,31.66406,1432.1445,892.0898,4431.613,3
31423.98,1664,8.655462,15317,4,31.66406,1432.2305,895.6797,4425.0,3
31423.92,1664,7.879296,15349,4,31.66406,1432.2305,902.2852,4422.066,3
31424.21,1664,7.401177,15349,4,31.66406,1432.2344,905.1328,4419.422,3
31423.99,1665,8.256108,15381,5,31.66406,1432.2383,907.7773,4418.535,3
31423.99,1664,7.815126,15413,4,31.67969,1432.2656,908.6602,4416.082,3
31425.82,1664,7.226891,15413,4,31.67969,1432.3203,911.1094,4418.629,3
31422.03,1665,7.460184,15413,5,31.67969,1432.3203,908.5195,4420.211,3
31425.75,1664,8.284024,15317,5,31.67969,1432.332,906.8828,4427.527,3
31424.03,1665,7.750631999999999,15349,5,31.69141,1432.3242,899.5664,4416.406,3
31423.94,1664,7.67285,15317,4,31.69141,1432.3242,910.6758,4408.375,3
31677.58,1664,7.841484,15317,4,31.69141,1432.3242,918.7031,4412.918,3
31423.95,1664,7.335582,15317,5,31.69141,1432.3242,914.1602,4409.246,3
31423.95,1664,7.679325,15317,4,31.69141,1432.4453,917.832,4412.598,3
31423.96,1664,7.588533,15349,4,31.69922,1432.4375,914.4805,4415.215,3
31423.96,1664,7.310924,15381,4,31.69922,1432.4453,911.7422,4416.297,3
31677.71,1664,7.724601,15381,4,31.69922,1432.4492,910.6602,4424.797,3
31424.07,1665,7.441472,15381,5,31.69922,1432.4492,902.1523,4424.977,3
31424.08,1664,7.769424,15349,4,31.69922,1432.4492,901.9688,4420.438,3
31425.92,1665,7.666386,15349,4,31.70703,1432.4453,906.5078,4423.359,3
31423.96,1666,8.249158,15349,5,31.70703,1432.4531,903.5859,4431.441,3
31425.69,1665,7.58214,15349,4,31.70703,1432.4531,895.5,4426.824,3
31515.32,1666,7.407407,15349,5,31.70703,1432.457,900.1094,4427.816,3
31423.98,1666,7.58214,15349,6,31.72266,1432.4492,899.1172,4431.191,3
31425.96,1665,9.390863,15349,4,31.72266,1432.457,895.7383,4431.828,3
31423.99,1666,8.585859,15349,5,31.72266,1432.4648,895.0938,4438.578,3
31423.99,1665,8.270042,15317,4,31.72266,1432.4648,888.3359,4436.832,3
31423.99,1665,9.59596,15317,4,31.72266,1432.4648,890.0742,4436.07,3
31424.07,1665,7.848101,15285,4,31.72266,1432.4688,890.8359,4430.246,3
31426.18,1665,8.256108,15317,4,31.73047,1432.4727,896.6602,4427.59,3
31426.98,1666,7.401177,15317,5,31.73047,1432.4727,899.3125,4428.812,3
31427.0,1665,8.094435,15317,4,31.73828,1432.4727,898.0781,4421.059,3
31677.66,1665,8.087616,15317,5,31.73828,1432.4727,905.832,4417.207,3
31424.01,1666,8.284024,15349,5,31.74609,1432.4766,909.6758,4409.914,3
31453.88,1665,9.351306,15317,4,31.74609,1432.4766,916.9688,4411.406,3
31424.02,1665,8.192568,15317,4,31.74609,1432.4766,915.4648,4410.531,3
31424.02,1665,8.585859,15317,4,31.74609,1432.4766,916.3398,4411.094,3
31423.74,1665,7.335582,15317,4,31.74609,1432.4805,915.7773,4409.391,3
31424.0,1666,8.074012,15317,7,31.74609,1432.6133,917.4805,4410.465,3
31424.0,1664,8.417508,15317,4,31.76953,1432.6172,916.4023,4411.141,3
31428.45,1664,7.491582,15317,4,31.76953,1432.6172,915.5938,4417.758,3
31424.0,1665,8.213378,15285,6,31.78516,1432.4922,908.9492,4425.293,3
31428.92,1664,8.087616,15285,4,31.80078,1432.6445,901.4141,4430.406,3
31427.08,1665,8.438819,15285,5,31.80078,1432.6445,896.4102,4421.641,3
31427.11,1664,9.090909,15285,3,31.80078,1432.6445,905.0078,4427.73,3
31677.69,1664,8.010118,15285,4,31.80078,1432.6484,898.918,4426.418,3
31427.05,1666,8.776371,15285,5,31.80078,1432.6484,900.2305,4428.535,3
31427.05,1665,8.410429,15349,4,31.80859,1432.6484,898.1094,4424.039,3
31423.99,1667,9.190556,15317,4,31.80859,1432.6523,902.6055,4429.488,3
31423.99,1667,8.256108,15253,4,31.81641,1432.6523,897.1484,4422.391,3
31677.54,1667,19.66245,15253,4,31.81641,1432.6562,904.2422,4421.789,3
31423.9,1668,8.333333,15253,5,31.81641,1432.6602,904.8359,4430.988,3
31424.06,1667,9.343434,15221,4,31.81641,1432.6602,895.6328,4433.914,3
32160.51,1667,7.737595,15221,6,31.83203,1432.6445,892.7031,4434.379,3
31424.06,1668,10.344828,15221,6,31.83203,1432.6641,892.2383,4434.465,3
31425.8,1667,10.00841,15253,4,31.83203,1432.6641,892.1523,4436.621,3
31424.1,1669,8.564232,15253,5,31.83203,1432.668,889.9766,4436.188,3
31424.1,1668,8.564232,15285,4,31.83203,1432.668,890.4102,4437.746,3
31465.21,1668,8.445946,15285,4,31.83984,1432.6602,888.8477,4433.43,3
31424.11,1675,7.466443,15317,6,32.05469,1472.8164,893.1641,4435.527,3
31424.07,1668,8.326325,15285,4,32.21094,1487.3398,891.0664,4428.633,3
31424.09,1668,9.327731,15285,4,32.21094,1487.3711,857.5898,4428.562,3
31424.09,1668,9.314141,15253,5,32.21094,1487.3711,842.9805,4440.906,3
31426.07,1668,9.435552,15253,4,32.21875,1487.3711,830.6055,4442.039,3
31424.16,1669,8.677338,15285,5,32.21875,1487.375,829.4727,4445.16,3
31424.16,1668,8.523207,15317,4,32.21875,1487.4414,826.3438,4443.457,3
31677.8,1668,7.172996,15349,4,32.21875,1487.4414,828.043,4438.617,3
31424.16,1669,7.214765,15317,6,32.21875,1487.4453,832.8164,4441.445,3
31424.16,1668,9.647651,15317,5,32.22656,1487.5078,829.9883,4447.348,3
31424.16,1668,8.702929,15317,4,32.22656,1487.5078,824.082,4446.902,3
31424.07,1668,7.885906,15285,4,32.22656,1487.5078,824.457,4438.504,3
31677.72,1668,7.969799,15317,4,32.22656,1487.5117,832.8555,4430.246,3
31424.07,1669,7.925801,15349,5,32.24219,1487.5,841.1133,4435.332,3
31424.08,1668,9.098568,15317,4,32.24219,1487.5,836.0234,4438.098,3
31425.79,1668,10.961214,15317,4,32.24219,1487.5,833.2539,4442.262,3
31424.07,1669,9.382925,15317,5,32.24219,1487.5,829.0898,4443.418,3
31425.88,1667,8.684654,15317,4,32.24219,1487.5039,827.9336,4441.031,3
31424.16,1668,7.834878,15317,5,32.26562,1487.6289,830.3203,4441.828,3
31424.16,1668,7.925801,15285,4,32.26562,1487.6289,829.5195,4442.625,3
31426.01,1668,7.685811,15285,4,32.26562,1487.6328,828.5742,4435.555,3
31424.14,1669,8.368555,15285,6,32.26562,1487.6328,835.6445,4441.18,3
31424.15,1668,7.919124,15317,4,32.26562,1487.6367,830.0156,4442.086,3
31515.49,1668,8.192568,15285,4,32.27344,1487.7031,829.1094,4449.867,3
31424.16,1674,8.607595,15253,6,32.27344,1487.7031,821.3242,4450.703,3
31426.14,1668,10.490694,15253,4,32.28906,1487.7031,820.4141,4452.492,3
31424.16,1669,8.87574,15221,5,32.28906,1487.7031,818.625,4454.457,3
31424.16,1668,8.494533,15253,4,32.28906,1487.7031,816.6445,4455.414,3
31527.76,1668,8.691983,15285,4,32.28906,1487.707,815.6875,4447.559,3
31428.33,1668,7.841484,15285,5,32.28906,1487.707,823.543,4448.148,3
31428.33,1669,8.644068,15317,4,32.29688,1487.6992,822.9492,4437.836,3
31428.17,1669,7.808564,15349,4,32.29688,1487.7148,833.2617,4432.48,3
31424.04,1669,9.390863,15317,4,32.29688,1487.7148,838.6172,4427.176,3
31656.09,1668,7.757167,15317,4,32.29688,1487.7188,843.9062,4422.215,3
31424.08,1668,7.329402,15349,5,32.30469,1487.7188,848.8672,4419.711,3
31424.08,1666,7.939189,15317,4,32.30469,1487.7188,851.3672,4422.797,3
31425.79,1666,8.158116,15317,4,32.30469,1487.7188,848.2734,4431.035,3
31424.08,1667,7.89916,15349,5,32.30469,1487.7227,840.0352,4429.82,3
31424.56,1666,7.627829,15349,4,32.30469,1487.7227,841.25,4429.035,3
31422.08,1667,7.460184,15349,6,32.3125,1487.7227,842.0312,4428.203,3
31424.08,1666,8.542714,15317,4,32.3125,1487.7305,842.8633,4426.145,3
31425.95,1666,7.472712,15317,4,32.3125,1487.7344,844.9141,4415.746,3
31424.18,1667,7.788945,15317,5,32.3125,1487.7422,855.3047,4414.918,3
31424.18,1666,7.718121,15317,4,32.3125,1487.7422,856.1289,4417.047,3
31424.08,1666,7.569386,15317,4,32.3125,1487.7422,853.9922,4423.688,3
31420.25,1670,8.732158,15349,6,32.32031,1487.7422,847.3516,4419.93,3
31421.97,1666,8.214585,15349,4,32.32031,1487.7461,851.1094,4412.684,3
31420.25,1667,7.634228,15349,5,32.32031,1487.7461,858.3477,4416.66,3
31420.25,1666,8.64094,15349,4,32.32031,1487.7461,854.3672,4418.902,3
31422.23,1666,7.892527,15349,4,32.32031,1487.7461,852.125,4417.574,3
31420.25,1667,7.286432,15317,5,32.32812,1487.75,853.4531,4425.953,3
31417.46,1666,7.963118,15349,4,32.32812,1487.7539,845.0742,4428.043,3
31417.46,1666,7.245156,15349,4,32.32812,1487.7539,842.9727,4423.945,3
31417.48,1666,7.563025,15317,4,32.32812,1487.7539,847.0664,4425.223,3
31469.25,1666,7.388749,15317,7,32.32812,1487.7578,845.7891,4422.938,3
31417.55,1668,7.298658,15349,7,32.35156,1487.8828,848.0742,4417.141,3
31417.55,1666,7.834878,15349,4,32.35156,1487.8867,853.8672,4410.004,3
31419.25,1666,7.563025,15349,4,32.38281,1487.8555,860.8555,4413.352,3
31417.55,1667,8.319328,15317,5,32.38281,1487.8867,857.5039,4414.312,3
31574.7,1666,7.251265,15317,5,32.38281,1487.8867,856.543,4418.598,3
31417.55,1666,6.9747900000000005,15317,5,32.38281,1487.9023,852.2266,4418.805,3
31417.52,1666,8.445946,15317,4,32.38281,1487.9023,852.0195,4423.289,3
31419.34,1666,7.317073,15349,4,32.39062,1487.8945,847.5195,4426.926,3
31417.61,1667,7.245156,15349,5,32.39062,1487.9023,843.8828,4420.57,3
31417.61,1666,7.401177,15349,4,32.39062,1487.9062,850.2383,4410.141,3
31419.58,1666,8.101266,15349,4,32.39062,1487.9062,860.6602,4415.012,3
31417.63,1667,7.239057,15381,5,32.39062,1487.9102,855.7852,4414.801,3
31419.48,1664,7.298658,15381,4,32.39844,1487.9102,855.9961,4416.668,3
31417.63,1665,6.78392,15381,5,32.39844,1487.9102,854.125,4417.34,3
31417.63,1664,7.685881,15413,5,32.39844,1487.9102,853.4453,4422.754,3
31417.63,1664,7.537688,15413,4,32.39844,1487.9141,848.0312,4425.953,3
31417.41,1665,7.485282,15413,5,32.4375,1487.9141,844.832,4428.848,3
31417.42,1664,7.85473,15381,4,32.4375,1487.9141,841.9336,4431.145,3
31417.42,1664,8.060453,15349,5,32.4375,1487.9141,839.5977,4430.312,3
31417.5,1663,7.821699,15317,4,32.4375,1487.9141,840.4297,4428.723,3
31671.15,1663,7.757167,15317,4,32.4375,1487.9141,842.0195,4425.656,3
31417.5,1664,7.185123,15349,5,32.44531,1487.918,845.0859,4430.816,3
31417.51,1663,8.199493,15349,4,32.44531,1487.918,839.9258,4426.93,3
31419.39,1663,7.354184,15349,4,32.44531,1487.9219,843.8008,4428.977,3
31417.55,1665,7.763713,15349,5,32.44531,1487.9258,841.7539,4423.57,3
31420.14,1664,7.257384,15349,4,32.44531,1487.9258,847.1562,4418.023,3
31417.58,1667,7.614213,15349,6,32.45312,1487.9258,852.6992,4423.684,3
31417.59,1664,7.952623,15317,4,32.45312,1487.9297,847.0391,4418.227,3
31419.45,1664,7.432432,15317,4,32.45312,1487.9297,852.4883,4420.047,3
31417.6,1665,6.925676,15349,6,32.45312,1487.9297,850.6641,4423.418,3
32149.14,1664,8.023649,15349,4,32.45312,1487.9297,847.293,4423.641,3
31417.62,1666,7.082631,15349,5,32.46094,1487.9297,847.0703,4425.512,3
31417.62,1665,7.269653,15381,4,32.46094,1487.9336,845.1992,4427.512,3
31419.6,1665,6.902357,15381,4,32.46094,1487.9336,843.1914,4437.188,3
31417.63,1666,7.088608,15381,5,32.46094,1487.9336,833.5117,4437.598,3
31417.67,1665,8.010118,15349,4,32.46094,1487.9375,833.1016,4435.812,3
31419.22,1665,6.968934,15349,4,32.46875,1487.9375,834.8867,4435.809,3
31419.51,1666,7.226891,15381,5,32.46875,1487.9414,834.8867,4436.539,3
31673.76,1665,7.239057,15381,4,32.46875,1487.9414,834.1484,4437.273,3
31420.18,1666,7.776839,15349,5,32.46875,1487.9414,833.4102,4436.449,3
31420.19,1665,7.388749,15381,4,32.47656,1488.0703,834.2344,4435.695,3
31426.06,1661,7.737595,15381,4,32.48438,1488.0742,834.9883,4428.875,3
31424.35,1663,7.744108,15381,5,32.48438,1488.0742,841.6719,4430.34,3
31424.36,1662,8.249158,15381,4,32.48438,1488.0742,840.1953,4422.281,3
31420.2,1662,7.466443,15349,5,32.48438,1488.0742,848.2539,4424.297,3
31417.7,1661,8.144416,15349,4,32.48438,1488.0781,846.2383,4424.469,3
31419.4,1660,7.949791,15349,5,32.49219,1488.0898,846.0664,4427.414,3
31417.68,1661,8.04694,15317,5,32.49219,1488.0938,843.1172,4422.719,3
31417.56,1660,7.647059,15349,6,32.49219,1488.0938,847.793,4405.535,3
31426.28,1660,7.788945,15317,4,32.49219,1488.0977,864.9727,4416.16,3
31424.57,1661,7.647059,15317,5,32.49219,1488.0977,854.3477,4416.156,3
31675.15,1660,9.006734,15317,7,32.5,1488.0977,854.3477,4423.855,3
31421.54,1661,7.232969,15349,5,32.5,1488.0977,846.6484,4423.879,3
31421.52,1661,8.389262,15349,5,32.5,1488.1016,846.6172,4424.926,3
31423.37,1661,7.485282,15317,4,32.5,1488.1016,845.5703,4419.395,3
31421.52,1662,7.685811,15317,5,32.5,1488.1055,851.0977,4418.586,3
31421.43,1661,7.640638,15317,4,32.50781,1488.1055,851.9062,4423.059,3
31421.43,1661,7.472712,15317,4,32.50781,1488.1055,847.4297,4422.297,3
31421.45,1661,7.460184,15317,4,32.51562,1488.1055,848.1836,4422.965,3
31424.16,1661,7.834878,15317,5,32.51562,1488.1094,847.5156,4430.945,3
31420.86,1663,7.472712,15317,6,32.51562,1488.1094,839.5273,4423.059,3
32037.12,1661,7.569386,15317,4,32.54688,1488.1133,847.4102,4418.938,3
31422.57,1661,7.569386,15317,5,32.54688,1488.1133,851.5312,4419.156,3
31420.88,1662,8.094435,15285,6,32.54688,1488.1133,851.2773,4420.926,3
31420.61,1661,11.655405,15285,4,32.54688,1488.1172,849.5078,4421.363,3
31420.89,1662,7.082631,15285,4,32.55078,1488.1133,849.0703,4414.688,3
31420.79,1661,7.491582,15285,4,32.55859,1488.1289,855.7422,4414.223,3
31422.86,1661,7.77027,15317,3,32.55859,1488.1289,856.207,4416.848,3
31420.88,1662,7.594937,15317,4,32.55859,1488.1367,853.5586,4418.488,3
31420.88,1661,7.347973,15349,3,32.55859,1488.1406,851.918,4415.293,3
31420.88,1661,7.89916,15349,3,32.55859,1488.1406,855.1055,4425.102,3
31420.93,1661,7.537688,15317,4,32.56641,1488.1445,845.293,4423.254,3
31422.64,1661,7.821699,15285,3,32.56641,1488.1445,847.1406,4427.602,3
31420.92,1661,7.388749,15285,4,32.56641,1488.1484,842.7812,4429.957,3
31420.92,1660,7.413648,15317,4,32.56641,1488.1484,840.4258,4433.078,3
31422.76,1660,8.333333,15317,3,32.56641,1488.1484,837.3008,4435.199,3
31420.82,1661,7.640638,15317,4,32.58203,1488.2734,835.1797,4426.387,3
31422.56,1660,7.848101,15317,4,32.58203,1488.2734,843.9922,4426.16,3
31420.84,1661,6.925676,15317,4,32.58203,1488.2773,844.0781,4420.531,3
31420.84,1660,7.601351,15317,3,32.58984,1488.2695,849.707,4421.336,3
31674.48,1660,8.291032,15317,3,32.58984,1488.2773,848.8984,4423.012,3
31420.84,1661,7.360406,15317,4,32.58984,1488.2773,847.2227,4423.586,3
31420.84,1660,7.360406,15317,3,32.58984,1488.2812,846.6406,4423.305,3
31420.89,1660,7.504215999999999,15317,3,32.58984,1488.2812,846.9219,4424.602,3
31420.89,1660,7.529611,15317,3,32.59766,1488.2852,845.6211,4421.215,3
31422.61,1660,6.925676,15285,3,32.59766,1488.2852,849.0078,4423.547,3
31420.73,1659,7.535986,15285,5,32.59766,1488.2852,846.6641,4419.312,3
31420.85,1658,8.016878,15285,3,32.59766,1488.2852,850.8984,4421.164,3
31422.83,1658,7.366638,15285,3,32.59766,1488.2891,849.0469,4416.27,3
31420.88,1659,7.172996,15317,5,32.60547,1488.2891,853.9414,4413.09,3
31422.95,1659,7.419899,15285,4,32.60547,1488.2891,857.1172,4419.895,3
31419.41,1662,7.535986,15285,6,32.62109,1488.7148,850.3047,4423.199,3
31419.41,1659,7.504215999999999,15253,3,32.64453,1488.6914,847.0,4412.289,3
31576.55,1659,8.060453,15253,3,32.64453,1488.7148,857.4688,4421.445,3
31419.48,1659,16.483516,15253,4,32.64453,1488.7148,848.3125,4423.043,3
31419.5,1659,12.108383,15285,3,32.64453,1488.7188,846.6914,4430.461,3
31420.75,1659,7.16091,15285,3,32.64453,1488.7188,839.2734,4433.754,3
31419.41,1665,7.821699,15285,6,32.65234,1488.7852,835.9766,4428.57,3
31421.2,1659,9.604044,15285,3,32.65234,1488.7852,841.1602,4427.59,3
31419.71,1660,7.802013,15285,5,32.65234,1488.7891,842.0664,4424.438,3
31419.71,1659,7.744108,15253,4,32.65234,1488.7891,845.2188,4414.539,3
31421.62,1659,7.808564,15221,4,32.65234,1488.7891,855.1133,4418.184,3
31419.66,1660,9.924306,15221,5,32.66016,1488.7891,851.4688,4419.438,3
31421.52,1659,8.151261,15253,4,32.66016,1488.793,850.2148,4422.922,3
31419.67,1660,7.298658,15253,5,32.66797,1488.7969,846.7227,4423.758,3
31419.67,1659,8.64094,15253,3,32.66797,1488.7969,845.8828,4423.523,3
31671.09,1659,7.441472,15253,3,32.66797,1488.7969,846.1055,4425.242,3
31419.54,1660,7.388749,15285,4,32.66797,1488.8086,844.3867,4417.438,3
31419.54,1659,7.956449,15285,3,32.66797,1488.8125,852.1914,4418.668,3
31422.6,1659,7.627829,15317,3,32.67578,1488.8164,850.9492,4424.105,3
31422.6,1658,7.731092,15317,3,32.67578,1488.8164,845.5078,4425.531,3
31421.32,1657,7.919124,15285,4,32.67578,1488.8164,844.0703,4425.789,3
31419.6,1658,7.323232,15285,5,32.67578,1488.8203,843.8125,4427.336,3
31419.6,1657,9.167368,15253,3,32.67578,1488.9414,842.2656,4416.434,3
