face_landmarking_mem.committed_Committed_AS,face_landmarking_system.active_processes_active,face_landmarking_system.cpu_user,face_landmarking_system.file_nr_used_used,face_landmarking_system.processes_running,face_landmarking_system.ram_buffers,face_landmarking_system.ram_cached,face_landmarking_system.ram_free,face_landmarking_system.ram_used,Target
10401.328,1015.0,4.621849,9462,5,84.01562,2786.297,1718.148,2202.625,8
10399.504,1014.0,8.83095,9462,5,84.02344,2786.297,1716.449,2204.324,8
10648.613,1014.0,8.823529,9462,11,84.02344,2786.297,1721.633,2199.133,8
10399.504,1014.0,7.569386,9462,5,84.02344,2786.297,1720.359,2200.406,8
10652.352,1015.0,6.381192,9462,7,84.02344,2786.301,1720.723,2200.043,8
10399.508,1014.0,5.130362,9462,3,84.02344,2786.301,1720.281,2200.48,8
10401.234,1015.0,3.610411,9462,4,84.03125,2786.301,1722.125,2198.637,8
10399.512,1014.0,3.942953,9494,3,84.03125,2786.305,1724.93,2195.824,8
10403.52,1015.0,3.358522,9526,2,84.03125,2786.305,1721.316,2199.434,8
10403.52,1015.0,3.53238,9494,3,84.03125,2786.305,1722.762,2197.988,8
10403.484,1015.0,3.939648,9494,2,84.03125,2786.305,1720.59,2200.16,8
10399.492,1014.0,4.274937,9526,2,84.03125,2786.305,1719.359,2201.391,8
10403.508,1015.0,4.033613,9526,2,84.03906,2786.305,1721.457,2199.293,8
10403.516,1015.0,3.865546,9494,17,84.03906,2786.305,1722.941,2197.801,8
10403.516,1015.0,4.201681,9494,2,84.03906,2786.305,1721.98,2198.762,8
10649.266,1014.0,5.47599,9494,4,84.03906,2786.305,1722.629,2198.113,8
10399.516,1014.0,7.239057,9494,5,84.03906,2786.305,1720.637,2200.105,8
10652.363,1014.0,8.823529,9494,3,84.04688,2786.305,1722.371,2198.371,8
10399.52,1014.0,4.11419,9494,1,84.04688,2786.305,1719.809,2200.926,8
10399.812,1015.0,4.614094,9494,16,84.04688,2786.305,1716.609,2204.125,8
10399.523,1014.0,6.992418,9462,1,84.04688,2786.305,1715.305,2205.43,8
10399.535,1014.0,7.821699,9462,3,84.04688,2786.305,1718.266,2202.469,8
10399.605,1014.0,3.936348,9430,15,84.04688,2786.305,1718.746,2201.988,8
10399.605,1014.0,4.63353,9462,1,84.05469,2786.305,1720.68,2200.055,8
10399.605,1014.0,5.798319,9462,4,84.05469,2786.305,1720.285,2200.441,8
10399.625,1014.0,3.872054,9494,3,84.05469,2786.305,1722.352,2198.375,8
10401.461,1015.0,3.849372,9462,3,84.05469,2786.305,1722.746,2197.98,8
10399.625,1014.0,4.117647,9430,2,84.05469,2786.305,1722.668,2198.059,8
10433.191,1015.0,3.787879,9462,5,84.05469,2786.305,1722.152,2198.574,8
10399.625,1014.0,7.06476,9494,3,84.0625,2786.305,1721.664,2199.062,8
10652.477,1015.0,6.717045,9526,3,84.0625,2786.305,1720.148,2200.57,8
10399.57,1014.0,5.714286,9494,2,84.0625,2786.305,1718.625,2202.094,8
10401.301,1015.0,6.134454,9494,3,84.0625,2786.305,1720.555,2200.164,8
10399.578,1014.0,5.550883,9462,3,84.0625,2786.309,1720.824,2199.895,8
10399.59,1014.0,4.617968,9430,3,84.0625,2786.309,1719.887,2200.828,8
10399.59,1014.0,6.040268,9430,4,84.07031,2786.309,1720.453,2200.262,8
10399.59,1014.0,6.208054,9430,3,84.07031,2786.309,1721.133,2199.574,8
10399.59,1014.0,5.803196,9430,5,84.07031,2786.309,1720.734,2199.973,8
10399.773,1015.0,8.410429,9430,3,84.07031,2786.309,1719.996,2200.711,8
10399.773,1017.0,10.084034,9430,4,84.07031,2786.309,1724.809,2195.898,8
10399.773,1015.0,7.323232,9430,4,84.07812,2786.309,1721.016,2199.691,8
10401.48,1016.0,8.256108,9398,5,84.07812,2786.309,1727.461,2193.238,8
10399.602,1015.0,8.84583,9398,4,84.07812,2786.309,1724.523,2196.176,8
10401.348,1018.0,9.503785,9398,5,84.07812,2786.309,1724.148,2196.551,8
10399.625,1015.0,8.662742,9398,4,84.07812,2786.309,1723.164,2197.535,8
10401.477,1016.0,8.739495999999999,9430,5,84.07812,2786.309,1723.672,2197.027,8
10399.734,1015.0,9.335576,9430,5,84.08594,2786.309,1722.09,2198.609,8
10399.734,1015.0,9.739715,9430,4,84.08594,2786.309,1721.543,2199.148,8
10399.734,1015.0,8.263069,9398,4,84.08594,2786.309,1721.348,2199.344,8
10399.738,1015.0,8.585859,9398,4,84.08594,2786.309,1728.973,2191.719,8
10399.742,1015.0,9.006734,9398,3,84.08594,2786.309,1725.531,2195.16,8
10399.742,1015.0,3.942953,9430,3,84.09375,2786.309,1720.367,2200.324,8
10399.742,1015.0,3.872054,9430,5,84.09375,2786.309,1721.809,2198.875,8
10399.617,1015.0,7.627829,9494,4,84.09375,2786.309,1723.027,2197.656,8
10401.336,1016.0,9.380235,9462,7,84.09375,2786.309,1724.371,2196.312,8
10399.641,1015.0,8.396306,9462,5,84.09375,2786.309,1724.008,2196.676,8
10401.492,1016.0,7.711651,9430,5,84.10156,2786.309,1725.648,2195.035,8
10399.641,1015.0,4.534005,9430,5,84.10156,2786.309,1729.363,2191.312,8
10582.895,1015.0,8.739495999999999,9462,5,84.10156,2786.309,1729.195,2191.48,8
10399.641,1014.0,8.487395,9462,4,84.10156,2786.309,1728.863,2191.812,8
10400.117,1015.0,5.812974,9494,5,84.10156,2786.309,1725.129,2195.547,8
10401.039,1017.0,5.774059,9494,4,84.10156,2786.309,1724.023,2196.652,8
10399.66,1014.0,4.461279,9494,4,84.10938,2786.312,1722.691,2197.984,8
10399.664,1014.0,6.486942,9462,4,84.10938,2786.312,1726.504,2194.16,8
10399.672,1014.0,9.463987,9462,5,84.10938,2786.312,1725.02,2195.645,8
10399.672,1014.0,8.724832,9494,4,84.10938,2786.312,1726.426,2194.238,8
10399.672,1014.0,8.984047,9462,4,84.10938,2786.312,1723.254,2197.41,8
10399.672,1014.0,8.655462,9430,6,84.10938,2786.312,1725.59,2195.074,8
10399.672,1015.0,9.259259,9398,5,84.11719,2786.312,1726.004,2194.66,8
10652.52,1016.0,9.527825,9430,5,84.11719,2786.312,1728.402,2192.254,8
10399.668,1015.0,8.585859,9462,4,84.11719,2786.312,1724.711,2195.945,8
10652.52,1016.0,9.006734,9462,5,84.11719,2786.312,1725.527,2195.129,8
10399.68,1015.0,8.885163,9462,4,84.11719,2786.312,1724.754,2195.902,8
10400.672,1017.0,9.128978,9462,6,84.125,2786.316,1725.141,2195.516,8
10399.68,1016.0,8.137584,9494,4,84.125,2786.316,1725.707,2194.938,8
10399.621,1016.0,9.198312,9494,5,84.125,2786.316,1725.348,2195.297,8
10399.703,1016.0,9.403862,9494,4,84.125,2786.316,1725.41,2195.234,8
10399.703,1016.0,8.984047,9494,4,84.125,2786.316,1725.742,2194.902,8
10399.703,1016.0,7.413648,9494,4,84.13281,2786.316,1725.746,2194.898,8
10399.703,1016.0,9.251472,9494,5,84.13281,2786.316,1727.27,2193.367,8
10401.41,1017.0,8.501684000000001,9494,5,84.13281,2786.316,1723.875,2196.762,8
10399.707,1016.0,8.838384,9494,4,84.13281,2786.316,1722.742,2197.895,8
10401.559,1017.0,8.870293,9494,6,84.13281,2786.316,1723.352,2197.285,8
10399.707,1016.0,9.144295,9494,6,84.13281,2786.316,1723.09,2197.547,8
10556.047,1016.0,8.417508,9494,5,84.14062,2786.316,1725.18,2195.457,8
10399.711,1016.0,8.892617,9494,4,84.14062,2786.316,1725.398,2195.23,8
10652.453,1017.0,8.907563,9494,5,84.14062,2786.316,1724.523,2196.105,8
10399.621,1016.0,8.24222,9462,4,84.14062,2786.316,1724.34,2196.289,8
10399.633,1016.0,8.38223,9494,4,84.14062,2786.316,1728.203,2192.426,8
10399.633,1016.0,8.768971,9494,4,84.14844,2786.316,1727.742,2192.887,8
10399.633,1016.0,8.768971,9526,4,84.14844,2786.316,1729.871,2190.75,8
10399.633,1016.0,9.319899,9526,4,84.14844,2786.32,1727.906,2192.715,8
10399.633,1016.0,8.915055,9526,4,84.14844,2786.32,1727.438,2193.18,8
10401.34,1017.0,8.549873999999999,9526,7,84.14844,2786.32,1726.699,2193.918,8
10399.633,1016.0,8.739495999999999,9526,4,84.14844,2786.32,1728.781,2191.836,8
10401.488,1017.0,9.167368,9494,7,84.15625,2786.32,1729.875,2190.742,8
10399.637,1016.0,8.83095,9462,4,84.15625,2786.32,1726.148,2194.461,8
10402.133,1018.0,8.578638,9494,7,84.15625,2786.32,1725.754,2194.855,8
10399.645,1016.0,8.79397,9494,4,84.15625,2786.32,1727.867,2192.742,8
10555.984,1016.0,8.853288,9494,6,84.15625,2786.32,1725.418,2195.191,8
10399.645,1016.0,8.557047,9494,4,84.15625,2786.32,1723.605,2197.004,8
10399.645,1016.0,9.335576,9494,4,84.17969,2786.781,1724.602,2196.008,8
10403.652,1017.0,8.333333,9430,4,84.17969,2786.781,1727.707,2192.418,8
10403.652,1016.0,8.508846,9462,4,84.17969,2786.781,1728.734,2191.391,8
10403.652,1016.0,9.167368,9462,4,84.17969,2786.781,1726.688,2193.438,8
10399.652,1015.0,8.24222,9430,4,84.17969,2786.781,1724.215,2195.91,8
10401.418,1016.0,8.298407,9430,5,84.17969,2786.781,1725.887,2194.238,8
10399.711,1015.0,9.167368,9430,5,84.1875,2786.781,1725.094,2195.031,8
10401.375,1016.0,5.971405,9430,9,84.1875,2786.781,1728.547,2191.57,8
10399.672,1015.0,4.453782,9430,9,84.1875,2786.781,1727.824,2192.293,8
10401.523,1016.0,4.103853,9430,17,84.1875,2786.781,1725.105,2195.012,8
10399.672,1015.0,3.781513,9430,4,84.1875,2786.781,1723.477,2196.641,8
10399.695,1015.0,7.142857,9430,5,84.20312,2786.781,1723.938,2196.18,8
10399.695,1015.0,8.907563,9430,4,84.20312,2786.781,1720.773,2199.328,8
10399.695,1015.0,8.480269,9462,18,84.20312,2786.781,1722.039,2198.062,8
10399.699,1015.0,8.684654,9430,15,84.20312,2786.781,1724.281,2195.82,8
10399.703,1015.0,6.218487,9430,17,84.20312,2786.781,1722.25,2197.852,8
10399.703,1015.0,3.688181,9398,18,84.20312,2786.781,1720.508,2199.594,8
10399.703,1015.0,3.959562,9398,12,84.21094,2786.781,1724.586,2195.516,8
10401.348,1016.0,4.02347,9430,9,84.21094,2786.781,1726.352,2193.742,8
10399.652,1015.0,4.128054,9398,9,84.21094,2786.785,1727.438,2192.656,8
10401.516,1016.0,3.778338,9430,18,84.21094,2786.785,1726.09,2194.0,8
10399.676,1015.0,3.526448,9462,8,84.27344,2786.789,1723.629,2196.461,8
10401.527,1016.0,4.450042,9462,18,84.27344,2786.789,1724.594,2195.43,8
10399.742,1016.0,3.946264,9462,16,84.27344,2786.789,1724.77,2195.254,8
10429.223,1016.0,3.952902,9430,16,84.27344,2786.789,1725.566,2194.457,8
10399.742,1016.0,3.846154,9398,18,84.27344,2786.789,1721.656,2198.367,8
10399.742,1016.0,4.047218,9398,18,84.27344,2786.789,1721.164,2198.859,8
10399.746,1016.0,3.691275,9430,17,84.28125,2786.789,1720.41,2199.613,8
10399.746,1016.0,3.694374,9430,11,84.28125,2786.789,1723.316,2196.699,8
10401.219,1020.0,3.613445,9462,11,84.28125,2786.789,1721.637,2198.379,8
10399.699,1016.0,5.19263,9430,17,84.28125,2786.789,1722.898,2197.117,8
10401.414,1017.0,7.925801,9430,16,84.28125,2786.789,1723.488,2196.527,8
10399.738,1016.0,8.732158,9430,16,84.28906,2786.789,1721.285,2198.73,8
10401.59,1017.0,3.607383,9398,17,84.28906,2786.789,1721.062,2198.945,8
10399.738,1016.0,4.713805,9398,15,84.28906,2786.789,1719.078,2200.93,8
10648.203,1016.0,6.968934,9430,16,84.28906,2786.789,1718.133,2201.875,8
10399.738,1016.0,8.494533,9430,15,84.28906,2786.793,1719.238,2200.77,8
10652.582,1016.0,8.746846,9430,17,84.29688,2786.793,1717.078,2202.926,8
10399.738,1016.0,8.312343,9462,15,84.29688,2786.793,1721.562,2198.434,8
10399.676,1016.0,9.083263,9462,3,84.29688,2786.793,1721.883,2198.113,8
10399.691,1016.0,7.802013,9462,3,84.29688,2786.793,1719.914,2200.082,8
10399.77,1016.0,7.485282,9430,19,84.29688,2786.793,1719.957,2200.039,8
10399.77,1016.0,8.130763,9398,4,84.29688,2786.793,1719.176,2200.82,8
10399.77,1016.0,8.249158,9398,5,84.30469,2786.793,1726.535,2193.461,8
10401.477,1017.0,8.410429,9398,5,84.30469,2786.793,1722.684,2197.305,8
10399.785,1016.0,8.907563,9398,3,84.30469,2786.793,1726.41,2193.578,8
10401.492,1017.0,8.739495999999999,9398,4,84.30469,2786.793,1721.711,2198.277,8
10399.773,1016.0,8.877722,9398,15,84.30469,2786.793,1723.277,2196.711,8
10401.625,1017.0,9.274874,9398,6,84.3125,2786.797,1731.965,2188.023,8
10399.773,1016.0,8.494533,9398,3,84.3125,2786.797,1728.703,2191.273,8
10429.129,1016.0,8.900084,9366,5,84.3125,2786.797,1725.738,2194.238,8
10399.656,1016.0,9.571788,9366,2,84.3125,2786.797,1723.316,2196.66,8
10399.66,1016.0,9.083263,9366,1,84.3125,2786.797,1726.633,2193.344,8
10399.672,1016.0,8.571429,9398,2,84.32031,2786.797,1725.516,2194.461,8
10399.672,1016.0,9.006734,9398,3,84.32031,2786.797,1722.148,2197.82,8
10399.672,1016.0,8.417508,9430,2,84.32031,2786.797,1722.422,2197.547,8
10399.676,1016.0,9.06801,9462,2,84.32031,2786.797,1718.059,2201.91,8
10401.383,1017.0,8.185654,9462,3,84.32031,2786.797,1718.441,2201.527,8
10399.676,1016.0,8.907563,9462,2,84.32031,2786.797,1720.074,2199.895,8
10401.398,1017.0,8.670034,9462,3,84.32812,2786.797,1721.453,2198.516,8
10399.676,1016.0,7.13686,9462,3,84.32812,2786.797,1720.867,2199.094,8
10401.285,1017.0,9.06801,9462,4,84.32812,2786.797,1718.844,2201.117,8
10399.586,1016.0,9.144295,9494,2,84.32812,2786.797,1723.309,2196.652,8
10399.586,1016.0,9.259259,9494,2,84.32812,2786.797,1724.406,2195.555,8
10399.586,1016.0,8.466052,9462,3,84.33594,2786.797,1723.797,2196.164,8
10399.59,1016.0,9.006734,9462,3,84.33594,2786.797,1721.82,2198.133,8
10399.59,1016.0,8.403361,9430,3,84.33594,2786.797,1721.691,2198.262,8
10399.59,1015.0,8.662742,9462,3,84.33594,2786.797,1722.789,2197.164,8
10403.602,1016.0,8.739495999999999,9462,2,84.33594,2786.797,1720.469,2199.484,8
10403.602,1016.0,7.232969,9462,4,84.33594,2786.797,1721.188,2198.766,8
10403.891,1017.0,8.074012,9462,4,84.34375,2786.797,1721.59,2198.363,8
10399.602,1015.0,9.052808,9430,3,84.34375,2786.797,1719.164,2200.781,8
10401.328,1016.0,8.754209,9430,3,84.34375,2786.797,1720.98,2198.965,8
10399.617,1016.0,9.495798,9430,3,84.34375,2786.797,1720.605,2199.34,8
10401.48,1017.0,9.06801,9430,3,84.34375,2786.797,1719.77,2200.176,8
10399.629,1016.0,8.24222,9462,3,84.35156,2786.797,1722.238,2197.707,8
10399.629,1016.0,8.999159,9430,2,84.35938,2786.797,1724.457,2195.48,8
10399.695,1016.0,9.312081,9398,2,84.35938,2786.801,1723.051,2196.879,8
10399.695,1016.0,9.198312,9430,2,84.35938,2786.801,1719.512,2200.414,8
10399.695,1016.0,7.550336,9430,3,84.35938,2786.801,1718.516,2201.41,8
10399.695,1016.0,3.619529,9430,2,84.35938,2786.801,1719.484,2200.441,8
10401.531,1017.0,4.124579,9430,3,84.35938,2786.801,1718.754,2201.172,8
10399.695,1016.0,7.142857,9398,2,84.36719,2786.801,1718.801,2201.125,8
10652.555,1017.0,6.397306,9430,3,84.36719,2786.801,1719.004,2200.914,8
10399.711,1016.0,4.450042,9398,2,84.36719,2786.801,1717.453,2202.465,8
10401.438,1017.0,3.781513,9430,3,84.375,2786.801,1718.023,2201.895,8
10399.742,1016.0,4.11419,9430,3,84.375,2786.801,1717.109,2202.801,8
10401.465,1017.0,3.778338,9398,3,84.375,2786.801,1717.727,2202.184,8
10399.742,1016.0,4.11419,9398,2,84.375,2786.801,1718.77,2201.141,8
10399.746,1016.0,3.872054,9430,2,84.375,2786.801,1716.715,2203.195,8
10399.746,1016.0,3.862301,9430,3,84.375,2786.801,1715.609,2204.301,8
10399.746,1016.0,3.778338,9430,15,84.38281,2786.801,1716.457,2203.453,8
10399.746,1016.0,3.697479,9398,15,84.38281,2786.801,1715.672,2204.23,8
10399.746,1016.0,4.026846,9398,16,84.38281,2786.801,1714.609,2205.293,8
10399.754,1016.0,4.453782,9398,15,84.38281,2786.801,1716.414,2203.488,8
10399.727,1016.0,5.625525,9398,15,84.38281,2786.801,1711.738,2208.164,8
10401.434,1017.0,8.907563,9430,22,84.39062,2786.801,1714.832,2205.07,8
10399.73,1016.0,9.175084,9430,18,84.39062,2786.801,1719.988,2199.906,8
10401.465,1017.0,8.823529,9462,18,84.39062,2786.801,1718.578,2201.316,8
10399.746,1016.0,8.930076,9462,8,84.39062,2786.801,1716.309,2203.586,8
10401.594,1015.0,9.220453,9430,18,84.39062,2786.805,1715.91,2203.984,8
10399.742,1014.0,8.080808,9430,19,84.39844,2786.805,1718.977,2200.914,8
10649.535,1014.0,5.143339,9430,17,84.39844,2786.805,1720.461,2199.422,8
10399.742,1014.0,4.610226,9430,16,84.39844,2786.805,1719.84,2200.043,8
10399.617,1014.0,5.793451,9462,16,84.39844,2786.805,1721.797,2198.086,8
10399.629,1014.0,4.857621,9462,17,84.39844,2786.805,1720.828,2199.055,8
10399.629,1014.0,3.868797,9462,15,84.39844,2786.809,1718.844,2201.039,8
10399.723,1014.0,3.442485,9430,3,84.40625,2786.809,1719.164,2200.715,8
10399.723,1014.0,4.02347,9398,4,84.40625,2786.809,1717.633,2202.238,8
10401.559,1015.0,3.616484,9430,3,84.40625,2786.809,1720.102,2199.77,8
10399.727,1014.0,4.02347,9430,2,84.40625,2786.809,1718.121,2201.75,8
10648.523,1014.0,3.691275,9398,3,84.40625,2786.809,1719.562,2200.309,8
10399.727,1014.0,3.946264,9430,2,84.41406,2786.809,1719.512,2200.359,8
10400.207,1015.0,3.778338,9430,3,84.41406,2786.809,1719.059,2200.805,8
10399.73,1014.0,4.377104,9462,2,84.41406,2786.809,1720.062,2199.801,8
10401.453,1015.0,4.194631,9462,3,84.41406,2786.809,1720.211,2199.652,8
10399.754,1014.0,4.621849,9430,3,84.41406,2786.809,1719.039,2200.824,8
10399.754,1014.0,4.043808,9462,4,84.41406,2786.809,1718.215,2201.648,8
10399.758,1014.0,4.110738,9462,2,84.42188,2786.809,1719.879,2199.984,8
10399.758,1014.0,3.778338,9462,3,84.42188,2786.809,1719.762,2200.094,8
10399.758,1014.0,3.772003,9430,2,84.42188,2786.809,1721.055,2198.801,8
10403.77,1015.0,3.694374,9462,3,84.42188,2786.809,1721.09,2198.766,8
10403.789,1015.0,3.956229,9494,3,84.42188,2786.809,1719.977,2199.879,8
10403.789,1015.0,4.194631,9462,2,84.42969,2786.809,1719.824,2200.031,8
10401.496,1015.0,3.862301,9462,4,84.42969,2786.809,1719.715,2200.133,8
10399.789,1014.0,3.946264,9494,3,84.42969,2786.809,1719.672,2200.176,8
10401.453,1015.0,3.784693,9494,4,84.42969,2786.809,1717.895,2201.953,8
10399.613,1014.0,6.218487,9494,14,84.42969,2786.809,1719.375,2200.473,8
10555.965,1014.0,9.159664,9494,3,84.42969,2786.809,1720.883,2198.965,8
10399.625,1014.0,6.913997,9494,2,84.4375,2786.809,1719.777,2200.07,8
10401.352,1015.0,4.117647,9494,4,84.4375,2786.809,1724.094,2195.746,8
10399.711,1014.0,3.691275,9494,3,84.4375,2786.809,1724.793,2195.047,8
10399.711,1014.0,4.296546,9494,2,84.4375,2786.809,1722.871,2196.969,8
10401.219,1017.0,3.361345,9494,4,84.4375,2786.809,1721.801,2198.039,8
10399.711,1014.0,8.564232,9462,2,84.44531,2786.809,1719.672,2200.168,8
10399.711,1014.0,8.326325,9462,3,84.44531,2786.812,1721.219,2198.613,8
10399.711,1014.0,5.981466,9494,4,84.44531,2786.812,1720.93,2198.898,8
10399.652,1014.0,3.700589,9494,3,84.44531,2786.812,1719.453,2200.375,8
10399.66,1014.0,4.457527,9494,2,84.44531,2786.812,1720.281,2199.547,8
10401.367,1015.0,3.703704,9494,4,84.44531,2786.812,1721.984,2197.844,8
10399.672,1014.0,4.110738,9494,4,84.45312,2786.812,1721.852,2197.977,8
10401.523,1015.0,3.775168,9494,3,84.45312,2786.812,1720.715,2199.105,8
10399.672,1014.0,3.781513,9494,3,84.45312,2786.812,1719.523,2200.297,8
10652.531,1015.0,3.946264,9494,3,84.45312,2786.812,1721.457,2198.363,8
10399.684,1014.0,3.778338,9494,2,84.45312,2786.812,1723.617,2196.203,8
10401.406,1015.0,3.781513,9494,3,84.46094,2786.812,1725.523,2194.297,8
10399.703,1014.0,3.604359,9494,4,84.46094,2786.812,1726.949,2192.863,8
10399.703,1014.0,3.868797,9494,2,84.46094,2786.812,1722.539,2197.273,8
10399.645,1014.0,3.613445,9494,3,84.46094,2786.812,1720.887,2198.926,8
10399.75,1014.0,4.366079,9462,3,84.46094,2786.812,1719.879,2199.934,8
10399.75,1014.0,3.53238,9462,14,84.46094,2786.812,1719.387,2200.426,8
10399.754,1014.0,4.366079,9462,16,84.46875,2786.812,1720.023,2199.789,8
10399.754,1014.0,5.546218,9462,16,84.46875,2786.812,1721.605,2198.199,8
10399.754,1014.0,4.789916,9430,16,84.46875,2786.812,1722.629,2197.176,8
10401.465,1015.0,3.939648,9430,8,84.46875,2786.812,1721.609,2198.195,8
10399.762,1014.0,7.323232,9430,2,84.46875,2786.812,1719.938,2199.867,8
10401.613,1015.0,4.040404,9430,5,84.47656,2786.812,1719.824,2199.98,8
10399.762,1014.0,4.278523,9430,3,84.47656,2786.812,1716.797,2203.0,8
10652.609,1015.0,4.2123,9430,6,84.47656,2786.812,1715.473,2204.324,8
10399.699,1014.0,4.373423,9430,2,84.47656,2786.812,1715.27,2204.527,8
10401.43,1015.0,4.026846,9430,4,84.47656,2786.812,1718.328,2201.469,8
10399.719,1014.0,4.026846,9430,3,84.48438,2786.812,1717.441,2202.355,8
10403.73,1015.0,4.030227,9430,3,84.48438,2786.812,1716.902,2202.887,8
10403.734,1015.0,3.628692,9430,4,84.48438,2786.812,1717.77,2202.02,8
10403.754,1015.0,4.02347,9462,2,84.48438,2786.816,1719.035,2200.754,8
10399.754,1014.0,3.529412,9430,2,84.48438,2786.816,1717.234,2202.551,8
10401.262,1017.0,3.694374,9462,3,84.48438,2786.816,1721.203,2198.582,8
10399.758,1014.0,3.529412,9462,3,84.49219,2786.816,1720.609,2199.176,8
10399.758,1014.0,4.713805,9462,3,84.49219,2786.82,1724.48,2195.297,8
10401.594,1015.0,4.285714,9494,3,84.49219,2786.82,1721.102,2198.672,8
10399.637,1014.0,3.700589,9494,2,84.49219,2786.82,1719.086,2200.688,8
10405.184,1015.0,3.709949,9494,4,84.49219,2786.82,1719.477,2200.297,8
10403.66,1015.0,3.94958,9462,2,84.5,2786.82,1717.934,2201.84,8
10656.598,1016.0,3.85906,9462,4,84.5,2786.82,1720.172,2199.594,8
10403.75,1015.0,4.117647,9462,3,84.5,2786.82,1720.691,2199.074,8
10401.473,1015.0,6.890756,9494,4,84.5,2786.82,1723.191,2196.574,8
10399.754,1014.0,8.816121,9494,4,84.5,2786.82,1722.0,2197.766,8
10399.754,1014.0,8.808724999999999,9494,14,84.5,2786.82,1725.32,2194.445,8
10399.754,1014.0,8.473154,9462,3,84.50781,2786.82,1727.34,2192.426,8
10399.754,1014.0,9.175084,9494,3,84.50781,2786.82,1727.625,2192.133,8
10399.754,1014.0,8.501684000000001,9494,4,84.50781,2786.82,1726.398,2193.359,8
10399.754,1014.0,8.922559,9494,2,84.50781,2786.82,1727.805,2191.953,8
10399.777,1015.0,6.05042,9494,4,84.50781,2786.82,1727.074,2192.684,8
10399.777,1014.0,3.781513,9494,2,84.51562,2786.82,1723.699,2196.059,8
10401.484,1015.0,3.619529,9462,4,84.51562,2786.82,1721.785,2197.965,8
10399.777,1014.0,3.775168,9462,3,84.51562,2786.82,1721.426,2198.324,8
10401.5,1015.0,3.85906,9462,3,84.51562,2786.82,1721.543,2198.207,8
10399.777,1014.0,3.442485,9430,3,84.51562,2786.82,1720.832,2198.918,8
10401.633,1015.0,4.110738,9430,3,84.52344,2786.82,1722.254,2197.496,8
10399.781,1014.0,3.607383,9430,3,84.52344,2786.82,1722.695,2197.047,8
10650.234,1014.0,3.939648,9430,3,84.52344,2786.82,1723.844,2195.898,8
10399.801,1014.0,3.36984,9430,3,84.52344,2786.82,1723.105,2196.637,8
10399.742,1014.0,4.205214,9430,3,84.52344,2787.039,1724.176,2195.566,8
10399.75,1014.0,4.701931,9430,3,84.52344,2787.043,1724.02,2195.504,8
10399.762,1014.0,4.87395,9430,2,84.53125,2787.043,1723.645,2195.875,8
10399.762,1014.0,4.5454550000000005,9430,1,84.53125,2787.043,1723.398,2196.113,8
10399.766,1014.0,4.117647,9430,4,84.53125,2787.043,1723.043,2196.469,8
10399.852,1014.0,3.855826,9462,2,84.53125,2787.043,1721.348,2198.164,8
10399.852,1014.0,4.962153,9462,2,84.53125,2787.043,1722.281,2197.23,8
10400.141,1015.0,3.610411,9494,3,84.53906,2787.043,1723.457,2196.055,8
10399.852,1014.0,8.473154,9494,3,84.53906,2787.043,1724.027,2195.477,8
10401.574,1015.0,8.816121,9494,3,84.53906,2787.043,1725.469,2194.035,8
10399.859,1014.0,8.900084,9462,2,84.53906,2787.043,1724.516,2194.988,8
10401.508,1015.0,9.76431,9462,3,84.53906,2787.043,1724.676,2194.828,8
10399.785,1014.0,8.754209,9462,2,84.53906,2787.043,1724.566,2194.938,8
10399.785,1014.0,9.159664,9462,3,84.54688,2787.043,1724.094,2195.41,8
10399.797,1014.0,8.648195,9494,3,84.54688,2787.043,1722.07,2197.426,8
10399.797,1014.0,9.427609,9494,2,84.54688,2787.043,1723.395,2196.102,8
10399.797,1014.0,8.732158,9462,2,84.54688,2787.043,1725.023,2194.473,8
10399.805,1014.0,9.359191,9430,3,84.54688,2787.043,1725.566,2193.93,8
10399.805,1014.0,9.511785,9398,2,84.55469,2787.043,1724.996,2194.5,8
10399.805,1014.0,9.052808,9430,3,84.55469,2787.043,1720.691,2198.797,8
10400.797,1015.0,8.732158,9462,3,84.55469,2787.043,1725.098,2194.391,8
10399.742,1014.0,8.776371,9462,3,84.55469,2787.043,1726.258,2193.23,8
10401.477,1015.0,9.411765,9462,4,84.55469,2787.043,1724.652,2194.836,8
10399.77,1014.0,8.648195,9494,3,84.5625,2787.043,1725.898,2193.59,8
10405.5,1016.0,8.746846,9462,4,84.5625,2787.043,1726.941,2192.539,8
10403.777,1015.0,8.768971,9462,2,84.5625,2787.043,1728.375,2191.105,8
10403.781,1015.0,7.912458,9430,3,84.5625,2787.043,1723.43,2196.051,8
10399.781,1014.0,8.171862,9430,15,84.5625,2787.043,1725.957,2193.523,8
10399.781,1014.0,9.251472,9462,16,84.5625,2787.043,1721.793,2197.688,8
10399.777,1014.0,9.144295,9430,15,84.57031,2787.043,1724.047,2195.434,8
10399.777,1014.0,8.067227,9430,15,84.57031,2787.047,1722.949,2196.523,8
10399.777,1014.0,8.158116,9430,4,84.57031,2787.047,1722.988,2196.48,8
10399.715,1014.0,8.999159,9430,4,84.57031,2787.047,1723.562,2195.906,8
10400.332,1015.0,8.754209,9430,7,84.57031,2787.047,1723.77,2195.699,8
10399.727,1014.0,8.984047,9430,4,84.57812,2787.047,1725.211,2194.258,8
10401.461,1015.0,8.51602,9462,11,84.57812,2787.047,1726.707,2192.754,8
